fixture_id,team_id,team_name,kickoff_utc,observed_at_utc,player_id,player_name,position,minutes,provider_rating,shots_total,shots_on,goals,assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red,penalty_won,penalty_committed,penalty_scored,penalty_missed,source
14495,332,Sandefjord,2017-11-03T18:00:00+00:00,2026-09-26T11:21:48Z,69924,Pau Morer,M,90,7.0,2,1,1,,14,0,66%,,,0,15,5,3,1,2,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14495,332,Sandefjord,2017-11-03T18:00:00+00:00,2026-09-26T11:21:48Z,73316,Crescendo van Berkel,D,90,6.7,0,0,,,14,0,63%,,,2,7,3,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14495,332,Sandefjord,2017-11-03T18:00:00+00:00,2026-09-26T11:21:48Z,94919,Victor Demba Bindia,D,90,6.6,1,0,,,6,0,50%,,,1,5,2,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14495,332,Sandefjord,2017-11-03T18:00:00+00:00,2026-09-26T11:21:48Z,98609,Christer Hansen,D,90,7.0,0,0,,,10,0,50%,,,1,11,6,0,0,0,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,15527,Shikoze Udoji,F,76,7.2,1,0,,1,16,2,72%,,,0,9,5,1,1,4,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39052,Erling Knudtzon,F,90,7.6,1,1,1,,7,1,41%,,,0,13,7,6,5,0,3,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39305,Mats Haakenstad,D,90,7.0,1,0,,,20,3,54%,,,0,9,4,2,1,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39306,Simen Kind Mikalsen,D,90,7.4,4,0,,1,19,5,67%,,,0,22,10,4,2,1,4,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39307,Frode Kippe,D,89,7.6,1,1,1,,8,0,47%,,,1,11,7,0,0,0,3,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39309,Simen Rafn,D,90,7.3,1,1,,,15,1,75%,,,0,3,3,2,2,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39311,Erik Tobias Sandberg,D,1,–,0,0,,,0,0,0%,,,0,3,3,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39316,Fredrik Krogstad,M,27,7.7,3,2,,,15,1,88%,,,1,4,3,0,0,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39318,Erik Brenden,M,90,7.8,4,2,1,,13,1,65%,,,3,14,6,2,1,2,3,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,55568,Arnold Origi,G,90,7.1,0,0,,,6,0,30%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57419,Chrales Ezeh,M,63,6.2,0,0,,,12,0,75%,,,2,10,2,0,0,1,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,61916,Matthew Ifeanyi,M,90,7.2,4,1,1,,37,2,82%,,,2,6,4,0,0,1,0,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,98613,Marius Amundsen,D,90,7.0,0,0,,,12,0,63%,,,2,3,1,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,321,Lillestrom,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,99358,Marco Tagbajumi,F,14,7.0,2,1,,,2,0,100%,,,0,2,1,1,1,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,11003,Edwin Gyasi,M,84,6.1,1,1,,,9,1,81%,,,0,15,7,4,3,2,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39089,Vebjørn Hoff,M,71,6.8,2,1,,,11,0,84%,,,0,10,5,0,0,3,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,39344,Mostafa Abdellaoue,F,90,6.5,2,0,,,8,1,88%,,,1,5,1,1,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,40415,Mikkel Kirkeskov,D,90,6.3,0,0,,,20,2,64%,,,2,10,5,1,1,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,43198,Athanasios Papazoglou,F,89,6.8,2,0,,,11,1,42%,,,0,19,11,0,0,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57137,Andreas Lie,G,90,6.8,0,0,,,21,0,55%,,,0,1,1,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57141,Daniel Leo Gretarsson,D,90,6.5,1,0,,,22,1,64%,,,1,12,9,0,0,7,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57143,Jørgen Hatlehol,M,90,6.5,0,0,,,28,1,93%,,,4,12,5,1,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57145,Oddbjorn Lie,D,90,6.7,0,0,,,30,0,73%,,,2,6,4,0,0,1,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57148,Kaj Ramsteijn,D,90,6.3,0,0,,,44,0,83%,,,0,10,4,0,0,2,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57157,Aron Elis Thrandarson,M,19,5.9,1,1,,,8,0,66%,,,0,4,0,1,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,57159,Sondre Fet,M,6,6.5,0,0,,,0,0,0%,,,0,1,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,89715,Valmir Berisha,F,1,–,0,0,,,0,0,0%,,,0,1,0,1,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14496,757,Aalesund,2017-10-30T18:00:00+00:00,2026-09-26T11:21:48Z,94580,Bjorn Helge Riise,M,90,6.6,0,0,,,45,2,75%,,,2,3,1,1,1,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39106,Adam Kwarasey,G,90,6.6,0,0,,,15,0,48%,,,0,1,1,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39111,Ivan Nasberg,D,90,6.2,1,0,,,30,1,78%,,,1,7,1,0,0,1,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39113,Jonatan Nation,D,90,6.5,0,0,,,62,0,86%,,,1,13,5,1,1,2,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39117,Magnus Lekven,M,90,7.1,3,1,,,62,1,88%,,,2,7,3,1,1,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39121,Chidera Ejuke,F,81,7.0,3,1,,,26,3,83%,,,0,6,3,4,2,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39122,Bard Finne,M,9,6.7,1,1,,,2,0,100%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39138,Samúel Kári Friðjónsson,M,66,6.6,0,0,,,20,1,95%,,,0,3,1,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39222,Henrik Kjelsrud Johansen,F,90,7.0,4,3,,,7,0,63%,,,1,17,7,0,0,2,3,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39340,Herman Stengel,M,90,7.4,1,1,1,,52,2,89%,,,0,2,0,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39367,Daniel Berntsen,F,24,6.6,1,0,,,8,1,100%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,48141,Robert Lundstrom,D,90,6.5,2,0,,,35,2,77%,,,1,5,2,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,8448,Simen Juklerød,D,90,6.7,5,1,,,23,0,79%,,,0,7,2,3,1,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,326,Valerenga,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,99181,Enar Jääger,D,90,6.2,0,0,,,53,0,82%,,,1,6,2,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,1100,Erling Braut Håland,F,31,6.5,0,0,,,3,0,50%,,,0,5,3,0,0,1,3,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,2796,Björn Sigurðarson,F,88,7.8,1,1,1,,18,1,64%,,,0,8,6,2,2,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39034,Andreas Linde,G,90,7.5,0,0,,,15,0,48%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39037,Vegard Forren,D,90,7.6,0,0,,,16,0,59%,,,3,8,5,1,0,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39038,Ruben Gabrielsen,D,90,7.4,2,1,1,,28,1,77%,,,0,5,3,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39041,Christoffer Remmer,D,90,7.0,0,0,,,14,2,53%,,,0,3,1,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39043,Fredrik Aursnes,M,90,7.5,1,0,,,30,1,75%,,,4,2,1,0,0,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39047,Martin Ellingsen,M,90,7.3,0,0,,1,19,1,76%,,,0,6,5,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39053,Mattias Mostrom,F,75,6.9,1,1,,,21,1,80%,,,3,9,5,2,2,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39197,Fredrik Brustad,F,59,6.5,2,0,,,10,0,71%,,,0,7,4,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,39248,Ibrahima Wadji,F,2,–,0,0,,,0,0,0%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,48066,Stian Gregersen,D,90,6.6,1,0,,,16,0,80%,,,1,7,4,0,0,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,48092,Isak Ssewankambo,M,15,6.8,0,0,,,7,0,100%,,,0,3,2,1,1,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14497,329,Molde,2017-10-29T19:00:00+00:00,2026-09-26T11:21:48Z,53756,Babacar Sarr,D,90,7.5,0,0,,,20,0,83%,,,5,11,8,0,0,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,11048,Nikita Baranov,D,90,7.1,0,0,,,16,0,72%,,,1,2,2,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,15706,Benjamin Stokke,F,90,7.1,3,0,,,12,1,57%,,,0,10,5,3,3,0,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39151,Sean McDermott,G,90,6.2,0,0,,,9,0,39%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39153,Christoffer Aasbak,D,90,7.0,1,0,,,11,4,57%,,,2,3,2,1,1,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39154,Aliou Coly,D,90,7.5,0,0,,,13,1,59%,,,0,10,8,4,4,2,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39155,Andreas Hopmark,D,90,6.4,1,0,,,24,0,70%,,,0,22,10,0,0,2,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39161,Pal Erik Ulvestad,M,90,6.8,0,0,,,15,0,60%,,,0,9,7,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39169,Sondre Sorlie,M,7,6.7,0,0,,,0,1,0%,,,0,4,3,1,1,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39174,Torgil Owre Gjertsen,M,83,9.0,6,2,1,1,14,3,58%,,,0,12,9,1,1,2,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39219,Daouda Karamoko Bamba,F,84,7.9,3,1,1,1,10,1,83%,,,0,8,2,1,1,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,57232,Olav Oby,M,6,6.4,0,0,,,1,0,100%,,,0,2,1,1,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,320,Kristiansund BK,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,57324,Jonas Ronningen,M,90,6.3,2,0,,,14,2,56%,,,0,19,9,3,1,4,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39045,Etzaz Hussain,M,90,7.3,4,0,,1,28,2,73%,,,0,16,7,6,4,0,4,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39084,Steffen Hagen,D,90,6.4,0,0,,,28,0,75%,,,2,4,3,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39086,Espen Ruud,D,90,6.4,1,1,1,,39,2,69%,,,0,15,5,0,0,3,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39087,Fredrik Berge,D,90,6.8,1,0,,,36,0,75%,,,1,6,2,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39093,Fredrik Nordkvelle,M,11,6.9,0,0,,,5,0,83%,,,0,2,2,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39095,Elbasan Rashani,F,68,6.6,2,0,,,11,1,68%,,,0,12,4,2,2,0,3,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39200,Olivier Occean,F,28,6.6,0,0,,,7,0,53%,,,0,3,3,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39207,Thomas Grogaard,D,90,7.3,0,0,,,47,0,81%,,,2,7,6,3,3,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39234,Joakim Vaage Nilsen,M,90,6.8,0,0,,,64,1,86%,,,1,6,3,2,1,0,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,48169,Oliver Berg,M,62,6.7,0,0,,,26,2,92%,,,1,5,1,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,48302,Martin Broberg,F,79,6.9,2,1,,,24,1,72%,,,0,8,4,1,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,57176,Stefan Mladenovic,F,22,6.2,0,0,,,3,0,75%,,,0,5,0,1,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,57448,Sigurd Haugen,F,90,6.7,3,1,1,,13,0,54%,,,0,19,4,3,0,1,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14498,330,ODD Ballklubb,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,94655,Anders Klemensson,G,90,5.7,0,0,,,17,0,53%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,2442,Ronald Hernández,D,90,6.6,0,0,,,36,0,83%,,,0,7,2,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,36188,Rubio Rubin,F,15,6.6,0,0,,,3,1,60%,,,0,2,1,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39054,Ohi Omoijuanfo,F,29,6.8,1,0,,,5,1,62%,,,0,2,1,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39189,Tonny Brochmann,M,75,6.9,2,1,,,25,2,92%,,,1,6,2,1,1,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39277,Jeppe Moe,D,90,7.9,0,0,,,25,1,71%,,,1,7,7,1,1,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39287,Ola Brynhildsen,M,1,–,0,0,,,2,0,100%,,,0,1,1,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39291,Hugo Vetlesen,M,90,6.6,2,0,,,51,1,81%,,,3,14,4,0,0,1,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39294,Franck Boli,F,90,6.6,3,2,,,22,0,88%,,,0,7,1,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,39295,Raymond Gyasi,M,61,7.0,1,1,,,10,1,52%,,,0,3,3,1,1,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,45834,Moussa Nije,M,89,6.9,0,0,,,23,2,100%,,,0,9,5,4,4,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,48261,John Alvbaage,G,90,8.1,0,0,,,20,0,52%,,,0,1,1,1,1,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,61915,Tortol Lumanza,M,90,7.1,2,1,,,66,0,79%,,,2,2,2,0,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,99588,Morten Skjonsberg,D,90,7.1,0,0,,,34,0,85%,,,0,3,1,0,0,0,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,323,Stabaek,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,99591,Hakon Skogseid,D,90,7.1,0,0,,,34,0,91%,,,0,5,4,0,0,2,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1168,André Hansen,G,90,7.6,0,0,,,16,0,80%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1171,Vegar Eggen Hedenstad,D,77,7.4,1,1,,,52,0,89%,,,1,7,5,2,1,1,1,1,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1173,Birger Meling,D,90,7.0,3,0,,,35,1,83%,,,3,6,2,0,0,1,2,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1175,Tore Reginiussen,D,90,6.8,0,0,,,81,0,92%,,,2,4,1,0,0,0,1,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1181,Anders Konradsen,M,22,6.5,0,0,,,7,0,100%,,,0,0,0,0,0,0,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1182,Mike Jensen,M,90,7.1,1,1,,,32,5,65%,,,0,9,3,2,0,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1183,Marius Lundemo,M,62,7.1,1,0,,,18,0,81%,,,0,10,8,2,1,1,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
14499,331,Rosenborg,2017-10-29T17:00:00+00:00,2026-09-26T11:21:48Z,1185,Samuel Adegbenro,F,90,7.2,3,0,,,13,1,72%,,,0,10,7,5,3,3,0,0,0,,,0,0,API_FOOTBALL_FIXTURES_PLAYERS
