provider_league_id,season,team_id,team_name,team_country,venue_id,venue_name,venue_address,venue_city,nominal_capacity,surface_provider,operational_capacity,operational_capacity_status,roof_type,roof_state_default,enclosure_class,wind_exposure_class,acoustic_enclosure_class,pitch_orientation_deg,attendance_actual_source_status,attendance_expected_source_status,crowd_demand_source_status,override_valid_from,override_valid_to,override_evidence_status,override_source,override_notes,context_only,predictive_authority,betting_authority,projection_version
106,2026,6962,Widzew Łódź,Poland,5080,Stadion Miejski Widzewa Łódź,al. Piłsudskiego 138,Łódź,18018,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,17115,Wieczysta Kraków,Poland,19931,ArcelorMittal Park,gen. Mariusza Zaruskiego 2,Sosnowiec,11600,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,338,Wisla Krakow,Poland,1258,Stadion Miejski im. Henryka Reymana,ul. Reymonta 22,Kraków,33268,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,341,Wisla Plock,Poland,19930,Orlen Stadion,Ignacego Łukasiewicza 34,Płock,15004,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
106,2026,345,Zaglebie Lubin,Poland,21908,KGHM Zagłębie Arena,ul. Marii Skłodowskiej Curie 98,Lubin,16068,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,404,AC Horsens,Denmark,19379,Nordstern Arena Horsens,Langmarksvej 53,Horsens,12452,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,406,Aarhus,Denmark,441,Ceres Park & Arena,Stadion Allé 70,Århus,22175,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,407,Brondby,Denmark,443,Brøndby Stadion,Brøndby Stadion 8,Brøndby,29000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,400,FC Copenhagen,Denmark,11600,Parken,Øster Allé 50,København,38065,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,397,FC Midtjylland,Denmark,453,MCH Arena,Kaj Zartows Vej 5,Herning,12152,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,398,FC Nordsjaelland,Denmark,454,Right to Dream Park,Idrætsvænget 2,Farum,10300,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,625,Lyngby,Denmark,452,Lyngby Stadion,Lundtoftevej 53,Lyngby,10100,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,405,Odense,Denmark,456,Nature Energy Park,Højstrupvej 7B,Odense,15790,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,401,Randers FC,Denmark,457,Cepheus Park Randers,Viborgvej 92a,Randers,12000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,2073,Silkeborg,Denmark,459,JYSK park,Ansvej 102,Silkeborg,10000,artificial turf,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,396,Sonderjyske,Denmark,460,Sydbank Park,Stadionvej 7,Haderslev,10000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
119,2026,2070,Viborg,Denmark,463,Energi Viborg Arena,Stadion Allé 7,Viborg,9566,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,489,AC Milan,Italy,907,Stadio Giuseppe Meazza,Via Piccolomini 5,Milano,80018,grass,,NOMINAL_ONLY,ALL_SEATS_COVERED_OPEN_PITCH,FIXED,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,CLASSIFIED_FROM_VERIFIED_EVIDENCE,config/pbk_venue_evidence.csv#SAN_SIRO_ROOF_2026,All seats covered; pitch not classified enclosed,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,497,AS Roma,Italy,910,Stadio Olimpico,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,499,Atalanta,Italy,879,Gewiss Stadium,Viale Giulio Cesare 18,Bergamo,21300,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,500,Bologna,Italy,881,Stadio Renato Dall'Ara,"Via Andrea Costa, 174",Bologna,39279,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,490,Cagliari,Italy,12275,Unipol Domus,Via Raimondo Carta Raspi,Cagliari,16416,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,895,Como,Italy,892,Stadio Giuseppe Sinigaglia,"Via Giuseppe Sinigaglia, 3",Como,13602,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,502,Fiorentina,Italy,902,Stadio Artemio Franchi,Viale Manfredo Fanti 14,Firenze,43147,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,512,Frosinone,Italy,904,Stadio Benito Stirpe,Viale Olimpia,Frosinone,16310,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,495,Genoa,Italy,905,Stadio Comunale Luigi Ferraris,"Via Giovanni De Prà, 1",Genova,36703,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,505,Inter,Italy,907,Stadio Giuseppe Meazza,Via Piccolomini 5,Milano,80018,grass,,NOMINAL_ONLY,ALL_SEATS_COVERED_OPEN_PITCH,FIXED,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,CLASSIFIED_FROM_VERIFIED_EVIDENCE,config/pbk_venue_evidence.csv#SAN_SIRO_ROOF_2026,All seats covered; pitch not classified enclosed,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,496,Juventus,Italy,909,Allianz Stadium,Strada Comunale di Altessano 131,Torino,45666,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,487,Lazio,Italy,910,Stadio Olimpico,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,867,Lecce,Italy,911,Stadio Comunale Via del Mare,Viale dello Stadio,Lecce,33876,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,1579,Monza,Italy,12086,U-Power Stadium,Via Franco Tognini,Monza,18568,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,492,Napoli,Italy,11904,Stadio Diego Armando Maradona,Pizzale Vincenzo Tecchio,Napoli,60240,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,523,Parma,Italy,921,Stadio Ennio Tardini,"Via Partigiani d&apos;Italia, 1",Parma,22885,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,488,Sassuolo,Italy,935,MAPEI Stadium - Città del Tricolore,"Piazza Azzuri d&apos;Italia, 1",Reggio Emilia,23717,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,503,Torino,Italy,943,Stadio Olimpico Grande Torino,"Corso Sebastopoli 123, Santa Rita",Torino,27958,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,494,Udinese,Italy,20416,Bluenergy Stadium,"Piazza le Repubblica Argentina, 3",Udine,25952,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
135,2026,517,Venezia,Italy,948,Stadio Pierluigi Penzo,Isola di Sant&apos;Elena,Venezia,11150,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,542,Alaves,Spain,1470,Estadio de Mendizorroza,Paseo de Cervantes,Vitoria-Gasteiz,19840,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,531,Athletic Club,Spain,1460,San Mamés Barria,Rafael Moreno Pitxitxi Kalea,Bilbao,53289,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,530,Atletico Madrid,Spain,19217,Estádio Cívitas Metropolitano,Rosas,Madrid,70460,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,529,Barcelona,Spain,19939,Camp Nou,"Les Corts, 08028",Barcelona,55926,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,538,Celta Vigo,Spain,22784,Estadio Abanca-Balaídos,Avenida de Balaídos,Vigo,24791,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,544,Deportivo La Coruna,Spain,1471,Estadio Abanca-Riazor,Calle Manuel Murguía,La Coruña,34611,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,797,Elche,Spain,1473,Estadio Manuel Martínez Valero,Avenida Manuel Martínez Valero 3,Elche,36017,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,540,Espanyol,Spain,20421,Stage Front Stadium,Avenida Baix Llobregat 100,Cornella de Llobregat,40423,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,546,Getafe,Spain,20422,Estadio Coliseum,Avenida de Teresa de Calcuta,Getafe,17393,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,539,Levante,Spain,1482,Estadio Ciudad de Valencia,Calle San Vicente de Paúl 44,Valencia,25534,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,535,Malaga,Spain,1483,Estadio La Rosaleda,Avenida de la Palmilla / Paseo de Martiricos,Málaga,30389,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,727,Osasuna,Spain,1486,Estadio El Sadar,Carretera El Sadar,Iruñea,23576,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,4665,Racing Santander,Spain,3516,Campos de Sport de El Sardinero,Calle del Real Racing Club,Santander,22271,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,728,Rayo Vallecano,Spain,1488,Estadio de Vallecas,Calle Payaso Fofó,Madrid,15500,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,543,Real Betis,Spain,22785,Estadio La Cartuja de Sevilla,"Edificio Suroeste, Puerta E",Sevilla,72000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,541,Real Madrid,Spain,1456,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín",Madrid,85454,grass,,NOMINAL_ONLY,RETRACTABLE_FULL_PITCH_COVER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,VERIFIED_DIRECT,config/pbk_venue_evidence.csv#BERNABEU_RETRACTABLE_ROOF_2026,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,548,Real Sociedad,Spain,1491,Reale Arena,Paseo de Anoeta 1,Donostia-San Sebastián,40000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,536,Sevilla,Spain,1494,Estadio Ramón Sánchez Pizjuán,Avenida de Eduardo Dato,Sevilla,48649,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,532,Valencia,Spain,1497,Estadio de Mestalla,Avenida de Suecia,Valencia,55000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
140,2026,533,Villarreal,Spain,1498,Estadio de la Cerámica,Plaza Labrador,Villarreal,24500,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
144,2026,554,Anderlecht,Belgium,174,Lotto Park,Avenue Théo Verbeeck 2,Bruxelles (Brussel),28063,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
144,2026,740,Antwerp,Belgium,175,Bosuilstadion,Oude Bosuilbaan 54a,Deurne,23057,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
144,2026,741,Cercle Brugge,Belgium,176,Jan Breydelstadion,Olympialaan 74,Brugge,29062,grass,,NOMINAL_ONLY,LIMITED_STAND_COVER,FIXED,OPEN_CORNERS,EXPOSED_OPEN_CORNERS,LOW_RETENTION_OPEN_CORNERS,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,CLASSIFIED_FROM_VERIFIED_EVIDENCE,config/pbk_venue_evidence.csv#JAN_BREYDEL_ROOF_2026,Open NW/SW corners and limited roof; research context only,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
144,2026,736,Charleroi,Belgium,177,Stade du Pays de Charleroi,Boulevard Zoé Drion 19,Charleroi,18000,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
144,2026,569,Club Brugge KV,Belgium,176,Jan Breydelstadion,Olympialaan 74,Brugge,29062,grass,,NOMINAL_ONLY,LIMITED_STAND_COVER,FIXED,OPEN_CORNERS,EXPOSED_OPEN_CORNERS,LOW_RETENTION_OPEN_CORNERS,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,CLASSIFIED_FROM_VERIFIED_EVIDENCE,config/pbk_venue_evidence.csv#JAN_BREYDEL_ROOF_2026,Open NW/SW corners and limited roof; research context only,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
144,2026,742,Genk,Belgium,12455,Cegeka Arena,"Stadionplein 4, Waterschei",Genk,24956,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
144,2026,631,Gent,Belgium,20727,Planet Group Arena,Ottergemsesteenweg-Zuid 808,Gent,20185,grass,,NOMINAL_ONLY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,NOT_CONNECTED,NOT_CONNECTED,NOT_AUTHORIZED,,,UNKNOWN,,,YES,NOT_AUTHORIZED,NOT_AUTHORIZED,PBK_VENUE_REGISTRY_V1
