factor,bucket,scope_type,scope_value,target,folds,sample_threshold_pass_folds,total_train_market_matches,total_test_market_matches,first_test_season,last_test_season,calibration_non_neutral_eligible_folds,calibration_sign_persistent_folds,calibration_sign_persistence_rate,roi_non_neutral_eligible_folds,roi_sign_persistent_folds,roi_sign_persistence_rate,weighted_test_calibration_pp,weighted_test_flat_bet_roi_pct,positive_test_calibration_folds,positive_test_roi_folds,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
INTL_AFTER_72H,WITHIN,LEAGUE,B1,UNDER25,7,0,126,34,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,D1,AWAY,7,0,175,45,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,D1,DRAW,7,0,175,45,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,D1,HOME,7,0,175,45,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,D1,OVER25,7,0,175,45,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,D1,UNDER25,7,0,175,45,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,DNK,AWAY,7,0,125,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,DNK,DRAW,7,0,125,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,DNK,HOME,7,0,125,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,F1,AWAY,7,0,123,35,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,F1,DRAW,7,0,123,35,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,F1,HOME,7,0,123,35,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,F1,OVER25,7,0,123,35,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,F1,UNDER25,7,0,123,35,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,I1,AWAY,1,0,17,3,2021,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,I1,DRAW,1,0,17,3,2021,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,I1,HOME,1,0,17,3,2021,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,I1,OVER25,1,0,17,3,2021,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,I1,UNDER25,1,0,17,3,2021,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,NOR,AWAY,3,0,20,5,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,NOR,DRAW,3,0,20,5,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,NOR,HOME,3,0,20,5,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,NOR,OVER25,3,0,0,0,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,NOR,UNDER25,3,0,0,0,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,P1,AWAY,7,0,76,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,P1,DRAW,7,0,76,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,P1,HOME,7,0,76,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,P1,OVER25,7,0,76,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,P1,UNDER25,7,0,76,23,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,POL,AWAY,6,0,200,42,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,POL,DRAW,6,0,200,42,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,POL,HOME,6,0,200,42,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,POL,OVER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,POL,UNDER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SC0,AWAY,2,0,10,15,2020,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SC0,DRAW,2,0,10,15,2020,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SC0,HOME,2,0,10,15,2020,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SC0,OVER25,2,0,10,15,2020,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SC0,UNDER25,2,0,10,15,2020,2021,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SP1,AWAY,7,0,113,32,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SP1,DRAW,7,0,113,32,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SP1,HOME,7,0,113,32,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SP1,OVER25,7,0,113,32,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,SP1,UNDER25,7,0,113,32,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,T1,AWAY,4,0,40,25,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,T1,DRAW,4,0,40,25,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,T1,HOME,4,0,40,25,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,T1,OVER25,4,0,40,25,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_72H,WITHIN,LEAGUE,T1,UNDER25,4,0,40,25,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,ALL,ALL,AWAY,7,7,89168,26499,2019,2025,1,0,0.0,7,7,1.0,-0.395,-9.827,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,ALL,ALL,DRAW,7,7,89168,26499,2019,2025,2,1,0.5,7,6,0.85714,0.424,-4.623,5,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,ALL,ALL,HOME,7,7,89168,26499,2019,2025,3,1,0.33333,7,7,1.0,-0.029,-7.39,3,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,ALL,ALL,OVER25,7,6,61761,20695,2019,2025,2,0,0.0,6,6,1.0,0.192,-5.205,3,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,ALL,ALL,UNDER25,7,6,61761,20695,2019,2025,2,0,0.0,6,6,1.0,-0.192,-6.192,3,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,AUT,AWAY,7,7,6010,1224,2019,2025,7,3,0.42857,6,4,0.66667,0.118,-7.803,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,AUT,DRAW,7,7,6010,1224,2019,2025,7,4,0.57143,7,4,0.57143,2.219,1.913,7,3,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,AUT,HOME,7,7,6010,1224,2019,2025,7,4,0.57143,7,7,1.0,-2.337,-13.268,2,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,AUT,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,AUT,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,B1,AWAY,7,6,5357,1877,2019,2025,5,1,0.2,6,5,0.83333,0.621,-7.387,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,B1,DRAW,7,6,5357,1877,2019,2025,6,3,0.5,6,4,0.66667,0.543,-4.099,2,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,B1,HOME,7,6,5357,1877,2019,2025,4,2,0.5,6,6,1.0,-1.165,-11.247,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,B1,OVER25,7,6,5357,1877,2019,2025,5,2,0.4,6,6,1.0,-0.985,-8.029,2,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,B1,UNDER25,7,6,5357,1877,2019,2025,5,2,0.4,6,3,0.5,0.985,-4.613,4,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,D1,AWAY,7,6,5822,1934,2019,2025,6,3,0.5,6,4,0.66667,-1.751,-10.953,1,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,D1,DRAW,7,6,5822,1934,2019,2025,4,2,0.5,5,2,0.4,1.569,1.025,5,3,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,D1,HOME,7,6,5822,1934,2019,2025,6,2,0.33333,6,2,0.33333,0.182,-3.51,4,3,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,D1,OVER25,7,6,5822,1934,2019,2025,6,5,0.83333,5,3,0.6,1.774,-2.642,5,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,D1,UNDER25,7,6,5822,1934,2019,2025,6,5,0.83333,6,6,1.0,-1.774,-10.548,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,7,7,6903,1250,2019,2025,7,4,0.57143,7,5,0.71429,-0.961,-10.435,2,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,7,7,6903,1250,2019,2025,5,2,0.4,7,5,0.71429,0.845,-2.856,3,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,HOME,7,7,6903,1250,2019,2025,7,3,0.42857,7,7,1.0,0.116,-7.599,3,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,7,6,7255,2420,2019,2025,6,3,0.5,6,2,0.33333,0.606,-3.206,4,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,7,6,7255,2420,2019,2025,6,4,0.66667,6,4,0.66667,-0.394,-5.278,2,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,7,6,7255,2420,2019,2025,5,2,0.4,6,4,0.66667,-0.212,-7.173,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,7,6,7255,2420,2019,2025,5,2,0.4,6,5,0.83333,0.32,-3.985,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,7,6,7255,2420,2019,2025,5,2,0.4,6,4,0.66667,-0.32,-5.083,3,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,AWAY,7,6,6438,2106,2019,2025,6,3,0.5,6,2,0.33333,1.432,-1.178,4,3,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,DRAW,7,6,6438,2106,2019,2025,3,2,0.66667,6,4,0.66667,-0.282,-6.151,2,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,7,6,6438,2106,2019,2025,6,3,0.5,6,4,0.66667,-1.15,-9.133,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,OVER25,7,6,6438,2106,2019,2025,6,4,0.66667,6,3,0.5,1.143,-3.084,4,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,UNDER25,7,6,6438,2106,2019,2025,6,4,0.66667,6,6,1.0,-1.143,-7.624,2,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,I1,AWAY,7,6,7295,2427,2019,2025,6,3,0.5,4,1,0.25,0.831,-7.277,3,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,I1,DRAW,7,6,7295,2427,2019,2025,6,3,0.5,6,4,0.66667,1.349,0.11,5,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,I1,HOME,7,6,7295,2427,2019,2025,6,6,1.0,6,6,1.0,-2.179,-14.172,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,I1,OVER25,7,6,7295,2427,2019,2025,6,4,0.66667,6,4,0.66667,-0.615,-5.886,4,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,I1,UNDER25,7,6,7295,2427,2019,2025,6,4,0.66667,6,5,0.83333,0.615,-3.294,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,N1,AWAY,7,6,5328,1847,2019,2025,3,2,0.66667,6,5,0.83333,-0.528,-14.403,1,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,N1,DRAW,7,6,5328,1847,2019,2025,3,2,0.66667,6,2,0.33333,1.465,0.676,4,4,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,N1,HOME,7,6,5328,1847,2019,2025,4,0,0.0,6,5,0.83333,-0.938,-9.911,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,N1,OVER25,7,6,5328,1847,2019,2025,5,1,0.2,6,6,1.0,0.157,-5.689,3,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,N1,UNDER25,7,6,5328,1847,2019,2025,5,1,0.2,6,3,0.5,-0.157,-7.142,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,NOR,AWAY,7,7,7255,1472,2019,2025,6,3,0.5,7,6,0.85714,0.006,-10.129,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,NOR,DRAW,7,7,7255,1472,2019,2025,5,1,0.2,7,5,0.71429,-0.158,-8.122,3,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,NOR,HOME,7,7,7255,1472,2019,2025,5,1,0.2,7,6,0.85714,0.151,-7.224,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,NOR,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,NOR,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,P1,AWAY,7,6,6102,2034,2019,2025,5,1,0.2,6,6,1.0,-0.598,-16.338,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,P1,DRAW,7,6,6102,2034,2019,2025,5,0,0.0,6,5,0.83333,-0.044,-9.944,4,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,P1,HOME,7,6,6102,2034,2019,2025,6,1,0.16667,6,5,0.83333,0.642,-8.92,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,P1,OVER25,7,6,6102,2034,2019,2025,6,4,0.66667,6,5,0.83333,0.521,-5.201,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,P1,UNDER25,7,6,6102,2034,2019,2025,6,4,0.66667,5,4,0.8,-0.521,-7.4,4,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,POL,AWAY,6,6,6979,1586,2020,2025,6,3,0.5,6,6,1.0,-1.476,-11.091,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,POL,DRAW,6,6,6979,1586,2020,2025,6,2,0.33333,6,5,0.83333,0.491,-5.333,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,POL,HOME,6,6,6979,1586,2020,2025,6,5,0.83333,5,5,1.0,0.986,-5.148,5,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,POL,OVER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,POL,UNDER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SC0,AWAY,7,6,4086,1407,2019,2025,5,3,0.6,6,5,0.83333,-1.453,-14.626,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SC0,DRAW,7,6,4086,1407,2019,2025,6,2,0.33333,6,4,0.66667,-0.404,-8.927,3,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SC0,HOME,7,6,4086,1407,2019,2025,4,2,0.5,6,5,0.83333,1.857,-3.663,4,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SC0,OVER25,7,6,4086,1407,2019,2025,5,2,0.4,6,3,0.5,1.14,-3.926,3,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SC0,UNDER25,7,6,4086,1407,2019,2025,5,2,0.4,6,5,0.83333,-1.14,-8.129,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SP1,AWAY,7,6,7289,2425,2019,2025,6,5,0.83333,6,6,1.0,-1.356,-11.213,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SP1,DRAW,7,6,7289,2425,2019,2025,6,4,0.66667,6,4,0.66667,0.205,-4.948,4,3,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SP1,HOME,7,6,7289,2425,2019,2025,6,3,0.5,6,4,0.66667,1.151,-3.582,3,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SP1,OVER25,7,6,7289,2425,2019,2025,6,4,0.66667,6,6,1.0,-0.452,-5.991,2,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,SP1,UNDER25,7,6,7289,2425,2019,2025,6,4,0.66667,6,6,1.0,0.452,-4.108,4,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,T1,AWAY,7,6,6789,2218,2019,2025,6,5,0.83333,6,6,1.0,-2.012,-18.64,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,T1,DRAW,7,6,6789,2218,2019,2025,4,1,0.25,6,5,0.83333,0.751,-4.627,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,T1,HOME,7,6,6789,2218,2019,2025,6,3,0.5,6,6,1.0,1.26,-7.087,4,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,T1,OVER25,7,6,6789,2218,2019,2025,5,2,0.4,6,6,1.0,-0.515,-7.133,2,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,T1,UNDER25,7,6,6789,2218,2019,2025,5,2,0.4,6,5,0.83333,0.515,-5.854,3,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,ALL,ALL,AWAY,7,7,9705,2743,2019,2025,4,1,0.25,7,5,0.71429,1.02,-6.484,4,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,ALL,ALL,DRAW,7,7,9705,2743,2019,2025,6,3,0.5,7,7,1.0,-0.415,-8.149,3,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,ALL,ALL,HOME,7,7,9705,2743,2019,2025,5,1,0.2,7,5,0.71429,-0.605,-8.116,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,ALL,ALL,OVER25,7,6,6137,2043,2019,2025,5,2,0.4,6,4,0.66667,1.633,-2.485,4,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,ALL,ALL,UNDER25,7,6,6137,2043,2019,2025,5,2,0.4,6,5,0.83333,-1.633,-8.702,1,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,AUT,AWAY,7,0,707,135,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,AUT,DRAW,7,0,707,135,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,AUT,HOME,7,0,707,135,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,AUT,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,AUT,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,B1,AWAY,7,2,636,205,2019,2025,2,0,0.0,2,1,0.5,-14.739,-56.555,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,B1,DRAW,7,2,636,205,2019,2025,2,1,0.5,2,2,1.0,-0.621,-13.286,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,B1,HOME,7,2,636,205,2019,2025,2,2,1.0,2,1,0.5,15.36,39.429,2,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,B1,OVER25,7,2,636,205,2019,2025,2,1,0.5,2,1,0.5,-1.741,-9.127,1,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,B1,UNDER25,7,2,636,205,2019,2025,2,1,0.5,2,1,0.5,1.741,-2.762,1,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,D1,AWAY,7,2,603,207,2019,2025,2,2,1.0,1,0,0.0,8.261,0.361,2,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,D1,DRAW,7,2,603,207,2019,2025,2,1,0.5,2,1,0.5,-3.041,-17.667,1,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,D1,HOME,7,2,603,207,2019,2025,2,1,0.5,2,1,0.5,-5.22,-22.375,1,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,D1,OVER25,7,2,603,207,2019,2025,2,0,0.0,2,0,0.0,7.466,7.722,2,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,D1,UNDER25,7,2,603,207,2019,2025,2,0,0.0,2,0,0.0,-7.466,-21.347,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,DNK,AWAY,7,0,842,147,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,DNK,DRAW,7,0,842,147,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,DNK,HOME,7,0,842,147,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,E0,AWAY,7,3,725,240,2019,2025,2,1,0.5,3,2,0.66667,5.112,11.685,2,2,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,E0,DRAW,7,3,725,240,2019,2025,3,1,0.33333,3,1,0.33333,-1.904,-13.972,1,1,true,false,false,false,false,false,false,false
INTL_AFTER_7D,WITHIN,LEAGUE,E0,HOME,7,3,725,240,2019,2025,3,1,0.33333,3,1,0.33333,-3.208,-18.056,2,0,true,false,false,false,false,false,false,false
