venue_id,venue_name,venue_city,team_count,team_names,league_ids,shared_venue,nominal_capacity,surface_provider,evidence_field,current_value,capture_priority,priority_reason,evidence_temporality,evidence_required,backlog_status,first_queued_at_utc,last_seen_at_utc,evidence_status,source,source_checked_at_utc,effective_from,effective_to,captured_value,notes,provider_calls,web_calls,inference_allowed,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
731,RheinEnergieSTADION,Köln,1,1. FC Köln,78,false,50076,grass,pitch_orientation_deg,,75,CAPACITY_GE_50000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
731,RheinEnergieSTADION,Köln,1,1. FC Köln,78,false,50076,grass,roof_state_default,,75,CAPACITY_GE_50000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
731,RheinEnergieSTADION,Köln,1,1. FC Köln,78,false,50076,grass,roof_type,,75,CAPACITY_GE_50000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
731,RheinEnergieSTADION,Köln,1,1. FC Köln,78,false,50076,grass,wind_exposure_class,,75,CAPACITY_GE_50000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
589,Stadium of Light,Sunderland,1,Sunderland,39,false,49000,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
589,Stadium of Light,Sunderland,1,Sunderland,39,false,49000,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
589,Stadium of Light,Sunderland,1,Sunderland,39,false,49000,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
589,Stadium of Light,Sunderland,1,Sunderland,39,false,49000,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
589,Stadium of Light,Sunderland,1,Sunderland,39,false,49000,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
589,Stadium of Light,Sunderland,1,Sunderland,39,false,49000,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
589,Stadium of Light,Sunderland,1,Sunderland,39,false,49000,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1494,Estadio Ramón Sánchez Pizjuán,Sevilla,1,Sevilla,140,false,48649,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1494,Estadio Ramón Sánchez Pizjuán,Sevilla,1,Sevilla,140,false,48649,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1494,Estadio Ramón Sánchez Pizjuán,Sevilla,1,Sevilla,140,false,48649,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1494,Estadio Ramón Sánchez Pizjuán,Sevilla,1,Sevilla,140,false,48649,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1494,Estadio Ramón Sánchez Pizjuán,Sevilla,1,Sevilla,140,false,48649,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1494,Estadio Ramón Sánchez Pizjuán,Sevilla,1,Sevilla,140,false,48649,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1494,Estadio Ramón Sánchez Pizjuán,Sevilla,1,Sevilla,140,false,48649,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
671,Parc des Princes,Paris,1,Paris Saint Germain,61,false,47929,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
671,Parc des Princes,Paris,1,Paris Saint Germain,61,false,47929,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
671,Parc des Princes,Paris,1,Paris Saint Germain,61,false,47929,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
671,Parc des Princes,Paris,1,Paris Saint Germain,61,false,47929,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
671,Parc des Princes,Paris,1,Paris Saint Germain,61,false,47929,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
671,Parc des Princes,Paris,1,Paris Saint Germain,61,false,47929,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
671,Parc des Princes,Paris,1,Paris Saint Germain,61,false,47929,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,İstanbul,1,Fenerbahçe,203,false,47834,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,İstanbul,1,Fenerbahçe,203,false,47834,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,İstanbul,1,Fenerbahçe,203,false,47834,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,İstanbul,1,Fenerbahçe,203,false,47834,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,İstanbul,1,Fenerbahçe,203,false,47834,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,İstanbul,1,Fenerbahçe,203,false,47834,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,İstanbul,1,Fenerbahçe,203,false,47834,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
738,Red Bull Arena,Leipzig,1,RB Leipzig,78,false,47800,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
738,Red Bull Arena,Leipzig,1,RB Leipzig,78,false,47800,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
738,Red Bull Arena,Leipzig,1,RB Leipzig,78,false,47800,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
738,Red Bull Arena,Leipzig,1,RB Leipzig,78,false,47800,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
738,Red Bull Arena,Leipzig,1,RB Leipzig,78,false,47800,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
738,Red Bull Arena,Leipzig,1,RB Leipzig,78,false,47800,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
738,Red Bull Arena,Leipzig,1,RB Leipzig,78,false,47800,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
909,Allianz Stadium,Torino,1,Juventus,135,false,45666,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
909,Allianz Stadium,Torino,1,Juventus,135,false,45666,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
909,Allianz Stadium,Torino,1,Juventus,135,false,45666,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
909,Allianz Stadium,Torino,1,Juventus,135,false,45666,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
909,Allianz Stadium,Torino,1,Juventus,135,false,45666,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
909,Allianz Stadium,Torino,1,Juventus,135,false,45666,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
909,Allianz Stadium,Torino,1,Juventus,135,false,45666,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20423,Tüpraş Stadyumu,İstanbul,1,Beşiktaş,203,false,43500,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20423,Tüpraş Stadyumu,İstanbul,1,Beşiktaş,203,false,43500,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20423,Tüpraş Stadyumu,İstanbul,1,Beşiktaş,203,false,43500,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20423,Tüpraş Stadyumu,İstanbul,1,Beşiktaş,203,false,43500,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20423,Tüpraş Stadyumu,İstanbul,1,Beşiktaş,203,false,43500,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20423,Tüpraş Stadyumu,İstanbul,1,Beşiktaş,203,false,43500,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20423,Tüpraş Stadyumu,İstanbul,1,Beşiktaş,203,false,43500,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20110,Enea Stadion,Poznań,1,Lech Poznan,106,false,43269,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20110,Enea Stadion,Poznań,1,Lech Poznan,106,false,43269,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20110,Enea Stadion,Poznań,1,Lech Poznan,106,false,43269,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20110,Enea Stadion,Poznań,1,Lech Poznan,106,false,43269,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20110,Enea Stadion,Poznań,1,Lech Poznan,106,false,43269,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20110,Enea Stadion,Poznań,1,Lech Poznan,106,false,43269,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
20110,Enea Stadion,Poznań,1,Lech Poznan,106,false,43269,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
902,Stadio Artemio Franchi,Firenze,1,Fiorentina,135,false,43147,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
902,Stadio Artemio Franchi,Firenze,1,Fiorentina,135,false,43147,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
902,Stadio Artemio Franchi,Firenze,1,Fiorentina,135,false,43147,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
902,Stadio Artemio Franchi,Firenze,1,Fiorentina,135,false,43147,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
902,Stadio Artemio Franchi,Firenze,1,Fiorentina,135,false,43147,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
902,Stadio Artemio Franchi,Firenze,1,Fiorentina,135,false,43147,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
902,Stadio Artemio Franchi,Firenze,1,Fiorentina,135,false,43147,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
495,Villa Park,Birmingham,1,Aston Villa,39,false,42824,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
495,Villa Park,Birmingham,1,Aston Villa,39,false,42824,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
495,Villa Park,Birmingham,1,Aston Villa,39,false,42824,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
495,Villa Park,Birmingham,1,Aston Villa,39,false,42824,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
495,Villa Park,Birmingham,1,Aston Villa,39,false,42824,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
495,Villa Park,Birmingham,1,Aston Villa,39,false,42824,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
495,Villa Park,Birmingham,1,Aston Villa,39,false,42824,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18628,Tarczyński Arena,Wrocław,1,Slask Wroclaw,106,false,42771,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18628,Tarczyński Arena,Wrocław,1,Slask Wroclaw,106,false,42771,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18628,Tarczyński Arena,Wrocław,1,Slask Wroclaw,106,false,42771,grass,operational_capacity,,85,CAPACITY_GE_30000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18628,Tarczyński Arena,Wrocław,1,Slask Wroclaw,106,false,42771,grass,pitch_orientation_deg,,85,CAPACITY_GE_30000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18628,Tarczyński Arena,Wrocław,1,Slask Wroclaw,106,false,42771,grass,roof_state_default,,85,CAPACITY_GE_30000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18628,Tarczyński Arena,Wrocław,1,Slask Wroclaw,106,false,42771,grass,roof_type,,85,CAPACITY_GE_30000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18628,Tarczyński Arena,Wrocław,1,Slask Wroclaw,106,false,42771,grass,wind_exposure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22762,Medaş Konya Büyükşehir Stadyumu,Konya,1,Konyaspor,203,false,42276,grass,acoustic_enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22762,Medaş Konya Büyükşehir Stadyumu,Konya,1,Konyaspor,203,false,42276,grass,enclosure_class,,85,CAPACITY_GE_30000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
