factor,bucket,scope_type,scope_value,target,test_season,train_first_season,train_last_season,train_seasons,train_market_matches,test_market_matches,sample_threshold_pass,train_hit_rate,test_hit_rate,train_avg_market_novig,test_avg_market_novig,train_calibration_pp,test_calibration_pp,train_flat_bet_roi_pct,test_flat_bet_roi_pct,train_calibration_sign,test_calibration_sign,calibration_sign_persists,train_roi_sign,test_roi_sign,roi_sign_persists,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,DRAW,2021,2017,2020,4,12,5,false,0.16667,0.4,0.22297,0.21422,-5.63,18.578,-37.667,92.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,AWAY,2021,2017,2020,4,12,5,false,0.25,0.2,0.28126,0.19384,-3.126,0.616,-48.833,56.4,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,OVER25,2021,2017,2020,4,12,5,false,0.75,0.6,0.57175,0.57934,17.825,2.066,28.583,9.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,UNDER25,2021,2017,2020,4,12,5,false,0.25,0.4,0.42825,0.42066,-17.825,-2.066,-43.25,6.6,NEGATIVE,NEGATIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,HOME,2022,2017,2021,5,17,6,false,0.52941,0.83333,0.52406,0.46352,0.536,36.982,-12.765,69.5,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,DRAW,2022,2017,2021,5,17,6,false,0.23529,0.0,0.22039,0.23971,1.49,-23.971,0.471,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,AWAY,2022,2017,2021,5,17,6,false,0.23529,0.16667,0.25555,0.29677,-2.026,-13.01,-17.882,-74.167,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,OVER25,2022,2017,2021,5,17,6,false,0.70588,0.33333,0.57398,0.52982,13.19,-19.649,22.824,-50.167,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,UNDER25,2022,2017,2021,5,17,6,false,0.29412,0.66667,0.42602,0.47018,-13.19,19.649,-28.588,22.167,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,HOME,2023,2017,2022,6,23,7,false,0.6087,0.28571,0.50826,0.34036,10.043,-5.464,8.696,-24.286,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,DRAW,2023,2017,2022,6,23,7,false,0.17391,0.14286,0.22543,0.24837,-5.152,-10.552,-25.739,-52.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,AWAY,2023,2017,2022,6,23,7,false,0.21739,0.57143,0.2663,0.41127,-4.891,16.016,-32.565,93.143,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,OVER25,2023,2017,2022,6,23,7,false,0.6087,0.42857,0.56246,0.55103,4.623,-12.246,3.783,-26.286,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,UNDER25,2023,2017,2022,6,23,7,false,0.3913,0.57143,0.43754,0.44897,-4.623,12.246,-15.348,21.143,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,HOME,2024,2017,2023,7,30,5,false,0.53333,0.6,0.46909,0.41716,6.425,18.284,1.0,43.4,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,DRAW,2024,2017,2023,7,30,5,false,0.16667,0.2,0.23079,0.23407,-6.412,-3.407,-31.867,-27.8,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,AWAY,2024,2017,2023,7,30,5,false,0.3,0.2,0.30013,0.34878,-0.013,-14.878,-3.233,-70.4,NEUTRAL,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,OVER25,2024,2017,2023,7,30,5,false,0.56667,0.6,0.55979,0.55262,0.687,4.738,-3.233,0.6,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,UNDER25,2024,2017,2023,7,30,5,false,0.43333,0.4,0.44021,0.44738,-0.687,-4.738,-6.833,-21.6,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,HOME,2025,2017,2024,8,35,1,false,0.54286,0.0,0.46167,0.31395,8.119,-31.395,7.057,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,DRAW,2025,2017,2024,8,35,1,false,0.17143,0.0,0.23126,0.27561,-5.983,-27.561,-31.286,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,AWAY,2025,2017,2024,8,35,1,false,0.28571,1.0,0.30708,0.41044,-2.136,58.956,-12.829,131.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,OVER25,2025,2017,2024,8,35,1,false,0.57143,0.0,0.55877,0.53684,1.266,-53.684,-2.686,-100.0,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,E0,UNDER25,2025,2017,2024,8,35,1,false,0.42857,1.0,0.44123,0.46316,-1.266,53.684,-8.943,104.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,HOME,2019,2017,2018,2,0,6,false,,0.83333,,0.50141,,33.193,,73.667,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,DRAW,2019,2017,2018,2,0,6,false,,0.16667,,0.24493,,-7.827,,-50.667,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,AWAY,2019,2017,2018,2,0,6,false,,0.0,,0.25366,,-25.366,,-100.0,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,OVER25,2019,2017,2018,2,0,6,false,,0.66667,,0.50305,,16.362,,30.333,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,UNDER25,2019,2017,2018,2,0,6,false,,0.33333,,0.49695,,-16.362,,-42.667,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,HOME,2020,2017,2019,3,6,2,false,0.83333,0.5,0.50141,0.61113,33.193,-11.113,73.667,-34.5,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,DRAW,2020,2017,2019,3,6,2,false,0.16667,0.0,0.24493,0.22485,-7.827,-22.485,-50.667,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,AWAY,2020,2017,2019,3,6,2,false,0.0,0.5,0.25366,0.16402,-25.366,33.598,-100.0,115.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,OVER25,2020,2017,2019,3,6,2,false,0.66667,0.5,0.50305,0.53848,16.362,-3.848,30.333,-27.5,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,F1,UNDER25,2020,2017,2019,3,6,2,false,0.33333,0.5,0.49695,0.46152,-16.362,3.848,-42.667,-17.5,NEGATIVE,POSITIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,HOME,2024,2019,2023,2,2,1,false,0.0,0.0,0.28351,0.52329,-28.351,-52.329,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,DRAW,2024,2019,2023,2,2,1,false,0.0,0.0,0.26074,0.27056,-26.074,-27.056,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,AWAY,2024,2019,2023,2,2,1,false,1.0,1.0,0.45574,0.20614,54.426,79.386,148.0,362.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,OVER25,2024,2019,2023,2,2,1,false,0.5,0.0,0.47907,0.47382,2.093,-47.382,0.5,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,UNDER25,2024,2019,2023,2,2,1,false,0.5,1.0,0.52093,0.52618,-2.093,47.382,-8.0,81.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,HOME,2025,2019,2024,3,3,1,false,0.0,0.0,0.36344,0.40849,-36.344,-40.849,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,DRAW,2025,2019,2024,3,3,1,false,0.0,1.0,0.26402,0.31559,-26.402,68.441,-100.0,199.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,AWAY,2025,2019,2024,3,3,1,false,1.0,0.0,0.37254,0.27591,62.746,-27.591,219.333,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,OVER25,2025,2019,2024,3,3,1,false,0.33333,0.0,0.47732,0.46032,-14.399,-46.032,-33.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,I1,UNDER25,2025,2019,2024,3,3,1,false,0.66667,1.0,0.52268,0.53968,14.399,46.032,21.667,74.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,HOME,2019,2017,2018,2,0,4,false,,0.75,,0.40873,,34.127,,143.5,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,DRAW,2019,2017,2018,2,0,4,false,,0.0,,0.21625,,-21.625,,-100.0,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,AWAY,2019,2017,2018,2,0,4,false,,0.25,,0.37502,,-12.502,,-28.5,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,OVER25,2019,2017,2018,2,0,4,false,,0.75,,0.65454,,9.546,,10.0,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,UNDER25,2019,2017,2018,2,0,4,false,,0.25,,0.34546,,-9.546,,-26.75,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,HOME,2021,2017,2019,3,4,3,false,0.75,0.0,0.40873,0.34116,34.127,-34.116,143.5,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,DRAW,2021,2017,2019,3,4,3,false,0.0,0.0,0.21625,0.26102,-21.625,-26.102,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,AWAY,2021,2017,2019,3,4,3,false,0.25,1.0,0.37502,0.39782,-12.502,60.218,-28.5,145.333,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,OVER25,2021,2017,2019,3,4,3,false,0.75,0.66667,0.65454,0.58024,9.546,8.642,10.0,7.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,UNDER25,2021,2017,2019,3,4,3,false,0.25,0.33333,0.34546,0.41976,-9.546,-8.642,-26.75,-28.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,HOME,2022,2017,2021,4,7,4,false,0.42857,0.25,0.37977,0.3056,4.88,-5.56,39.143,-50.75,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,DRAW,2022,2017,2021,4,7,4,false,0.0,0.25,0.23544,0.25356,-23.544,-0.356,-100.0,-12.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,AWAY,2022,2017,2021,4,7,4,false,0.57143,0.5,0.38479,0.44084,18.664,5.916,46.0,-11.25,POSITIVE,POSITIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,OVER25,2022,2017,2021,4,7,4,false,0.71429,0.75,0.6227,0.53351,9.158,21.649,8.714,29.75,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,UNDER25,2022,2017,2021,4,7,4,false,0.28571,0.25,0.3773,0.46649,-9.158,-21.649,-27.286,-54.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,HOME,2023,2017,2022,5,11,1,false,0.36364,1.0,0.3528,0.24767,1.083,75.233,6.455,283.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,DRAW,2023,2017,2022,5,11,1,false,0.09091,0.0,0.24203,0.25568,-15.112,-25.568,-68.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,AWAY,2023,2017,2022,5,11,1,false,0.54545,0.0,0.40517,0.49664,14.028,-49.664,25.182,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,OVER25,2023,2017,2022,5,11,1,false,0.72727,0.0,0.59027,0.56218,13.7,-56.218,16.364,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,UNDER25,2023,2017,2022,5,11,1,false,0.27273,1.0,0.40973,0.43782,-13.7,56.218,-37.0,117.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,HOME,2024,2017,2023,6,12,2,false,0.41667,0.5,0.34404,0.25263,7.263,24.737,29.5,205.5,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,DRAW,2024,2017,2023,6,12,2,false,0.08333,0.0,0.24316,0.23534,-15.983,-23.534,-70.667,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,AWAY,2024,2017,2023,6,12,2,false,0.5,0.5,0.41279,0.51203,8.721,-1.203,14.75,27.0,POSITIVE,NEGATIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,OVER25,2024,2017,2023,6,12,2,false,0.66667,1.0,0.58793,0.60897,7.874,39.103,6.667,60.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,UNDER25,2024,2017,2023,6,12,2,false,0.33333,0.0,0.41207,0.39103,-7.874,-39.103,-24.167,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,HOME,2025,2017,2024,7,14,4,false,0.42857,0.0,0.33098,0.43403,9.759,-43.403,54.643,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,DRAW,2025,2017,2024,7,14,4,false,0.07143,0.75,0.24205,0.25263,-17.062,49.737,-74.857,183.75,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,AWAY,2025,2017,2024,7,14,4,false,0.5,0.25,0.42697,0.31334,7.303,-6.334,16.5,-43.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,OVER25,2025,2017,2024,7,14,4,false,0.71429,0.25,0.59093,0.58223,12.335,-33.223,14.286,-63.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,N1,UNDER25,2025,2017,2024,7,14,4,false,0.28571,0.75,0.40907,0.41777,-12.335,33.223,-35.0,61.75,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,HOME,2022,2019,2021,2,4,7,false,0.5,0.42857,0.48708,0.40052,1.292,2.805,-9.25,1.857,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,DRAW,2022,2019,2021,2,4,7,false,0.0,0.14286,0.24543,0.25771,-24.543,-11.486,-100.0,-51.714,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,AWAY,2022,2019,2021,2,4,7,false,0.5,0.42857,0.26749,0.34177,23.251,8.681,101.25,18.571,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,OVER25,2022,2019,2021,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,UNDER25,2022,2019,2021,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,HOME,2023,2019,2022,3,11,8,false,0.45455,0.375,0.432,0.40498,2.255,-2.998,-2.182,-24.5,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,DRAW,2023,2019,2022,3,11,8,false,0.09091,0.0,0.25325,0.24835,-16.234,-24.835,-69.273,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,AWAY,2023,2019,2022,3,11,8,false,0.45455,0.625,0.31476,0.34668,13.979,27.832,48.636,66.75,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,OVER25,2023,2019,2022,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,UNDER25,2023,2019,2022,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,HOME,2024,2019,2023,4,19,2,false,0.42105,0.0,0.42062,0.29809,0.043,-29.809,-11.579,-100.0,NEUTRAL,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,DRAW,2024,2019,2023,4,19,2,false,0.05263,0.5,0.25118,0.25697,-19.855,24.303,-82.211,67.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,AWAY,2024,2019,2023,4,19,2,false,0.52632,0.5,0.3282,0.44494,19.812,5.506,56.263,-17.5,POSITIVE,POSITIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,OVER25,2024,2019,2023,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,UNDER25,2024,2019,2023,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,HOME,2025,2019,2024,5,21,8,false,0.38095,0.375,0.40895,0.51317,-2.8,-13.817,-20.0,-46.5,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,DRAW,2025,2019,2024,5,21,8,false,0.09524,0.375,0.25173,0.24084,-15.65,13.416,-68.0,37.375,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,AWAY,2025,2019,2024,5,21,8,false,0.52381,0.25,0.33931,0.24599,18.45,0.401,49.238,-6.5,POSITIVE,POSITIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,OVER25,2025,2019,2024,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,NOR,UNDER25,2025,2019,2024,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,POL,HOME,2022,2019,2020,2,4,1,false,0.25,1.0,0.43843,0.4098,-18.843,59.02,-52.0,128.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,POL,DRAW,2022,2019,2020,2,4,1,false,0.5,0.0,0.28281,0.28486,21.719,-28.486,59.75,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,POL,AWAY,2022,2019,2020,2,4,1,false,0.25,0.0,0.27877,0.30534,-2.877,-30.534,-9.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,POL,OVER25,2022,2019,2020,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,BOTH,LEAGUE,POL,UNDER25,2022,2019,2020,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
