event_id,fixture_id,provider_league_id,league_name,season,round,kickoff_utc,observed_at_utc,elapsed,extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,detail,comments,source,archive_version,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
9f05754ed39c4b4be0ea5f68d284c61448164f6cdda091f6ca13a562b6a195f1,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,73,,157,Bayern München,19617,Michael Olise,325975,Tom Bischof,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
9f38d4d26d526e052c858592068a9b64c096b1cd913a58f8451a21d7048d889e,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,69,,338,Wisla Krakow,21107,Thody Elie Youan,26777,Frederico Duarte,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
9f6b3ae464113011d0f2b57c8208207914b14996960338a638bcb4f85896e534,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,84,,91,Monaco,21635,Jonathan Gradit,,,Goal,Own Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a0ee00a73b85195db63b495e3fe60c409bf028eca357232dbf311146080d4d0c,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,4,,797,Elche,311345,Federico Redondo Solari,,,Var,Card upgrade confirmed,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a21572a329ef9a6e7e2ab3dc72cbcb6697ae5dc51deb71643e40582f84344f6b,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,74,,1579,Monza,56851,M. Folorunsho,,,Card,Yellow Card,Tripping,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a5d1aef9aa7c2b50404d153802a13ea72e21f241ceaf8db3f259839729b1f5db,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,58,,116,Lens,277191,Abdallah Sima,1135,Odsonne Édouard,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a69800baabac3252e882a84d187a14f8aead342a20483bd5f715e49a6dfc5f50,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,54,,157,Bayern München,184,Harry Kane,19617,Michael Olise,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a6f4e357935b3965cfb028e58b2cbb2f1b506acb5465d11668dea66c1a677a8f,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,72,,488,Sassuolo,30537,D. Berardi,347265,B. Dominguez,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a727f66bd59bbc11494500c7761e988b70469ccc2e9d2b34f9206140904bda43,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,69,,625,Lyngby,51286,Simon Colyn,,,Card,Red Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a79bf7ff50941d24a72c283a9f06ee46b715a6c62dbd2d1e673c6bbe74d03628,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,73,,3870,Šiauliai,595535,H. Beganovic,319357,G. Micevicius,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a83e1dec2417951171bc738969fab3f133d720e1aaf3c528f72247cd156eccdf,1558635,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,87,,733,Standard Liege,194073,Alexis Trouillet,503702,Bernard Nguene,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a883b79cf0b88daab9c4a6083aa928a1e287c5b52e4a235d7854c43366b534d3,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,64,,488,Sassuolo,902,N. Matic,343562,L. Lipani,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a8a565806008b5f4443d85f8d0d500eed4cbf44962db754f3eed4ef92fba7d01,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,67,,781,Rapid Vienna,27778,Bendeguz Bolla,303386,Tonni Adamsen,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
a9d3145c4800a96bc915b3dbe0a148b82e250dec58e9fcfc4d11b405e1e87a38,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,78,,625,Lyngby,82022,Oskar Buur,476847,David Helgi Aronsson,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
aa01d1f6113cdc14574a0c199148c6882e2bf1ed10a045cdb5901542553e61f5,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,58,,607,Konyaspor,119182,R. Baniya,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
ac886effd6780d15acc5836abdb40ace0ca4813629182890116a643c282cabfd,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,90,3,338,Wisla Krakow,40280,Alan Uryga,,,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
adff55f674afebd5db3e7771d99969aebae555b16dd8bc55c5e439d75dcf7807,1552173,88,Eredivisie,2026,Regular Season - 7,2026-09-18T18:00:00+00:00,2026-09-18T20:51:05Z,85,,202,Groningen,28733,Brynjólfur Darri Willumsson,483758,Alvin Vilhelm Valdemar Nordin,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
ae3632bf67ebba60f7815a589067364265a9082e566dd5e2d345186ea25f84c2,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,67,,540,Espanyol,47277,Unai Núñez,282054,Clemens Riedel,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
aefd56017f9bd2356666576b192d85e7dedb2e0fdb2cfa59671b656180e2ac8f,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,85,,55,Brentford,277306,Mamadou Sangare,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b0973d138f06bffc147df1fecfc7b2ef2cfc34459c0bf1e78e81a30b647733d8,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,56,,1579,Monza,1649,P. Cutrone,30603,D. Mota,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b1321493bcdfeed13a00ee857ef57de32ae414eece2619c9df8f01aa01ec54e1,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,45,2,2143,KFUM Oslo,208818,Hakon Helland Hoseth,405117,Jonas Lange Hjorth,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b30689be5644ace4312bd9c8cc2109930d50e37cdc29fb1de5c31c69f008646d,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,53,,116,Lens,1922,Florian Thauvin,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b33363187383b319c637b9ed60a6856b7070dd9080df8c5fe9e6708a55ed4906,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,33,,1004,Kasımpaşa,49849,E. Belozoglu,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b4274dd43c92ebc35f8836307603a9e477f0f638f671342141be3d29610f2497,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,83,,781,Rapid Vienna,119139,Ercan Kara,87317,Claudy M'Buyi,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b43e14948a98f60080cd8d5c272b25372dbee5fb11d4dd0089d05fae9990e5a0,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,89,,2073,Silkeborg,15829,Mads Larsen,515927,Mikkel Øxenberg,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b44a4746a0f7835abd1620558e682d2ef6703210e0c5f8e62d35b480cd727479,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,35,,338,Wisla Krakow,48655,Raoul Giger,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b58df176f5ee1291b8c055ba71c4cee595c187ed8bea2e7231ec53ce2a34dfe0,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,74,,607,Konyaspor,19300,D. Goncalves,8483,J. Dompe,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b5ff4bfa03026bb6d89f80e300382991f9fd257ee5f3ea87732c43d02a724e7f,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,78,,625,Lyngby,147833,Isak Thorvaldsson,387079,Markus Adeniyi Anderson Adedeji,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
b79ec4975aa9a7f61cc98c0f9af9ce88bdfd67fcbce900f6ee39610a0107b0de,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,88,,488,Sassuolo,339872,V. Adzic,,,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
ba9a1f74fd0c53551fe0441e4d87de34845f0dbe5b1a7e902118b55ee995d41a,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,71,,1004,Kasımpaşa,428299,J. Jessen,380253,A. Karapo,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
bbec68f604b6728a0bc8e4632a45c1a632fdd68a7a5a4f4afbbc25b88b981a85,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,78,,1398,WSG Wattens,7087,David Gugganig,334329,David Kubatta,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
bca2e3077e7abdd13b782a50d70b0bdd8300349e597662fea9ed5d78b91a2a85,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,36,,625,Lyngby,51286,Simon Colyn,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
bd9ece2fd29b1f12a6c757af5bc200dcfb73dd2c03edf0ed4d93ff72f2cee672,1558635,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,71,,631,Gent,331087,Matties Volckaert,477549,Hyllarion Goore,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
bdd43e817a0b585b912c04b44787a5e5a902fdd1dd7b64752c6f30f460b98170,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,83,,337,Slask Wroclaw,20932,Malaly Dembele,364359,luka marjanac,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
beaae25149adb0972bccb23f3b70e630a2ba5d4b1205b73b28d2f6c0598bf43c,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,83,,337,Slask Wroclaw,409869,Leltsin Jeronimo Semedo Camoes,139896,Przemyslaw Banaszak,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
bedc978bba85f28f1c5048f44b347c856e6404a12e75479a4189700c0446c198,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,72,,116,Lens,1153,Amadou Haidara,394950,Andrija Bulatović,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c031be43270a9e602014579723f22c42cb88dcc20cc738bbf5bd2aa01a0fbc7a,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,77,,781,Rapid Vienna,428779,Nikolaus Wurmbrand,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c1389480fb165eece2fadadceb41d7a61b3b2f5f8c8e591395e7d3a0a669e840,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,78,,1398,WSG Wattens,7534,Thomas Goiginger,7158,Murat Satin,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c1fb5ed348341e1c808ddc602b63eaf714fb3c1c013ef03f2d8c4a542ea9db20,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,64,,488,Sassuolo,39143,K. Thorstvedt,126690,K. Bowie,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c23e1ca43e298aedef125a4b6e7c472b77f2a2c1e3c1a2415e0fa9a60ebb2e18,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,60,,17115,Wieczysta Kraków,40952,Kamil Pestka,61259,Matúš Vojtko,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c283e309171e845e1c04d6d7515545502fb494821f0264ee9809e02d7906ce87,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,74,,17115,Wieczysta Kraków,315462,Duje Dujmovic,122643,Villar,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c2f1a6eb893277ce15e6ef04ede0c35467a61c0234f4a648f7423dd68e798eba,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,77,,797,Elche,315127,Roy Revivo,436785,Matia Barzic,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c2f1c95b4f2d0bbb24fc1b1bc8458a753ee4f25a7e879744a3ee0d020089d529,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,29,,797,Elche,184277,Fernando Niño Rodríguez,315127,Roy Revivo,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c313fce3c25626171327c85a1900c2b0a8f5b9f1af0107b8cf594acca4996bea,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,90,1,337,Slask Wroclaw,364359,luka marjanac,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c35e437cb792f1bb2d39be8cd628761fa1099da193719cf6f2a2ff511b18a884,1558635,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,83,,631,Gent,19850,Christian Burgess,381830,Tibe De Vlieger,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c5c5c7745b48c7fec1e3ecdd1207065ac749e30196520e8601e561f83b647e76,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,85,,2143,KFUM Oslo,39092,Bilal Njie,8699,Amin Nouri,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c6843c47b22a97e0ff0bc47fa848584b707377d3a2b0c2c860027679efa3b2bd,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,33,,781,Rapid Vienna,119139,Ercan Kara,24791,Jannes Horn,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c6db359dbef075dc53b919221706458b66614d3176ca11e21a3c50be8f9d2f2b,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,87,,49,Chelsea,319572,Valentin Barco,506618,Mahdi Nicoll-Jazuli,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c82d9765f29e4a69d332dc016448890394ee7017f4af9cfa54e4387b0d03a19e,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,39,,781,Rapid Vienna,352728,Petter Nosakhare Dahl,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c90d0b895999cf79a32dcd19ed5280c9b5ee06b2b8c41417550dd9e3a2573450,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,42,,2143,KFUM Oslo,314290,Bjorn Martin Kristensen,,,Card,Yellow Card,Argument,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
c9d7d1795025f4fea4076750a82c92e19f690af2467b50fec1e592c8097294d0,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,89,,607,Konyaspor,50126,D. Turuc,140847,E. Colley,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
ca4df101b4dd385aa38a5e753ecb92ef7faeaa35a19d9e6dfeac2cc385abfe6e,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,39,,157,Bayern München,184,Harry Kane,,,Goal,Penalty,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
cda9e669540a799c52ebca6b6c08364e736a7923d24a5c0e05ee29e258573da3,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,62,,91,Monaco,374361,Edan Diop,462278,Mathys Detourbet,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
cde7b11cb687f4efdef5178735c708841649d956d25bfc189d6bb81e40033b36,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,83,,157,Bayern München,509,Alphonso Davies,280074,Nathaniel Brown,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
ceae8bc766d8c523aed452315b3a6ce8d1f36d6e8f7ae8547752243672537b03,1550133,135,Serie A,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,56,,1579,Monza,41324,R. Mangas,384423,A. Bakoune,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
cf0f4446a7bccd1eb6e3e2b50c1566d750dda5b32f01c27ff44c6c0dbdb96e51,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,76,,91,Monaco,161622,Matthis Abline,138835,Folarin Balogun,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d0d1de75b42d614413227ce5a925e21e35bfad8d984c6839211011a357a7f66d,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,63,,6962,Widzew Łódź,182665,Fran Alvarez,42007,Dani Silva,subst,Substitution 2,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d10abc74b3b7e4e45f3bd6d1d69f1f432021ce33c75fcfb7f690b7b337e160fb,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,32,,91,Monaco,386276,Paris Brunner,161622,Matthis Abline,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d15952c76db3bab31937abd9233f1aad978792a4388b646f68b91500269c45b3,1570397,140,La Liga,2026,Regular Season - 7,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,82,,540,Espanyol,282054,Clemens Riedel,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d237e9aaff1fb87b1b9503411919355007cb5b9722174977e0b428c08b733b6e,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,60,,17115,Wieczysta Kraków,386491,José Antonio de la Rosa Garrido,48585,Petar Pusic,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d28cef8d57737588701759f51363726b58b846f9b0bda7248593c82fcec41d41,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,74,,607,Konyaspor,144656,J. Muleka,2668,Mostafa Mohamed,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d4371914e3912370d4fce76392945a0ef6a1231229bb50d68cccdf1871678a3a,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,52,,2073,Silkeborg,331680,Oliver Ross,416992,Villads Westh,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d51f037e1849f5c5bcabc01eda9dde28dd0bc71a52194dca83578297257a94c4,1558635,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,87,,733,Standard Liege,129706,Marlon Fossey,25155,Tobias Mohr,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d543a99c736c6e3b1be9b6b5a52531d42fdee806698394ff32e58f8d2fe54b3e,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,45,,182,Union Berlin,32137,Emmanuel Latte Lath,24910,Tim Skarke,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d739ace2b41b37c3c2266a53d14256119e214e3f6030504ab03ff7289b6acfec,1552769,61,Ligue 1,2026,Regular Season - 5,2026-09-18T18:45:00+00:00,2026-09-18T22:50:46Z,76,,91,Monaco,2810,Denis Zakaria,543470,Pape Cabral,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
d9eb2c7ce46e1727fb7dcd60b8ecbf159d6444c9076a22a721f633154a10485a,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,31,,1398,WSG Wattens,7087,David Gugganig,,,Card,Yellow Card,Persistent Infringement,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
dbadfb68769da700e317527711885feca7bc9e6b75153ff30788c2501a7c80e2,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,87,,781,Rapid Vienna,131294,Yusuf Demir,68041,Marco Tilio,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
dbfe7b9ee0fd16019d7c60d5c0162d453e40c78427d091f74d8ddd2cacee30c7,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,71,,49,Chelsea,1469,Danny Welbeck,419582,Geovany Quenda,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
dd926ed48593ba1831e9ce7a3bc56e086916eeb6901a10315df5b2ccf44a9e13,1557408,39,Premier League,2026,Regular Season - 5,2026-09-18T19:00:00+00:00,2026-09-18T22:50:46Z,90,4,55,Brentford,153066,Fabio Carvalho,,,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
