factor,bucket,scope_type,scope_value,matches,sample_band,home_wins,draws,away_wins,home_win_rate,draw_rate,away_win_rate,avg_total_goals,over25_rate,btts_rate,closing_1x2_matches,closing_1x2_avg_source_rows,closing_1x2_b365_source_rows,closing_home_hit_rate,closing_draw_hit_rate,closing_away_hit_rate,avg_market_novig_home,avg_market_novig_draw,avg_market_novig_away,home_calibration_pp,draw_calibration_pp,away_calibration_pp,home_flat_bet_roi_pct,draw_flat_bet_roi_pct,away_flat_bet_roi_pct,closing_total25_matches,closing_total25_avg_source_rows,closing_total25_b365_source_rows,closing_over25_hit_rate,closing_under25_hit_rate,avg_market_novig_over25,avg_market_novig_under25,over25_calibration_pp,under25_calibration_pp,over25_flat_bet_roi_pct,under25_flat_bet_roi_pct,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
KICKOFF_LOCAL,15_00_17_59,ALL,ALL,3904,500_PLUS,1686,967,1251,0.43186,0.24769,0.32044,2.812,0.5356,0.53714,3904,3904,0,0.43186,0.24769,0.32044,0.43686,0.24989,0.31325,-0.5,-0.22,0.719,-7.468,-5.928,-5.269,3904,3904,0,0.5356,0.4644,0.52543,0.47457,1.017,-1.017,-3.573,-7.754,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE,D1,464,200_499,206,108,150,0.44397,0.23276,0.32328,3.341,0.65517,0.58405,464,464,0,0.44397,0.23276,0.32328,0.44908,0.22847,0.32245,-0.511,0.429,0.083,-10.343,-3.121,-11.705,464,464,0,0.65517,0.34483,0.60902,0.39098,4.615,-4.615,1.994,-16.815,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE,E0,1309,500_PLUS,563,313,433,0.4301,0.23911,0.33079,2.932,0.5699,0.55462,1309,1309,0,0.4301,0.23911,0.33079,0.44624,0.23978,0.31398,-1.614,-0.067,1.681,-8.173,-3.929,1.118,1309,1309,0,0.5699,0.4301,0.55073,0.44927,1.917,-1.917,-1.421,-9.098,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE,F1,529,500_PLUS,227,127,175,0.42911,0.24008,0.33081,2.726,0.51229,0.51229,529,529,0,0.42911,0.24008,0.33081,0.43287,0.25671,0.31042,-0.376,-1.663,2.039,-7.516,-12.571,-0.951,529,529,0,0.51229,0.48771,0.51276,0.48724,-0.047,0.047,-5.601,-5.389,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE,I1,697,500_PLUS,276,180,241,0.39598,0.25825,0.34577,2.641,0.49498,0.5165,697,697,0,0.39598,0.25825,0.34577,0.41366,0.25525,0.33109,-1.768,0.3,1.468,-14.253,-3.136,-5.739,697,697,0,0.49498,0.50502,0.5076,0.4924,-1.262,1.262,-6.964,-1.412,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE,SP1,905,500_PLUS,414,239,252,0.45746,0.26409,0.27845,2.55,0.46961,0.51823,905,905,0,0.45746,0.26409,0.27845,0.43723,0.26737,0.2954,2.023,-0.328,-1.695,0.278,-8.524,-13.369,905,905,0,0.46961,0.53039,0.46712,0.53288,0.249,-0.249,-5.743,-7.432,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,D1|2019/2020,64,50_199,25,16,23,0.39062,0.25,0.35938,3.328,0.70312,0.54688,64,64,0,0.39062,0.25,0.35938,0.44503,0.2211,0.33387,-5.44,2.89,2.55,-16.563,7.484,5.25,64,64,0,0.70312,0.29688,0.62776,0.37224,7.537,-7.537,6.25,-24.5,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,D1|2020/2021,66,50_199,29,17,20,0.43939,0.25758,0.30303,3.152,0.62121,0.54545,66,66,0,0.43939,0.25758,0.30303,0.41735,0.23987,0.34278,2.204,1.771,-3.975,-11.167,-3.758,-27.455,66,66,0,0.62121,0.37879,0.58485,0.41515,3.636,-3.636,-0.818,-18.03,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,D1|2021/2022,69,50_199,34,13,22,0.49275,0.18841,0.31884,3.333,0.6087,0.6087,69,69,0,0.49275,0.18841,0.31884,0.46816,0.23016,0.30168,2.459,-4.175,1.716,2.391,-20.826,14.29,69,69,0,0.6087,0.3913,0.59722,0.40278,1.148,-1.148,-3.493,-9.841,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,D1|2022/2023,66,50_199,31,12,23,0.4697,0.18182,0.34848,3.545,0.71212,0.65152,66,66,0,0.4697,0.18182,0.34848,0.4196,0.23271,0.34769,5.01,-5.089,0.079,1.788,-20.152,-16.0,66,66,0,0.71212,0.28788,0.59542,0.40458,11.67,-11.67,17.136,-25.303,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,D1|2023/2024,67,50_199,28,18,21,0.41791,0.26866,0.31343,3.134,0.62687,0.58209,67,67,0,0.41791,0.26866,0.31343,0.47135,0.21988,0.30877,-5.344,4.878,0.466,-14.761,11.612,-14.985,67,67,0,0.62687,0.37313,0.62272,0.37728,0.415,-0.415,-5.522,-7.985,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,D1|2024/2025,66,50_199,31,20,15,0.4697,0.30303,0.22727,3.106,0.5303,0.5,66,66,0,0.4697,0.30303,0.22727,0.46661,0.23232,0.30107,0.309,7.071,-7.38,-8.697,20.227,-34.894,66,66,0,0.5303,0.4697,0.60793,0.39207,-7.763,7.763,-18.5,14.742,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,D1|2025/2026,66,50_199,28,12,26,0.42424,0.18182,0.39394,3.788,0.78788,0.65152,66,66,0,0.42424,0.18182,0.39394,0.45411,0.22309,0.3228,-2.987,-4.127,7.114,-26.091,-15.53,-8.758,66,66,0,0.78788,0.21212,0.62816,0.37184,15.972,-15.972,19.394,-47.47,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,E0|2019/2020,202,200_499,87,53,62,0.43069,0.26238,0.30693,2.723,0.5297,0.53465,202,202,0,0.43069,0.26238,0.30693,0.45761,0.24033,0.30206,-2.692,2.205,0.487,2.495,4.886,3.312,202,202,0,0.5297,0.4703,0.54528,0.45472,-1.558,1.558,-8.47,-3.104,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,E0|2020/2021,111,50_199,44,28,39,0.3964,0.25225,0.35135,2.694,0.47748,0.48649,111,111,0,0.3964,0.25225,0.35135,0.42911,0.24706,0.32384,-3.271,0.519,2.751,-10.874,1.09,14.901,111,111,0,0.47748,0.52252,0.53327,0.46673,-5.579,5.579,-13.667,9.901,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,E0|2021/2022,189,50_199,75,44,70,0.39683,0.2328,0.37037,2.963,0.59788,0.50794,189,189,0,0.39683,0.2328,0.37037,0.43553,0.24335,0.32112,-3.87,-1.055,4.925,-17.73,-8.487,12.566,189,189,0,0.59788,0.40212,0.52374,0.47626,7.414,-7.414,10.286,-18.926,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,E0|2022/2023,206,200_499,104,46,56,0.50485,0.2233,0.27184,2.956,0.53398,0.53883,206,206,0,0.50485,0.2233,0.27184,0.44571,0.24515,0.30914,5.914,-2.185,-3.73,8.369,-11.141,-20.67,206,206,0,0.53398,0.46602,0.52565,0.47435,0.833,-0.833,-4.296,-8.393,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,E0|2023/2024,206,200_499,92,45,69,0.4466,0.21845,0.33495,3.316,0.67961,0.65534,206,206,0,0.4466,0.21845,0.33495,0.45945,0.22702,0.31353,-1.285,-0.857,2.142,-8.379,-5.447,-6.451,206,206,0,0.67961,0.32039,0.5851,0.4149,9.451,-9.451,11.777,-25.568,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,E0|2024/2025,209,200_499,77,52,80,0.36842,0.2488,0.38278,2.99,0.56938,0.58852,209,209,0,0.36842,0.2488,0.38278,0.44527,0.23426,0.32047,-7.685,1.454,6.231,-24.526,0.713,18.431,209,209,0,0.56938,0.43062,0.58519,0.41481,-1.581,1.581,-6.794,-0.464,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,E0|2025/2026,186,50_199,84,45,57,0.45161,0.24194,0.30645,2.753,0.55914,0.53226,186,186,0,0.45161,0.24194,0.30645,0.44204,0.24559,0.31237,0.957,-0.365,-0.592,-8.156,-7.414,-8.059,186,186,0,0.55914,0.44086,0.54545,0.45455,1.369,-1.369,-3.747,-9.199,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,F1|2019/2020,48,LT50,21,14,13,0.4375,0.29167,0.27083,2.625,0.52083,0.47917,48,48,0,0.4375,0.29167,0.27083,0.46228,0.26019,0.27754,-2.478,3.148,-0.671,-13.25,4.354,-12.021,48,48,0,0.52083,0.47917,0.48211,0.51789,3.872,-3.872,2.187,-13.792,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,F1|2020/2021,59,50_199,23,9,27,0.38983,0.15254,0.45763,2.695,0.61017,0.55932,59,59,0,0.38983,0.15254,0.45763,0.40743,0.25984,0.33273,-1.76,-10.73,12.49,-21.237,-47.559,31.237,59,59,0,0.61017,0.38983,0.49137,0.50863,11.88,-11.88,15.983,-30.78,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,F1|2021/2022,63,50_199,26,16,21,0.4127,0.25397,0.33333,2.698,0.47619,0.47619,63,63,0,0.4127,0.25397,0.33333,0.42818,0.25704,0.31478,-1.548,-0.307,1.855,-11.238,-6.762,5.317,63,63,0,0.47619,0.52381,0.51906,0.48094,-4.287,4.287,-12.556,3.365,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,F1|2022/2023,66,50_199,26,20,20,0.39394,0.30303,0.30303,2.712,0.4697,0.57576,66,66,0,0.39394,0.30303,0.30303,0.45886,0.24054,0.30061,-6.492,6.249,0.242,-17.439,13.697,19.985,66,66,0,0.4697,0.5303,0.53784,0.46216,-6.814,6.814,-15.652,12.152,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,F1|2023/2024,57,50_199,26,13,18,0.45614,0.22807,0.31579,2.789,0.54386,0.49123,57,57,0,0.45614,0.22807,0.31579,0.45001,0.2515,0.29849,0.613,-2.343,1.73,-7.544,-10.0,-9.561,57,57,0,0.54386,0.45614,0.51656,0.48344,2.73,-2.73,1.86,-9.018,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,F1|2024/2025,117,50_199,53,23,41,0.45299,0.19658,0.35043,2.778,0.51282,0.52137,117,117,0,0.45299,0.19658,0.35043,0.42025,0.26221,0.31754,3.274,-6.563,3.289,4.547,-30.581,-0.043,117,117,0,0.51282,0.48718,0.51481,0.48519,-0.199,0.199,-5.462,-4.726,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,F1|2025/2026,119,50_199,52,32,35,0.43697,0.26891,0.29412,2.723,0.48739,0.48739,119,119,0,0.43697,0.26891,0.29412,0.4259,0.25964,0.31446,1.107,0.927,-2.034,-2.773,-3.218,-24.143,119,119,0,0.48739,0.51261,0.51463,0.48537,-2.724,2.724,-13.899,-2.689,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,I1|2019/2020,61,50_199,25,15,21,0.40984,0.2459,0.34426,2.787,0.57377,0.62295,61,61,0,0.40984,0.2459,0.34426,0.43159,0.24281,0.32561,-2.175,0.309,1.865,-16.377,-5.541,11.721,61,61,0,0.57377,0.42623,0.55471,0.44529,1.906,-1.906,-1.41,-8.197,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,I1|2020/2021,80,50_199,32,17,31,0.4,0.2125,0.3875,3.013,0.6,0.55,80,80,0,0.4,0.2125,0.3875,0.3909,0.24193,0.36717,0.91,-2.943,2.033,-13.887,-11.838,2.125,80,80,0,0.6,0.4,0.56094,0.43906,3.906,-3.906,4.062,-9.5,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,I1|2021/2022,119,50_199,52,29,38,0.43697,0.2437,0.31933,2.866,0.54622,0.57143,119,119,0,0.43697,0.2437,0.31933,0.46294,0.23953,0.29753,-2.597,0.417,2.18,-12.697,-3.941,1.924,119,119,0,0.54622,0.45378,0.55316,0.44684,-0.694,0.694,-5.546,-1.538,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,I1|2022/2023,117,50_199,53,25,39,0.45299,0.21368,0.33333,2.462,0.38462,0.44444,117,117,0,0.45299,0.21368,0.33333,0.42353,0.25786,0.31861,2.946,-4.418,1.472,-8.504,-23.419,-10.017,117,117,0,0.38462,0.61538,0.49618,0.50382,-11.156,11.156,-26.581,18.487,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,I1|2023/2024,114,50_199,38,35,41,0.33333,0.30702,0.35965,2.509,0.48246,0.51754,114,114,0,0.33333,0.30702,0.35965,0.4055,0.26451,0.32999,-7.217,4.251,2.966,-25.14,15.956,-14.851,114,114,0,0.48246,0.51754,0.48399,0.51601,-0.153,0.153,-4.649,-3.474,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,I1|2024/2025,103,50_199,39,31,33,0.37864,0.30097,0.32039,2.505,0.47573,0.45631,103,103,0,0.37864,0.30097,0.32039,0.36978,0.26676,0.36346,0.886,3.421,-4.307,-4.748,3.524,-21.223,103,103,0,0.47573,0.52427,0.47565,0.52435,0.008,-0.008,-6.291,-6.369,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,I1|2025/2026,103,50_199,37,28,38,0.35922,0.27184,0.36893,2.495,0.46602,0.50485,103,103,0,0.35922,0.27184,0.36893,0.40551,0.26641,0.32808,-4.629,0.543,4.085,-19.058,1.223,-0.612,103,103,0,0.46602,0.53398,0.45669,0.54331,0.933,-0.933,-1.408,-6.33,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,SP1|2019/2020,107,50_199,46,29,32,0.42991,0.27103,0.29907,2.514,0.47664,0.50467,107,107,0,0.42991,0.27103,0.29907,0.43504,0.26866,0.2963,-0.513,0.237,0.277,-5.346,-4.794,-7.224,107,107,0,0.47664,0.52336,0.46644,0.53356,1.02,-1.02,-7.336,-11.299,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,SP1|2020/2021,152,50_199,60,42,50,0.39474,0.27632,0.32895,2.349,0.41447,0.5,152,152,0,0.39474,0.27632,0.32895,0.41401,0.26712,0.31887,-1.927,0.92,1.008,-12.987,-4.382,4.158,152,152,0,0.41447,0.58553,0.45931,0.54069,-4.484,4.484,-13.388,3.388,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,SP1|2021/2022,128,50_199,54,42,32,0.42188,0.32812,0.25,2.406,0.4375,0.48438,128,128,0,0.42188,0.32812,0.25,0.43261,0.2753,0.29209,-1.073,5.283,-4.209,-9.961,10.672,-19.602,128,128,0,0.4375,0.5625,0.45357,0.54643,-1.607,1.607,-9.305,-2.93,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,SP1|2022/2023,129,50_199,71,27,31,0.55039,0.2093,0.24031,2.473,0.48062,0.48062,129,129,0,0.55039,0.2093,0.24031,0.44047,0.26717,0.29236,10.992,-5.787,-5.205,31.24,-23.698,-24.558,129,129,0,0.48062,0.51938,0.46047,0.53953,2.015,-2.015,-2.264,-10.558,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,SP1|2023/2024,129,50_199,50,44,35,0.3876,0.34109,0.27132,2.612,0.44961,0.53488,129,129,0,0.3876,0.34109,0.27132,0.42977,0.26803,0.3022,-4.217,7.306,-3.088,-15.217,15.093,-24.643,129,129,0,0.44961,0.55039,0.47289,0.52711,-2.328,2.328,-11.488,-3.628,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,SP1|2024/2025,132,50_199,64,28,40,0.48485,0.21212,0.30303,2.788,0.52273,0.56818,132,132,0,0.48485,0.21212,0.30303,0.46497,0.26116,0.27387,1.988,-4.904,2.916,-2.273,-24.295,-10.371,132,132,0,0.52273,0.47727,0.47194,0.52806,5.079,-5.079,5.492,-15.939,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,LEAGUE_SEASON,SP1|2025/2026,128,50_199,69,27,32,0.53906,0.21094,0.25,2.734,0.51562,0.55469,128,128,0,0.53906,0.21094,0.25,0.44688,0.26459,0.28853,9.218,-5.365,-3.853,18.016,-28.0,-13.539,128,128,0,0.51562,0.48438,0.48645,0.51355,2.918,-2.917,-1.07,-13.461,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,SEASON,2019/2020,482,200_499,204,127,151,0.42324,0.26349,0.31328,2.755,0.54564,0.53527,482,482,0,0.42324,0.26349,0.31328,0.4481,0.24635,0.30554,-2.486,1.714,0.774,-5.732,1.71,0.768,482,482,0,0.54564,0.45436,0.53363,0.46637,1.201,-1.201,-4.309,-9.473,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,SEASON,2020/2021,468,200_499,188,113,167,0.40171,0.24145,0.35684,2.701,0.51496,0.51923,468,468,0,0.40171,0.24145,0.35684,0.41328,0.25329,0.33343,-1.157,-1.184,2.341,-13.423,-9.714,5.314,468,468,0,0.51496,0.48504,0.51597,0.48403,-0.101,0.101,-4.996,-4.598,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,SEASON,2021/2022,568,500_PLUS,241,144,183,0.4243,0.25352,0.32218,2.833,0.53873,0.52465,568,568,0,0.4243,0.25352,0.32218,0.44376,0.24967,0.30657,-1.946,0.385,1.561,-11.761,-4.525,2.493,568,568,0,0.53873,0.46127,0.5225,0.4775,1.623,-1.623,-1.653,-8.102,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,SEASON,2022/2023,584,500_PLUS,285,130,169,0.48801,0.2226,0.28938,2.789,0.50514,0.52397,584,584,0,0.48801,0.2226,0.28938,0.43864,0.25063,0.31072,4.937,-2.803,-2.134,6.38,-14.586,-14.272,584,584,0,0.50514,0.49486,0.51461,0.48539,-0.947,0.947,-7.173,-3.075,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,SEASON,2023/2024,573,500_PLUS,234,155,184,0.40838,0.27051,0.32112,2.923,0.56894,0.57592,573,573,0,0.40838,0.27051,0.32112,0.44249,0.24531,0.3122,-3.411,2.52,0.892,-13.916,4.977,-13.525,573,573,0,0.56894,0.43106,0.5373,0.4627,3.164,-3.164,0.262,-12.531,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,SEASON,2024/2025,627,500_PLUS,264,154,209,0.42105,0.24561,0.33333,2.841,0.52951,0.54067,627,627,0,0.42105,0.24561,0.33333,0.43459,0.25027,0.31513,-1.354,-0.466,1.82,-9.501,-7.876,-3.207,627,627,0,0.52951,0.47049,0.53261,0.46739,-0.31,0.31,-5.108,-3.887,true,false,false,false,false,false,false
KICKOFF_LOCAL,15_00_17_59,SEASON,2025/2026,602,500_PLUS,270,144,188,0.4485,0.2392,0.31229,2.812,0.54485,0.53654,602,602,0,0.4485,0.2392,0.31229,0.43495,0.2535,0.31155,1.355,-1.43,0.074,-5.359,-10.374,-11.206,602,602,0,0.54485,0.45515,0.5207,0.4793,2.415,-2.415,-2.248,-12.523,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,ALL,ALL,4580,500_PLUS,2033,1137,1410,0.44389,0.24825,0.30786,2.755,0.51507,0.53428,4580,4580,0,0.44389,0.24825,0.30786,0.44014,0.24761,0.31225,0.375,0.064,-0.439,-6.578,-4.598,-9.39,4580,4579,1,0.51507,0.48493,0.5253,0.4747,-1.023,1.023,-7.198,-2.951,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE,D1,368,200_499,175,96,97,0.47554,0.26087,0.26359,3.062,0.58424,0.57065,368,368,0,0.47554,0.26087,0.26359,0.44715,0.23319,0.31966,2.839,2.768,-5.607,0.065,6.826,-30.587,368,367,1,0.58424,0.41576,0.5938,0.4062,-0.956,0.956,-7.66,-4.141,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE,E0,749,500_PLUS,337,173,239,0.44993,0.23097,0.31909,2.773,0.51135,0.50734,749,749,0,0.44993,0.23097,0.31909,0.43278,0.23884,0.32838,1.715,-0.787,-0.929,-1.011,-8.009,-13.266,749,749,0,0.51135,0.48865,0.54435,0.45565,-3.3,3.3,-11.318,2.064,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE,F1,1133,500_PLUS,503,262,368,0.44395,0.23124,0.3248,2.85,0.5481,0.55958,1133,1133,0,0.44395,0.23124,0.3248,0.4393,0.2431,0.31759,0.465,-1.186,0.721,-5.979,-9.274,-3.725,1133,1133,0,0.5481,0.4519,0.53959,0.46041,0.851,-0.851,-3.733,-7.392,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE,I1,1083,500_PLUS,462,265,356,0.42659,0.24469,0.32872,2.777,0.53278,0.54571,1083,1083,0,0.42659,0.24469,0.32872,0.43876,0.24968,0.31156,-1.217,-0.499,1.716,-12.468,-6.593,-1.882,1083,1083,0,0.53278,0.46722,0.52208,0.47792,1.07,-1.07,-3.197,-6.814,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE,SP1,1247,500_PLUS,556,341,350,0.44587,0.27346,0.28067,2.549,0.45148,0.50682,1247,1247,0,0.44587,0.27346,0.28067,0.44446,0.25943,0.29611,0.141,1.403,-1.544,-7.31,0.061,-12.473,1247,1247,0,0.45148,0.54852,0.48345,0.51655,-3.197,3.197,-11.212,1.779,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,D1|2019/2020,55,50_199,22,14,19,0.4,0.25455,0.34545,3.345,0.70909,0.65455,55,55,0,0.4,0.25455,0.34545,0.43812,0.22895,0.33293,-3.812,2.56,1.252,-11.545,14.018,-2.655,55,54,1,0.70909,0.29091,0.61291,0.38709,9.618,-9.618,10.4,-28.545,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,D1|2020/2021,56,50_199,27,12,17,0.48214,0.21429,0.30357,2.911,0.57143,0.53571,56,56,0,0.48214,0.21429,0.30357,0.39898,0.23567,0.36535,8.316,-2.138,-6.178,20.179,-12.089,-38.732,56,56,0,0.57143,0.42857,0.5854,0.4146,-1.397,1.397,-6.589,2.5,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,D1|2021/2022,49,LT50,27,9,13,0.55102,0.18367,0.26531,3.204,0.61224,0.57143,49,49,0,0.55102,0.18367,0.26531,0.4516,0.22654,0.32186,9.942,-4.287,-5.655,35.898,-24.224,-20.245,49,49,0,0.61224,0.38776,0.59169,0.40831,2.055,-2.055,-3.224,-15.061,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,D1|2022/2023,56,50_199,26,17,13,0.46429,0.30357,0.23214,2.929,0.5,0.57143,56,56,0,0.46429,0.30357,0.23214,0.46053,0.24294,0.29653,0.376,6.063,-6.439,-0.768,25.893,-18.696,56,56,0,0.5,0.5,0.57537,0.42463,-7.537,7.537,-17.214,14.179,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,D1|2023/2024,49,LT50,24,14,11,0.4898,0.28571,0.22449,3.041,0.63265,0.57143,49,49,0,0.4898,0.28571,0.22449,0.47556,0.21733,0.30711,1.424,6.838,-8.262,-14.633,25.939,-55.184,49,49,0,0.63265,0.36735,0.61712,0.38288,1.553,-1.553,-2.857,-6.531,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,D1|2024/2025,49,LT50,23,14,12,0.46939,0.28571,0.2449,3.204,0.61224,0.61224,49,49,0,0.46939,0.28571,0.2449,0.47766,0.23203,0.29032,-0.827,5.368,-4.542,-18.327,13.653,-35.918,49,49,0,0.61224,0.38776,0.59492,0.40508,1.732,-1.732,-4.061,-12.98,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,D1|2025/2026,54,50_199,26,16,12,0.48148,0.2963,0.22222,2.833,0.46296,0.48148,54,54,0,0.48148,0.2963,0.22222,0.43494,0.24629,0.31878,4.654,5.001,-9.656,-10.593,3.981,-45.148,54,54,0,0.46296,0.53704,0.58193,0.41807,-11.897,11.897,-28.907,14.926,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,E0|2019/2020,104,50_199,52,21,31,0.5,0.20192,0.29808,2.712,0.47115,0.42308,104,104,0,0.5,0.20192,0.29808,0.43188,0.23487,0.33325,6.812,-3.295,-3.517,24.337,-23.144,-21.058,104,104,0,0.47115,0.52885,0.5376,0.4624,-6.645,6.645,-19.058,6.971,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,E0|2020/2021,183,50_199,74,33,76,0.40437,0.18033,0.4153,2.563,0.48634,0.45355,183,183,0,0.40437,0.18033,0.4153,0.41996,0.2454,0.33464,-1.559,-6.507,8.066,-9.311,-29.59,23.23,183,183,0,0.48634,0.51366,0.52137,0.47863,-3.503,3.503,-12.874,1.377,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,E0|2021/2022,92,50_199,43,25,24,0.46739,0.27174,0.26087,2.804,0.48913,0.52174,92,92,0,0.46739,0.27174,0.26087,0.42352,0.24447,0.33202,4.387,2.727,-7.115,5.728,8.076,-36.326,92,92,0,0.48913,0.51087,0.51804,0.48196,-2.891,2.891,-9.402,2.717,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,E0|2022/2023,93,50_199,42,24,27,0.45161,0.25806,0.29032,2.634,0.48387,0.50538,93,93,0,0.45161,0.25806,0.29032,0.44274,0.24142,0.31584,0.887,1.664,-2.552,-4.237,5.022,-22.624,93,93,0,0.48387,0.51613,0.53728,0.46272,-5.341,5.341,-14.785,4.914,true,false,false,false,false,false,false
KICKOFF_LOCAL,18_00_20_59,LEAGUE_SEASON,E0|2023/2024,88,50_199,43,17,28,0.48864,0.19318,0.31818,3.25,0.57955,0.59091,88,88,0,0.48864,0.19318,0.31818,0.42778,0.22343,0.3488,6.086,-3.025,-3.062,2.489,-24.091,-25.557,88,88,0,0.57955,0.42045,0.59116,0.40884,-1.161,1.161,-5.705,-0.364,true,false,false,false,false,false,false
