market_key,api_fixture_id,league,league_id,captured_at_utc,kickoff_utc,home_team,away_team,team_side,team_name,line,bet_id,bet_name,open_b365_over,open_b365_under,open_p_over,open_p_under,status,source
TT|1547629|A|2.5,1547629,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T11:30:00Z,Panevėžys,Kauno Žalgiris,A,Kauno Žalgiris,2.5,17,Total - Away,3.0,1.36,0.31192661,0.68807339,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547629|A|3.5,1547629,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T11:30:00Z,Panevėžys,Kauno Žalgiris,A,Kauno Žalgiris,3.5,17,Total - Away,6.0,1.11,0.15611814,0.84388186,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547629|A|4.5,1547629,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T11:30:00Z,Panevėžys,Kauno Žalgiris,A,Kauno Žalgiris,4.5,17,Total - Away,10.0,1.03,0.09338169,0.90661831,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|H|0.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,H,Šiauliai,0.5,16,Total - Home,1.25,3.75,0.75000000,0.25000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|H|1.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,H,Šiauliai,1.5,16,Total - Home,2.2,1.62,0.42408377,0.57591623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|H|2.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,H,Šiauliai,2.5,16,Total - Home,4.5,1.17,0.20634921,0.79365079,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|H|3.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,H,Šiauliai,3.5,16,Total - Home,9.0,1.04,0.10358566,0.89641434,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|A|0.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,A,Hegelmann Litauen,0.5,17,Total - Away,1.22,4.0,0.76628352,0.23371648,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|A|1.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,A,Hegelmann Litauen,1.5,17,Total - Away,2.1,1.67,0.44297082,0.55702918,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|A|2.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,A,Hegelmann Litauen,2.5,17,Total - Away,4.33,1.2,0.21699819,0.78300181,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|A|3.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,A,Hegelmann Litauen,3.5,17,Total - Away,8.5,1.05,0.10994764,0.89005236,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547631|A|4.5,1547631,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Šiauliai,Hegelmann Litauen,A,Hegelmann Litauen,4.5,17,Total - Away,15.0,1.01,0.06308557,0.93691443,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|H|0.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,H,Suduva Marijampole,0.5,16,Total - Home,1.33,3.25,0.70960699,0.29039301,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|H|1.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,H,Suduva Marijampole,1.5,16,Total - Home,2.5,1.5,0.37500000,0.62500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|H|2.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,H,Suduva Marijampole,2.5,16,Total - Home,5.5,1.12,0.16918429,0.83081571,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|H|3.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,H,Suduva Marijampole,3.5,16,Total - Home,10.5,1.02,0.08854167,0.91145833,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|A|0.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,A,FK Zalgiris Vilnius,0.5,17,Total - Away,1.28,3.5,0.73221757,0.26778243,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|A|1.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,A,FK Zalgiris Vilnius,1.5,17,Total - Away,2.38,1.53,0.39130435,0.60869565,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|A|2.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,A,FK Zalgiris Vilnius,2.5,17,Total - Away,5.0,1.14,0.18566775,0.81433225,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547630|A|3.5,1547630,A Lyga,362,2026-09-11T13:29:19Z,2026-09-13T15:45:00Z,Suduva Marijampole,FK Zalgiris Vilnius,A,FK Zalgiris Vilnius,3.5,17,Total - Away,10.0,1.03,0.09338169,0.90661831,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|H|0.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,H,Banga,0.5,16,Total - Home,1.33,3.25,0.70960699,0.29039301,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|H|1.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,H,Banga,1.5,16,Total - Home,2.5,1.5,0.37500000,0.62500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|H|2.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,H,Banga,2.5,16,Total - Home,5.5,1.12,0.16918429,0.83081571,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|H|3.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,H,Banga,3.5,16,Total - Home,10.5,1.02,0.08854167,0.91145833,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|A|0.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,A,TransINVEST Vilnius,0.5,17,Total - Away,1.3,3.4,0.72340426,0.27659574,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|A|1.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,A,TransINVEST Vilnius,1.5,17,Total - Away,2.5,1.5,0.37500000,0.62500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|A|2.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,A,TransINVEST Vilnius,2.5,17,Total - Away,5.5,1.12,0.16918429,0.83081571,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1547633|A|3.5,1547633,A Lyga,362,2026-09-11T13:29:19Z,2026-09-14T15:45:00Z,Banga,TransINVEST Vilnius,A,TransINVEST Vilnius,3.5,17,Total - Away,10.0,1.03,0.09338169,0.90661831,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|H|0.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,H,Ogre United,0.5,16,Total - Home,1.4,2.75,0.66265060,0.33734940,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|H|1.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,H,Ogre United,1.5,16,Total - Home,2.75,1.4,0.33734940,0.66265060,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|H|2.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,H,Ogre United,2.5,16,Total - Home,7.0,1.08,0.13366337,0.86633663,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|H|3.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,H,Ogre United,3.5,16,Total - Home,12.0,1.01,0.07763259,0.92236741,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|A|0.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,A,FK Liepaja,0.5,17,Total - Away,1.1,6.5,0.85526316,0.14473684,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|A|1.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,A,FK Liepaja,1.5,17,Total - Away,1.53,2.38,0.60869565,0.39130435,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|A|2.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,A,FK Liepaja,2.5,17,Total - Away,2.62,1.44,0.35467980,0.64532020,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|A|3.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,A,FK Liepaja,3.5,17,Total - Away,5.0,1.14,0.18566775,0.81433225,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|A|4.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,A,FK Liepaja,4.5,17,Total - Away,8.5,1.05,0.10994764,0.89005236,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515923|A|5.5,1515923,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T14:00:00Z,Ogre United,FK Liepaja,A,FK Liepaja,5.5,17,Total - Away,15.0,1.01,0.06308557,0.93691443,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|H|0.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,H,Riga,0.5,16,Total - Home,1.07,7.5,0.87514586,0.12485414,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|H|1.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,H,Riga,1.5,16,Total - Home,1.36,3.0,0.68807339,0.31192661,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|H|2.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,H,Riga,2.5,16,Total - Home,2.1,1.67,0.44297082,0.55702918,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|H|3.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,H,Riga,3.5,16,Total - Home,4.0,1.22,0.23371648,0.76628352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|H|4.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,H,Riga,4.5,16,Total - Home,7.0,1.08,0.13366337,0.86633663,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|H|5.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,H,Riga,5.5,16,Total - Home,11.0,1.02,0.08485857,0.91514143,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|A|0.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,A,Auda,0.5,17,Total - Away,1.62,2.2,0.57591623,0.42408377,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|A|1.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,A,Auda,1.5,17,Total - Away,4.0,1.22,0.23371648,0.76628352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515921|A|2.5,1515921,Virsliga,365,2026-09-11T13:29:19Z,2026-09-11T15:00:00Z,Riga,Auda,A,Auda,2.5,17,Total - Away,9.0,1.04,0.10358566,0.89641434,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|H|0.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,H,Grobiņa,0.5,16,Total - Home,1.3,3.4,0.72340426,0.27659574,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|H|1.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,H,Grobiņa,1.5,16,Total - Home,2.38,1.53,0.39130435,0.60869565,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|H|2.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,H,Grobiņa,2.5,16,Total - Home,5.0,1.14,0.18566775,0.81433225,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|H|3.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,H,Grobiņa,3.5,16,Total - Home,10.0,1.03,0.09338169,0.90661831,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|A|0.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,A,FS Jelgava,0.5,17,Total - Away,1.28,3.5,0.73221757,0.26778243,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|A|1.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,A,FS Jelgava,1.5,17,Total - Away,2.25,1.57,0.41099476,0.58900524,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|A|2.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,A,FS Jelgava,2.5,17,Total - Away,5.0,1.14,0.18566775,0.81433225,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515920|A|3.5,1515920,Virsliga,365,2026-09-11T13:29:19Z,2026-09-12T11:00:00Z,Grobiņa,FS Jelgava,A,FS Jelgava,3.5,17,Total - Away,9.0,1.04,0.10358566,0.89641434,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|H|0.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,H,BFC Daugavpils,0.5,16,Total - Home,1.8,1.91,0.51482480,0.48517520,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|H|1.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,H,BFC Daugavpils,1.5,16,Total - Home,4.5,1.17,0.20634921,0.79365079,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|H|2.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,H,BFC Daugavpils,2.5,16,Total - Home,10.5,1.02,0.08854167,0.91145833,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|A|0.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,A,Rīgas FS,0.5,17,Total - Away,1.07,7.5,0.87514586,0.12485414,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|A|1.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,A,Rīgas FS,1.5,17,Total - Away,1.4,2.75,0.66265060,0.33734940,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|A|2.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,A,Rīgas FS,2.5,17,Total - Away,2.2,1.62,0.42408377,0.57591623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|A|3.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,A,Rīgas FS,3.5,17,Total - Away,4.0,1.22,0.23371648,0.76628352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|A|4.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,A,Rīgas FS,4.5,17,Total - Away,7.5,1.07,0.12485414,0.87514586,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1515922|A|5.5,1515922,Virsliga,365,2026-09-11T13:29:19Z,2026-09-13T11:00:00Z,BFC Daugavpils,Rīgas FS,A,Rīgas FS,5.5,17,Total - Away,11.0,1.02,0.08485857,0.91514143,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|H|0.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,H,AZ Alkmaar,0.5,16,Total - Home,1.02,17.0,0.94339623,0.05660377,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|H|1.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,H,AZ Alkmaar,1.5,16,Total - Home,1.17,5.0,0.81037277,0.18962723,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|H|2.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,H,AZ Alkmaar,2.5,16,Total - Home,1.53,2.38,0.60869565,0.39130435,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|H|3.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,H,AZ Alkmaar,3.5,16,Total - Home,2.38,1.53,0.39130435,0.60869565,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|H|4.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,H,AZ Alkmaar,4.5,16,Total - Home,4.0,1.22,0.23371648,0.76628352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|H|5.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,H,AZ Alkmaar,5.5,16,Total - Home,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|H|6.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,H,AZ Alkmaar,6.5,16,Total - Home,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|A|0.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,A,Willem II,0.5,17,Total - Away,1.73,2.0,0.53619303,0.46380697,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|A|1.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,A,Willem II,1.5,17,Total - Away,5.0,1.17,0.18962723,0.81037277,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552162|A|2.5,1552162,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-11T18:00:00Z,AZ Alkmaar,Willem II,A,Willem II,2.5,17,Total - Away,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|H|0.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,H,Twente,0.5,16,Total - Home,1.03,15.0,0.93574548,0.06425452,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|H|1.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,H,Twente,1.5,16,Total - Home,1.22,4.0,0.76628352,0.23371648,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|H|2.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,H,Twente,2.5,16,Total - Home,1.67,2.1,0.55702918,0.44297082,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|H|3.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,H,Twente,3.5,16,Total - Home,2.75,1.4,0.33734940,0.66265060,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|H|4.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,H,Twente,4.5,16,Total - Home,5.0,1.17,0.18962723,0.81037277,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|H|5.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,H,Twente,5.5,16,Total - Home,11.0,1.05,0.08713693,0.91286307,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|H|6.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,H,Twente,6.5,16,Total - Home,21.0,1.01,0.04588823,0.95411177,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|A|0.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,A,ADO Den Haag,0.5,17,Total - Away,1.62,2.2,0.57591623,0.42408377,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|A|1.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,A,ADO Den Haag,1.5,17,Total - Away,4.0,1.22,0.23371648,0.76628352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552163|A|2.5,1552163,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T14:30:00Z,Twente,ADO Den Haag,A,ADO Den Haag,2.5,17,Total - Away,13.0,1.04,0.07407407,0.92592593,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|H|0.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,H,GO Ahead Eagles,0.5,16,Total - Home,1.14,5.5,0.82831325,0.17168675,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|H|1.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,H,GO Ahead Eagles,1.5,16,Total - Home,1.73,2.0,0.53619303,0.46380697,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|H|2.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,H,GO Ahead Eagles,2.5,16,Total - Home,3.4,1.3,0.27659574,0.72340426,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|H|3.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,H,GO Ahead Eagles,3.5,16,Total - Home,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|H|4.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,H,GO Ahead Eagles,4.5,16,Total - Home,19.0,1.02,0.05094905,0.94905095,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|A|0.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,A,Groningen,0.5,17,Total - Away,1.18,4.5,0.79225352,0.20774648,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|A|1.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,A,Groningen,1.5,17,Total - Away,1.83,1.83,0.50000000,0.50000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|A|2.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,A,Groningen,2.5,17,Total - Away,3.75,1.25,0.25000000,0.75000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|A|3.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,A,Groningen,3.5,17,Total - Away,10.0,1.06,0.09584087,0.90415913,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1552164|A|4.5,1552164,Eredivisie,88,2026-09-11T13:29:19Z,2026-09-12T16:45:00Z,GO Ahead Eagles,Groningen,A,Groningen,4.5,17,Total - Away,23.0,1.01,0.04206581,0.95793419,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
