fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,source_status,first_queued_at_utc,last_seen_at_utc,backlog_status,captured_at_utc,queue_source,attempt_count,last_attempt_at_utc,last_attempt_result
1550130,135,Serie A,2026,Regular Season - 5,2026-09-20T10:30:00+00:00,Fiorentina,Napoli,FT,2026-09-20T12:32:10Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T12:32:10Z,current_round_terminal_fixture,1,2026-09-20T12:32:10Z,CAPTURED
1515927,365,Virsliga,2026,Regular Season - 31,2026-09-20T11:00:00+00:00,Ogre United,Super Nova,FT,2026-09-20T13:27:36Z,2026-09-20T16:28:28Z,PENDING,,current_round_terminal_fixture,1,2026-09-20T13:27:36Z,NO_DATA
1556669,179,Premiership,2026,Regular Season - 7,2026-09-20T11:00:00+00:00,Celtic,Rangers,FT,2026-09-20T13:27:36Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T13:27:36Z,current_round_terminal_fixture,1,2026-09-20T13:27:36Z,CAPTURED
1547637,362,A Lyga,2026,Regular Season - 32,2026-09-20T11:15:00+00:00,Hegelmann Litauen,Suduva Marijampole,FT,2026-09-20T13:27:36Z,2026-09-20T16:28:28Z,PENDING,,current_round_terminal_fixture,1,2026-09-20T13:27:36Z,NO_DATA
1558640,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-20T11:30:00+00:00,Antwerp,Union St. Gilloise,FT,2026-09-20T13:27:36Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T13:27:36Z,current_round_terminal_fixture,1,2026-09-20T13:27:36Z,CAPTURED
1549022,119,Superliga,2026,Regular Season - 9,2026-09-20T12:00:00+00:00,Brondby,FC Copenhagen,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
1549026,119,Superliga,2026,Regular Season - 9,2026-09-20T12:00:00+00:00,Sonderjyske,Randers FC,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
1570398,140,La Liga,2026,Regular Season - 7,2026-09-20T12:00:00+00:00,Getafe,Malaga,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
1494770,103,Eliteserien,2026,Regular Season - 22,2026-09-20T12:30:00+00:00,Valerenga,Fredrikstad,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
1552177,88,Eredivisie,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,AZ Alkmaar,Telstar,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
1552179,88,Eredivisie,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,Twente,PSV Eindhoven,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
1561932,218,Bundesliga,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,TSV Hartberg,Lask Linz,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
1561933,218,Bundesliga,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,Ried,Wolfsberger AC,FT,2026-09-20T14:27:21Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T14:27:21Z,current_round_terminal_fixture,1,2026-09-20T14:27:21Z,CAPTURED
