factor,bucket,scope_type,scope_value,target,folds,sample_threshold_pass_folds,total_train_market_matches,total_test_market_matches,first_test_season,last_test_season,calibration_non_neutral_eligible_folds,calibration_sign_persistent_folds,calibration_sign_persistence_rate,roi_non_neutral_eligible_folds,roi_sign_persistent_folds,roi_sign_persistence_rate,weighted_test_calibration_pp,weighted_test_flat_bet_roi_pct,positive_test_calibration_folds,positive_test_roi_folds,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
NONLEAGUE_72H_SIDE,AWAY_ONLY,ALL,ALL,AWAY,7,6,5313,1641,2019,2025,6,3,0.5,5,3,0.6,-0.396,-7.328,3,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,ALL,ALL,DRAW,7,6,5313,1641,2019,2025,6,3,0.5,6,0,0.0,2.068,2.356,4,4,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,ALL,ALL,HOME,7,6,5313,1641,2019,2025,6,5,0.83333,6,6,1.0,-1.672,-15.961,1,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,ALL,ALL,OVER25,7,6,3661,1256,2019,2025,4,1,0.25,6,3,0.5,-0.217,-5.728,2,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,ALL,ALL,UNDER25,7,6,3661,1256,2019,2025,4,1,0.25,6,4,0.66667,0.217,-5.269,4,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,AUT,AWAY,7,0,628,120,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,AUT,DRAW,7,0,628,120,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,AUT,HOME,7,0,628,120,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,AUT,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,AUT,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,B1,AWAY,7,0,340,125,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,B1,DRAW,7,0,340,125,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,B1,HOME,7,0,340,125,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,B1,OVER25,7,0,340,125,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,B1,UNDER25,7,0,340,125,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,D1,AWAY,7,1,481,169,2019,2025,1,1,1.0,1,1,1.0,-2.183,-18.033,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,D1,DRAW,7,1,481,169,2019,2025,1,1,1.0,1,1,1.0,19.982,80.1,1,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,D1,HOME,7,1,481,169,2019,2025,1,1,1.0,1,1,1.0,-17.799,-57.467,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,D1,OVER25,7,1,481,169,2019,2025,1,1,1.0,1,1,1.0,-13.256,-29.867,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,D1,UNDER25,7,1,481,169,2019,2025,1,1,1.0,1,1,1.0,13.256,19.4,1,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,DNK,AWAY,7,0,482,100,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,DNK,DRAW,7,0,482,100,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,DNK,HOME,7,0,482,100,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,E0,AWAY,7,1,534,186,2019,2025,1,1,1.0,1,1,1.0,4.71,2.441,1,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,E0,DRAW,7,1,534,186,2019,2025,1,1,1.0,1,1,1.0,-3.817,-23.559,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,E0,HOME,7,1,534,186,2019,2025,0,0,,1,1,1.0,-0.892,-6.176,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,E0,OVER25,7,1,534,186,2019,2025,1,0,0.0,1,0,0.0,-3.267,-8.853,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,E0,UNDER25,7,1,534,186,2019,2025,1,0,0.0,1,0,0.0,3.267,5.029,1,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,F1,AWAY,7,0,347,134,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,F1,DRAW,7,0,347,134,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,F1,HOME,7,0,347,134,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,F1,OVER25,7,0,347,134,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,F1,UNDER25,7,0,347,134,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,I1,AWAY,7,0,335,113,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,I1,DRAW,7,0,335,113,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,I1,HOME,7,0,335,113,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,I1,OVER25,7,0,335,113,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,I1,UNDER25,7,0,335,113,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,N1,AWAY,7,0,474,160,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,N1,DRAW,7,0,474,160,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,N1,HOME,7,0,474,160,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,N1,OVER25,7,0,474,160,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,N1,UNDER25,7,0,474,160,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,NOR,AWAY,7,0,305,72,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,NOR,DRAW,7,0,305,72,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,NOR,HOME,7,0,305,72,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,NOR,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,NOR,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,P1,AWAY,6,0,148,33,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,P1,DRAW,6,0,148,33,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,P1,HOME,6,0,148,33,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,P1,OVER25,6,0,148,33,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,P1,UNDER25,6,0,148,33,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,POL,AWAY,6,0,233,85,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,POL,DRAW,6,0,233,85,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,POL,HOME,6,0,233,85,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,POL,OVER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,POL,UNDER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SC0,AWAY,7,0,264,87,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SC0,DRAW,7,0,264,87,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SC0,HOME,7,0,264,87,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SC0,OVER25,7,0,264,87,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SC0,UNDER25,7,0,264,87,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SP1,AWAY,7,1,554,189,2019,2025,1,1,1.0,1,0,0.0,2.644,-3.062,1,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SP1,DRAW,7,1,554,189,2019,2025,1,0,0.0,1,0,0.0,-0.944,-16.094,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SP1,HOME,7,1,554,189,2019,2025,1,1,1.0,1,1,1.0,-1.7,-4.531,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SP1,OVER25,7,1,554,189,2019,2025,1,0,0.0,1,0,0.0,9.61,17.375,1,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,SP1,UNDER25,7,1,554,189,2019,2025,1,0,0.0,1,0,0.0,-9.61,-24.781,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,T1,AWAY,7,0,184,53,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,T1,DRAW,7,0,184,53,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,T1,HOME,7,0,184,53,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,T1,OVER25,7,0,184,53,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,AWAY_ONLY,LEAGUE,T1,UNDER25,7,0,184,53,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,ALL,ALL,AWAY,7,4,1046,330,2019,2025,3,0,0.0,4,3,0.75,0.178,-11.675,2,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,ALL,ALL,DRAW,7,4,1046,330,2019,2025,4,1,0.25,4,1,0.25,1.649,-0.794,3,3,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,ALL,ALL,HOME,7,4,1046,330,2019,2025,4,1,0.25,4,1,0.25,-1.827,-10.041,1,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,ALL,ALL,OVER25,7,4,794,258,2019,2025,4,1,0.25,4,3,0.75,-5.771,-18.404,1,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,ALL,ALL,UNDER25,7,4,794,258,2019,2025,4,1,0.25,4,2,0.5,5.771,2.808,3,2,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,AUT,AWAY,7,0,89,19,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,AUT,DRAW,7,0,89,19,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,AUT,HOME,7,0,89,19,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,AUT,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,AUT,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,B1,AWAY,6,0,116,38,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,B1,DRAW,6,0,116,38,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,B1,HOME,6,0,116,38,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,B1,OVER25,6,0,116,38,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,B1,UNDER25,6,0,116,38,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,D1,AWAY,7,0,99,36,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,D1,DRAW,7,0,99,36,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,D1,HOME,7,0,99,36,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,D1,OVER25,7,0,99,36,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,D1,UNDER25,7,0,99,36,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,DNK,AWAY,5,0,45,12,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,DNK,DRAW,5,0,45,12,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,DNK,HOME,5,0,45,12,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,DNK,OVER25,5,0,0,0,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,DNK,UNDER25,5,0,0,0,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,E0,AWAY,7,0,152,46,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,E0,DRAW,7,0,152,46,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,E0,HOME,7,0,152,46,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,E0,OVER25,7,0,152,46,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,E0,UNDER25,7,0,152,46,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,F1,AWAY,7,0,78,22,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,F1,DRAW,7,0,78,22,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,F1,HOME,7,0,78,22,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,F1,OVER25,7,0,78,22,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,F1,UNDER25,7,0,78,22,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,I1,AWAY,5,0,33,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,I1,DRAW,5,0,33,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,I1,HOME,5,0,33,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,I1,OVER25,5,0,33,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,I1,UNDER25,5,0,33,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,N1,AWAY,7,0,84,30,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,N1,DRAW,7,0,84,30,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,N1,HOME,7,0,84,30,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,N1,OVER25,7,0,84,30,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,N1,UNDER25,7,0,84,30,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,NOR,AWAY,4,0,57,26,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,NOR,DRAW,4,0,57,26,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,NOR,HOME,4,0,57,26,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,NOR,OVER25,4,0,0,0,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,NOR,UNDER25,4,0,0,0,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,P1,AWAY,1,0,2,1,2025,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,P1,DRAW,1,0,2,1,2025,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,P1,HOME,1,0,2,1,2025,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,P1,OVER25,1,0,2,1,2025,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,P1,UNDER25,1,0,2,1,2025,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,POL,AWAY,4,0,25,7,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,POL,DRAW,4,0,25,7,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,POL,HOME,4,0,25,7,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,POL,OVER25,4,0,0,0,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,POL,UNDER25,4,0,0,0,2022,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SC0,AWAY,6,0,40,14,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SC0,DRAW,6,0,40,14,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SC0,HOME,6,0,40,14,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SC0,OVER25,6,0,40,14,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SC0,UNDER25,6,0,40,14,2019,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SP1,AWAY,7,0,155,50,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SP1,DRAW,7,0,155,50,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SP1,HOME,7,0,155,50,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SP1,OVER25,7,0,155,50,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,SP1,UNDER25,7,0,155,50,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,T1,AWAY,2,0,5,2,2023,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,T1,DRAW,2,0,5,2,2023,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,T1,HOME,2,0,5,2,2023,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,T1,OVER25,2,0,5,2,2023,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,BOTH,LEAGUE,T1,UNDER25,2,0,5,2,2023,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,HOME_ONLY,ALL,ALL,AWAY,7,6,5425,1673,2019,2025,6,3,0.5,6,6,1.0,-0.983,-14.669,3,0,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,HOME_ONLY,ALL,ALL,DRAW,7,6,5425,1673,2019,2025,5,2,0.4,6,5,0.83333,-0.374,-8.129,2,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,HOME_ONLY,ALL,ALL,HOME,7,6,5425,1673,2019,2025,6,3,0.5,5,1,0.2,1.357,-3.855,3,2,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,HOME_ONLY,ALL,ALL,OVER25,7,6,3768,1333,2019,2025,6,3,0.5,6,5,0.83333,0.643,-5.029,3,1,true,false,false,false,false,false,false,false
NONLEAGUE_72H_SIDE,HOME_ONLY,ALL,ALL,UNDER25,7,6,3768,1333,2019,2025,6,3,0.5,6,6,1.0,-0.643,-8.223,3,0,true,false,false,false,false,false,false,false
