api_fixture_id,league,league_id,locked_at_utc,kickoff_utc,close_observed_at_utc,close_gap_minutes,home_team,away_team,bet_id,bet_name,open_p_1x,open_p_x2,open_p_12,close_p_1x,close_p_x2,close_p_12,move_1x_pp,move_x2_pp,move_12_pp,bet365_close_1x,bet365_close_x2,bet365_close_12,user_bookmaker,user_close_1x,user_close_x2,user_close_12,status,note
1570391,La Liga,140,2026-09-15T18:43:13Z,2026-09-15T17:00:00Z,2026-09-15T12:44:49Z,255.2,Rayo Vallecano,Espanyol,12,Double Chance,0.37650845,0.26146420,0.36202735,0.34616469,0.29986240,0.35397291,-0.03034376,0.03839820,-0.00805444,1.36,1.57,1.33,Marathonbet,1.39,1.63,1.34,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570383,La Liga,140,2026-09-15T18:43:13Z,2026-09-15T18:00:00Z,2026-09-15T12:44:49Z,315.2,Alaves,Valencia,12,Double Chance,0.39230769,0.26153846,0.34615385,0.40871001,0.22728264,0.36400735,0.01640232,-0.03425582,0.01785350,1.14,2.05,1.28,Marathonbet,1.16,2.17,1.32,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1553112,Ekstraklasa,106,2026-09-15T18:43:13Z,2026-09-15T18:30:00Z,2026-09-15T12:44:49Z,345.2,Korona Kielce,Gornik Zabrze,12,Double Chance,0.31118314,0.32414911,0.36466775,0.31707317,0.31707317,0.36585366,0.00589003,-0.00707594,0.00118591,1.5,1.5,1.3,Marathonbet,1.44,1.42,1.31,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1553125,Ekstraklasa,106,2026-09-15T18:43:13Z,2026-09-15T16:00:00Z,2026-09-15T12:44:49Z,195.2,Raków Częstochowa,Zaglebie Lubin,12,Double Chance,0.38437278,0.24047938,0.37514784,0.38437278,0.24047938,0.37514784,0.00000000,0.00000000,-0.00000000,1.22,1.95,1.25,Marathonbet,1.21,1.9,1.24,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1515889,Virsliga,365,2026-09-15T18:43:13Z,2026-09-15T16:00:00Z,2026-09-15T12:44:49Z,195.2,Super Nova,Riga,12,Double Chance,0.13644418,0.44181926,0.42173656,0.12828947,0.44407895,0.42763158,-0.00815471,0.00225969,0.00589502,3.6,1.04,1.08,Marathonbet,,,,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556642,Scottish Premiership,179,2026-09-16T00:44:23Z,2026-09-15T18:45:00Z,2026-09-15T18:43:13Z,1.8,Hibernian,Kilmarnock,12,Double Chance,0.41562760,0.18952618,0.39484622,0.42656396,0.17217672,0.40125932,0.01093636,-0.01734946,0.00641310,1.11,2.75,1.18,Marathonbet,1.07,2.82,1.16,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556643,Scottish Premiership,179,2026-09-16T00:44:23Z,2026-09-15T18:45:00Z,2026-09-15T18:43:13Z,1.8,Motherwell,Aberdeen,12,Double Chance,0.38008177,0.24874462,0.37117361,0.37672584,0.24654832,0.37672584,-0.00335593,-0.00219630,0.00555223,1.25,1.91,1.25,Marathonbet,1.22,1.93,1.25,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556641,Scottish Premiership,179,2026-09-16T00:44:23Z,2026-09-15T18:45:00Z,2026-09-15T18:43:13Z,1.8,Falkirk,Heart Of Midlothian,12,Double Chance,0.26229508,0.36885246,0.36885246,0.24874462,0.38008177,0.37117361,-0.01355046,0.01122931,0.00232115,1.91,1.25,1.28,Marathonbet,1.79,1.26,1.27,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570388,La Liga,140,2026-09-16T00:44:23Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,12,Double Chance,0.13621745,0.44557109,0.41821146,0.11037317,0.45515791,0.43446892,-0.02584428,0.00958682,0.01625746,4.33,1.05,1.1,Marathonbet,4.65,1.04,1.11,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:17Z,254.7,Atletico Madrid,Osasuna,12,Double Chance,0.43075845,0.18085278,0.38838877,0.44180416,0.15757682,0.40061903,0.01104571,-0.02327596,0.01223026,1.07,3.0,1.18,Marathonbet,1.08,3.12,1.21,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:17Z,254.7,Deportivo La Coruna,Sevilla,12,Double Chance,0.33752482,0.31502316,0.34745202,0.33752482,0.31502316,0.34745202,-0.00000000,0.00000000,-0.00000000,1.4,1.5,1.36,Marathonbet,1.41,1.52,1.4,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:17Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,12,Double Chance,0.29588374,0.33722043,0.36689583,0.26528047,0.35854313,0.37617640,-0.03060327,0.02132270,0.00928057,1.73,1.28,1.22,Marathonbet,1.62,1.25,1.22,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:17Z,194.7,Auda,Ogre United,12,Double Chance,0.42667864,0.15787110,0.41545026,0.44209897,0.14368217,0.41421886,0.01542033,-0.01418893,-0.00123140,1.04,3.2,1.11,Marathonbet,1.01,3.12,1.08,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570385,La Liga,140,2026-09-17T00:44:42Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,12,Double Chance,0.48475335,0.04896009,0.46628656,0.48253217,0.04430523,0.47316261,-0.00222118,-0.00465486,0.00687605,1.01,11.0,1.03,Marathonbet,,,,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570389,La Liga,140,2026-09-17T00:44:42Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,12,Double Chance,0.28246557,0.35467481,0.36285962,0.27504132,0.35966942,0.36528926,-0.00742425,0.00499461,0.00242964,1.7,1.3,1.28,Marathonbet,1.72,1.35,1.32,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570386,La Liga,140,2026-09-17T18:43:35Z,2026-09-17T17:00:00Z,2026-09-17T12:44:25Z,255.6,Real Betis,Getafe,12,Double Chance,0.40466083,0.22545389,0.36988529,0.41514330,0.21511971,0.36973700,0.01048247,-0.01033418,-0.00014829,1.14,2.2,1.28,Marathonbet,1.15,2.33,1.29,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570390,La Liga,140,2026-09-18T00:43:39Z,2026-09-17T19:30:00Z,2026-09-17T18:43:35Z,46.4,Malaga,Villarreal,12,Double Chance,0.25910931,0.37044534,0.37044534,0.24874462,0.37117361,0.38008177,-0.01036469,0.00072827,0.00963643,1.91,1.28,1.25,Marathonbet,1.9,1.29,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575167,Bundesliga,78,2026-09-18T18:41:33Z,2026-09-18T18:30:00Z,2026-09-18T12:43:51Z,346.1,Bayern München,Union Berlin,12,Double Chance,0.47187902,0.07404871,0.45407227,0.48358509,0.03757084,0.47884406,0.01170607,-0.03647787,0.02477179,1.01,13.0,1.02,Marathonbet,,,,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1561935,Austrian Bundesliga,218,2026-09-18T18:41:33Z,2026-09-18T17:30:00Z,2026-09-18T12:43:51Z,286.1,Rapid Vienna,WSG Wattens,12,Double Chance,0.42656396,0.17217672,0.40125932,0.43885971,0.14853713,0.41260315,0.01229575,-0.02363959,0.01134383,1.1,3.25,1.17,Marathonbet,1.07,3.05,1.13,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1552173,Eredivisie,88,2026-09-18T18:41:33Z,2026-09-18T18:00:00Z,2026-09-18T12:43:51Z,316.1,Groningen,PEC Zwolle,12,Double Chance,0.40133926,0.21048015,0.38818060,0.41286458,0.18826625,0.39886917,0.01152532,-0.02221390,0.01068857,1.14,2.5,1.18,Marathonbet,1.12,2.43,1.19,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1549024,Danish Superliga,119,2026-09-18T18:41:33Z,2026-09-18T17:00:00Z,2026-09-18T12:43:51Z,256.1,Lyngby,Silkeborg,12,Double Chance,0.39109058,0.22720501,0.38170441,0.36960507,0.24261256,0.38778237,-0.02148551,0.01540755,0.00607796,1.28,1.95,1.22,Marathonbet,1.26,1.89,1.22,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1584418,Super Lig,203,2026-09-18T18:41:33Z,2026-09-18T17:00:00Z,2026-09-18T12:43:51Z,256.1,Kasımpaşa,Konyaspor,12,Double Chance,0.34888889,0.30222222,0.34888889,0.34888889,0.30222222,0.34888889,-0.00000000,0.00000000,-0.00000000,1.36,1.57,1.36,Marathonbet,1.38,1.52,1.32,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1553179,Ekstraklasa,106,2026-09-18T18:41:33Z,2026-09-18T16:00:00Z,2026-09-18T12:43:51Z,196.2,Widzew Łódź,Wieczysta Kraków,12,Double Chance,0.39242664,0.23354171,0.37403165,0.37113402,0.25773196,0.37113402,-0.02129262,0.02419025,-0.00289763,1.25,1.8,1.25,Marathonbet,1.25,1.87,1.21,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1553180,Ekstraklasa,106,2026-09-18T18:41:33Z,2026-09-18T18:30:00Z,2026-09-18T12:43:51Z,346.1,Wisla Krakow,Slask Wroclaw,12,Double Chance,0.39539478,0.22217421,0.38243101,0.40147186,0.21351004,0.38501810,0.00607708,-0.00866417,0.00258709,1.17,2.2,1.22,Marathonbet,1.13,2.23,1.19,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1494768,Eliteserien,103,2026-09-18T18:41:33Z,2026-09-18T17:00:00Z,2026-09-18T12:43:51Z,256.1,Sarpsborg 08 FF,KFUM Oslo,12,Double Chance,0.40133926,0.21048015,0.38818060,0.40338580,0.20976061,0.38685359,0.00204654,-0.00071954,-0.00132701,1.17,2.25,1.22,Marathonbet,1.14,2.29,1.21,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1552769,Ligue 1,61,2026-09-19T00:43:05Z,2026-09-18T18:45:00Z,2026-09-18T18:41:33Z,3.5,Monaco,Lens,12,Double Chance,0.33807226,0.29216121,0.36976653,0.36139309,0.27156706,0.36703985,0.02332083,-0.02059415,-0.00272668,1.3,1.73,1.28,Marathonbet,1.31,1.85,1.3,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1550133,Serie A,135,2026-09-19T00:43:05Z,2026-09-18T18:45:00Z,2026-09-18T18:41:33Z,3.5,Monza,Sassuolo,12,Double Chance,0.31257344,0.33490012,0.35252644,0.31293882,0.32597793,0.36108325,0.00036538,-0.00892219,0.00855681,1.5,1.44,1.3,Marathonbet,1.52,1.48,1.36,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1557408,Premier League,39,2026-09-19T00:43:05Z,2026-09-18T19:00:00Z,2026-09-18T18:41:33Z,18.4,Brentford,Chelsea,12,Double Chance,0.30695444,0.32613909,0.36690647,0.30427506,0.32329226,0.37243268,-0.00267938,-0.00284683,0.00552621,1.53,1.44,1.25,Marathonbet,1.53,1.53,1.31,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570397,La Liga,140,2026-09-19T00:43:05Z,2026-09-18T19:00:00Z,2026-09-18T18:41:33Z,18.4,Espanyol,Elche,12,Double Chance,0.38801725,0.24784348,0.36413927,0.39572566,0.23946476,0.36480959,0.00770841,-0.00837872,0.00067032,1.18,1.95,1.28,Marathonbet,1.23,2.02,1.31,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1558635,Belgian Pro League,144,2026-09-19T00:43:05Z,2026-09-18T18:45:00Z,2026-09-18T18:41:33Z,3.5,Gent,Standard Liege,12,Double Chance,0.38222803,0.25906566,0.35870631,0.39000000,0.24400000,0.36600000,0.00777197,-0.01506566,0.00729369,1.22,1.95,1.3,Marathonbet,1.17,1.98,1.27,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1557416,Premier League,39,2026-09-19T12:42:35Z,2026-09-19T11:30:00Z,2026-09-19T06:42:45Z,287.2,Tottenham,Aston Villa,12,Double Chance,0.36885246,0.26229508,0.36885246,0.36885246,0.26229508,0.36885246,-0.00000000,0.00000000,-0.00000000,1.28,1.8,1.28,Marathonbet,1.3,1.82,1.31,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570399,La Liga,140,2026-09-19T12:42:35Z,2026-09-19T12:00:00Z,2026-09-19T06:42:45Z,317.2,Osasuna,Rayo Vallecano,12,Double Chance,0.35448578,0.29102845,0.35448578,0.33490012,0.31257344,0.35252644,-0.01958566,0.02154499,-0.00195934,1.4,1.5,1.33,Marathonbet,1.43,1.56,1.36,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1547635,A Lyga,362,2026-09-19T12:42:35Z,2026-09-19T11:15:00Z,2026-09-19T06:42:45Z,272.2,Banga,Džiugas Telšiai,12,Double Chance,0.36559140,0.26881720,0.36559140,0.36559140,0.26881720,0.36559140,-0.00000000,0.00000000,-0.00000000,1.25,1.7,1.25,Marathonbet,1.21,1.65,1.25,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1515925,Virsliga,365,2026-09-19T12:42:35Z,2026-09-19T11:00:00Z,2026-09-19T06:42:45Z,257.2,FK Liepaja,BFC Daugavpils,12,Double Chance,0.37344398,0.25311203,0.37344398,0.37344398,0.25311203,0.37344398,0.00000000,0.00000000,0.00000000,1.22,1.8,1.22,Marathonbet,1.24,1.66,1.22,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1561930,Austrian Bundesliga,218,2026-09-19T18:40:25Z,2026-09-19T15:00:00Z,2026-09-19T12:42:35Z,137.4,Austria Lustenau,SCR Altach,12,Double Chance,0.30037960,0.33685427,0.36276613,0.28928476,0.34458920,0.36612603,-0.01109484,0.00773493,0.00335990,1.62,1.36,1.28,Marathonbet,1.64,1.33,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1561931,Austrian Bundesliga,218,2026-09-19T18:40:25Z,2026-09-19T17:30:00Z,2026-09-19T12:42:35Z,287.4,Grazer AK,Austria Vienna,12,Double Chance,0.33070060,0.31124762,0.35805178,0.33490012,0.31257344,0.35252644,0.00419952,0.00132582,-0.00552534,1.4,1.5,1.33,Marathonbet,1.44,1.47,1.3,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556665,Scottish Premiership,179,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Hibernian,Aberdeen,12,Double Chance,0.38669760,0.23588554,0.37741686,0.39688686,0.22845195,0.37466119,0.01018926,-0.00743359,-0.00275567,1.18,2.05,1.25,Marathonbet,1.19,2.01,1.24,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556668,Scottish Premiership,179,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,ST Mirren,Dundee Utd,12,Double Chance,0.33807226,0.29216121,0.36976653,0.33495566,0.29868658,0.36635776,-0.00311660,0.00652537,-0.00340877,1.4,1.57,1.28,Marathonbet,1.39,1.59,1.26,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556664,Scottish Premiership,179,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Dundee,Motherwell,12,Double Chance,0.28307532,0.34759984,0.36932483,0.29743279,0.34335991,0.35920729,0.01435747,-0.00423993,-0.01011754,1.57,1.36,1.3,Marathonbet,1.58,1.36,1.3,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556667,Scottish Premiership,179,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,ST Johnstone,Falkirk,12,Double Chance,0.34759984,0.28307532,0.36932483,0.36703985,0.27156706,0.36139309,0.01944001,-0.01150826,-0.00793174,1.28,1.73,1.3,Marathonbet,1.27,1.72,1.3,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1556666,Scottish Premiership,179,2026-09-19T18:40:25Z,2026-09-19T16:45:00Z,2026-09-19T12:42:35Z,242.4,Kilmarnock,Heart Of Midlothian,12,Double Chance,0.22016568,0.40114934,0.37868498,0.22845195,0.39688686,0.37466119,0.00828627,-0.00426248,-0.00402379,2.05,1.18,1.25,Marathonbet,2.12,1.17,1.22,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575172,Bundesliga,78,2026-09-19T18:40:25Z,2026-09-19T13:30:00Z,2026-09-19T12:42:35Z,47.4,Werder Bremen,FC Augsburg,12,Double Chance,0.33807226,0.29216121,0.36976653,0.33802931,0.28337786,0.37859283,-0.00004295,-0.00878335,0.00882630,1.4,1.67,1.25,Marathonbet,1.44,1.65,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1552771,Ligue 1,61,2026-09-19T18:40:25Z,2026-09-19T15:15:00Z,2026-09-19T12:42:35Z,152.4,Paris FC,Strasbourg,12,Double Chance,0.36525048,0.26379201,0.37095751,0.37672584,0.24654832,0.37672584,0.01147536,-0.01724369,0.00576833,1.25,1.91,1.25,Marathonbet,1.26,2.0,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1557414,Premier League,39,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Newcastle,Hull City,12,Double Chance,0.41645563,0.18120588,0.40233849,0.40262582,0.20481400,0.39256018,-0.01382981,0.02360812,-0.00977831,1.17,2.3,1.2,Marathonbet,1.17,2.38,1.24,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1557410,Premier League,39,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Everton,Ipswich,12,Double Chance,0.40261219,0.22622970,0.37115811,0.38437278,0.24047938,0.37514784,-0.01823941,0.01424968,0.00398973,1.22,1.95,1.25,Marathonbet,1.23,2.06,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1557409,Premier League,39,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Brighton,Arsenal,12,Double Chance,0.23645320,0.39408867,0.36945813,0.22423229,0.39905746,0.37671025,-0.01222091,0.00496879,0.00725212,2.1,1.18,1.25,Marathonbet,2.19,1.21,1.27,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1557415,Premier League,39,2026-09-19T18:40:25Z,2026-09-19T16:30:00Z,2026-09-19T12:42:35Z,227.4,Nottingham Forest,Coventry,12,Double Chance,0.39810898,0.23488430,0.36700672,0.41345094,0.20948181,0.37706725,0.01534196,-0.02540249,0.01006053,1.14,2.25,1.25,Marathonbet,1.17,2.32,1.26,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1550135,Serie A,135,2026-09-19T18:40:25Z,2026-09-19T13:00:00Z,2026-09-19T12:42:35Z,17.4,Udinese,Cagliari,12,Double Chance,0.38837416,0.26323137,0.34839447,0.35448578,0.29102845,0.35448578,-0.03388838,0.02779708,0.00609131,1.33,1.62,1.33,Marathonbet,1.33,1.67,1.36,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1550129,Serie A,135,2026-09-19T18:40:25Z,2026-09-19T13:00:00Z,2026-09-19T12:42:35Z,17.4,Bologna,Torino,12,Double Chance,0.38582205,0.24644131,0.36773664,0.38170974,0.25447316,0.36381710,-0.00411231,0.00803185,-0.00391954,1.22,1.83,1.28,Marathonbet,1.24,1.89,1.34,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575174,Bundesliga,78,2026-09-19T18:40:25Z,2026-09-19T13:30:00Z,2026-09-19T12:42:35Z,47.4,Borussia Mönchengladbach,FSV Mainz 05,12,Double Chance,0.30695444,0.32613909,0.36690647,0.28058825,0.34454586,0.37486590,-0.02636619,0.01840677,0.00795943,1.67,1.36,1.25,Marathonbet,1.69,1.41,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575170,Bundesliga,78,2026-09-19T18:40:25Z,2026-09-19T13:30:00Z,2026-09-19T12:42:35Z,47.4,Eintracht Frankfurt,SC Freiburg,12,Double Chance,0.34105559,0.28591486,0.37302955,0.32329226,0.30427506,0.37243268,-0.01776333,0.01836020,-0.00059687,1.44,1.53,1.25,Marathonbet,1.51,1.57,1.29,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575171,Bundesliga,78,2026-09-19T18:40:25Z,2026-09-19T13:30:00Z,2026-09-19T12:42:35Z,47.4,Hamburger SV,1. FC Köln,12,Double Chance,0.31723200,0.31101176,0.37175624,0.31118314,0.32414911,0.36466775,-0.00604886,0.01313735,-0.00708849,1.5,1.44,1.28,Marathonbet,1.55,1.49,1.32,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575168,Bundesliga,78,2026-09-19T18:40:25Z,2026-09-19T16:30:00Z,2026-09-19T12:42:35Z,227.4,VfB Stuttgart,Borussia Dortmund,12,Double Chance,0.32581602,0.28961424,0.38456973,0.32329226,0.30427506,0.37243268,-0.00252376,0.01466082,-0.01213705,1.44,1.53,1.25,Marathonbet,1.49,1.58,1.3,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1552172,Eredivisie,88,2026-09-19T18:40:25Z,2026-09-19T14:30:00Z,2026-09-19T12:42:35Z,107.4,ADO Den Haag,Cambuur,12,Double Chance,0.39744833,0.21813443,0.38441724,0.37672584,0.24654832,0.37672584,-0.02072249,0.02841389,-0.00769140,1.25,1.91,1.25,Marathonbet,1.25,1.9,1.22,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1552171,Eredivisie,88,2026-09-19T18:40:25Z,2026-09-19T16:45:00Z,2026-09-19T12:42:35Z,242.4,Sparta Rotterdam,Heerenveen,12,Double Chance,0.32613909,0.30695444,0.36690647,0.32329226,0.30427506,0.37243268,-0.00284683,-0.00267938,0.00552621,1.44,1.53,1.25,Marathonbet,1.44,1.55,1.25,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1552174,Eredivisie,88,2026-09-19T18:40:25Z,2026-09-19T18:00:00Z,2026-09-19T12:42:35Z,317.4,Ajax,Excelsior,12,Double Chance,0.43127281,0.15957094,0.40915625,0.45105074,0.11840082,0.43054844,0.01977793,-0.04117012,0.02139219,1.05,4.0,1.1,Marathonbet,1.02,4.05,1.08,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1550128,Serie A,135,2026-09-19T18:40:25Z,2026-09-19T16:00:00Z,2026-09-19T12:42:35Z,197.4,AS Roma,Inter,12,Double Chance,0.31527094,0.31527094,0.36945813,0.31550855,0.32865474,0.35583671,0.00023761,0.01338380,-0.01362142,1.5,1.44,1.33,Marathonbet,1.52,1.5,1.33,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1549025,Danish Superliga,119,2026-09-19T18:40:25Z,2026-09-19T16:00:00Z,2026-09-19T12:42:35Z,197.4,Odense,FC Midtjylland,12,Double Chance,0.21624395,0.40316669,0.38058936,0.23371648,0.38314176,0.38314176,0.01747253,-0.02002493,0.00255240,2.0,1.22,1.22,Marathonbet,2.03,1.21,1.21,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1584419,Super Lig,203,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Kocaelispor,Gaziantep FK,12,Double Chance,0.36572091,0.28469292,0.34958616,0.36932483,0.28307532,0.34759984,0.00360392,-0.00161760,-0.00198632,1.28,1.67,1.36,Marathonbet,1.32,1.53,1.36,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1584413,Super Lig,203,2026-09-19T18:40:25Z,2026-09-19T17:00:00Z,2026-09-19T12:42:35Z,257.4,Başakşehir,Gençlerbirliği S.K.,12,Double Chance,0.42577395,0.18038515,0.39384090,0.40523367,0.20614060,0.38862573,-0.02054028,0.02575545,-0.00521517,1.17,2.3,1.22,Marathonbet,1.14,2.27,1.2,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1558636,Belgian Pro League,144,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,OH Leuven,RAAL La Louvière,12,Double Chance,0.36349329,0.27860563,0.35790108,0.36349329,0.27860563,0.35790108,-0.00000000,0.00000000,0.00000000,1.28,1.67,1.3,Marathonbet,1.27,1.7,1.31,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1558637,Belgian Pro League,144,2026-09-19T18:40:25Z,2026-09-19T16:15:00Z,2026-09-19T12:42:35Z,212.4,Charleroi,Cercle Brugge,12,Double Chance,0.39062500,0.23437500,0.37500000,0.38635812,0.24273809,0.37090379,-0.00426688,0.00836309,-0.00409621,1.2,1.91,1.25,Marathonbet,1.16,2.19,1.21,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575505,Primeira Liga,94,2026-09-19T18:40:25Z,2026-09-19T14:30:00Z,2026-09-19T12:42:35Z,107.4,Nacional,Famalicao,12,Double Chance,0.26146420,0.37650845,0.36202735,0.27156706,0.36703985,0.36139309,0.01010286,-0.00946860,-0.00063426,1.73,1.28,1.3,Marathonbet,1.73,1.25,1.31,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575500,Primeira Liga,94,2026-09-19T18:40:25Z,2026-09-19T17:00:00Z,2026-09-19T12:42:35Z,257.4,Alverca,Rio Ave,12,Double Chance,0.38582205,0.24644131,0.36773664,0.37439064,0.25999350,0.36561586,-0.01143141,0.01355219,-0.00212078,1.25,1.8,1.28,Marathonbet,1.24,1.81,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
