fixture_id,country,provider_competition_id,competition_name,season,round,kickoff_utc,home_team,away_team,team_id,team_name,side,formation,coach_id,coach_name,starting_xi_json,starting_xi_count,substitutes_json,substitutes_count,retrieved_at_utc,source_endpoint,temporal_authority,archive_version
1382630,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-22T18:15:00+00:00,KVC Westerlo,Charleroi,261,KVC Westerlo,HOME,4-2-3-1,25755,Issame Charai,"[{""grid"":""1:1"",""id"":277175,""name"":""A. Jungdal"",""number"":99,""pos"":""G""},{""grid"":""2:4"",""id"":51144,""name"":""B. Reynolds"",""number"":22,""pos"":""D""},{""grid"":""2:3"",""id"":162513,""name"":""E. Bayram"",""number"":40,""pos"":""D""},{""grid"":""2:2"",""id"":1348,""name"":""R. Neustadter"",""number"":33,""pos"":""D""},{""grid"":""2:1"",""id"":338507,""name"":""C. Nsiala"",""number"":6,""pos"":""D""},{""grid"":""3:2"",""id"":37887,""name"":""D. Haspolat"",""number"":34,""pos"":""M""},{""grid"":""3:1"",""id"":371950,""name"":""A. Piedfort"",""number"":46,""pos"":""M""},{""grid"":""4:3"",""id"":29784,""name"":""A. Sayyadmanesh"",""number"":7,""pos"":""M""},{""grid"":""4:2"",""id"":278950,""name"":""I. Sakamoto"",""number"":13,""pos"":""M""},{""grid"":""4:1"",""id"":323942,""name"":""J. Alcocer"",""number"":77,""pos"":""M""},{""grid"":""5:1"",""id"":353943,""name"":""Nacho"",""number"":90,""pos"":""F""}]",11,"[{""grid"":null,""id"":8974,""name"":""K. Van Langendonck"",""number"":30,""pos"":""G""},{""grid"":null,""id"":372563,""name"":""A. Lapage"",""number"":4,""pos"":""D""},{""grid"":null,""id"":462230,""name"":""M. Ndembi"",""number"":24,""pos"":""D""},{""grid"":null,""id"":365746,""name"":""D. Ourega"",""number"":28,""pos"":""D""},{""grid"":null,""id"":354875,""name"":""R. Smekens"",""number"":17,""pos"":""M""},{""grid"":null,""id"":2180,""name"":""S. Sydorchuk"",""number"":8,""pos"":""M""},{""grid"":null,""id"":161995,""name"":""T. Van den Keybus"",""number"":39,""pos"":""M""},{""grid"":null,""id"":300941,""name"":""F. Goure"",""number"":29,""pos"":""F""},{""grid"":null,""id"":457169,""name"":""S. Saito"",""number"":38,""pos"":""F""},{""grid"":null,""id"":449102,""name"":""A. Patrao"",""number"":10,""pos"":null}]",10,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382630,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-22T18:15:00+00:00,KVC Westerlo,Charleroi,736,Charleroi,AWAY,4-2-3-1,25725,Hans Cornelis,"[{""grid"":""1:1"",""id"":620808,""name"":""M. Delavallee"",""number"":55,""pos"":null},{""grid"":""2:4"",""id"":87267,""name"":""K. Van Den Kerkhof"",""number"":3,""pos"":""D""},{""grid"":""2:3"",""id"":48014,""name"":""A. Ousou"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":276554,""name"":""C. Keita"",""number"":95,""pos"":""D""},{""grid"":""2:1"",""id"":129547,""name"":""M. Nzita"",""number"":24,""pos"":""D""},{""grid"":""3:2"",""id"":327599,""name"":""Y. Titraoui"",""number"":22,""pos"":""M""},{""grid"":""3:1"",""id"":297139,""name"":""E. Camara"",""number"":5,""pos"":""M""},{""grid"":""4:3"",""id"":108064,""name"":""A. Bernier"",""number"":17,""pos"":""M""},{""grid"":""4:2"",""id"":26497,""name"":""P. Pflucke"",""number"":14,""pos"":""M""},{""grid"":""4:1"",""id"":263228,""name"":""P. Guiagon"",""number"":10,""pos"":""M""},{""grid"":""5:1"",""id"":20733,""name"":""A. Scheidler"",""number"":21,""pos"":""F""}]",11,"[{""grid"":null,""id"":277046,""name"":""M. Kone"",""number"":30,""pos"":""G""},{""grid"":null,""id"":317979,""name"":""J. Romsaas"",""number"":8,""pos"":""M""},{""grid"":null,""id"":162767,""name"":""A. Colassin"",""number"":25,""pos"":""F""},{""grid"":null,""id"":161810,""name"":""L. Blum"",""number"":27,""pos"":""D""},{""grid"":null,""id"":412750,""name"":""A. Boukamir"",""number"":56,""pos"":""M""},{""grid"":null,""id"":392386,""name"":""Y. Khalifi"",""number"":40,""pos"":""M""},{""grid"":null,""id"":129103,""name"":""F. Szymczak"",""number"":9,""pos"":""F""},{""grid"":null,""id"":324836,""name"":""M. Boukamir"",""number"":32,""pos"":""D""},{""grid"":null,""id"":326150,""name"":""Y. Cisse"",""number"":45,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382631,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-22T17:30:00+00:00,Zulte Waregem,Anderlecht,554,Anderlecht,AWAY,4-2-3-1,27526,Jeremy Taravel,"[{""grid"":""1:1"",""id"":8469,""name"":""C. Coosemans"",""number"":26,""pos"":""G""},{""grid"":""2:4"",""id"":371839,""name"":""I. Camara"",""number"":7,""pos"":""D""},{""grid"":""2:3"",""id"":315615,""name"":""L. Hey"",""number"":3,""pos"":""D""},{""grid"":""2:2"",""id"":346923,""name"":""M. Ilic"",""number"":15,""pos"":""D""},{""grid"":""2:1"",""id"":2852,""name"":""L. Augustinsson"",""number"":6,""pos"":""D""},{""grid"":""3:2"",""id"":294824,""name"":""N. Saliba"",""number"":13,""pos"":""M""},{""grid"":""3:1"",""id"":453903,""name"":""N. De Cat"",""number"":74,""pos"":""M""},{""grid"":""4:3"",""id"":400844,""name"":""T. Degreef"",""number"":83,""pos"":""M""},{""grid"":""4:2"",""id"":1429,""name"":""Y. Verschaeren"",""number"":10,""pos"":""M""},{""grid"":""4:1"",""id"":129126,""name"":""A. Bertaccini"",""number"":91,""pos"":""M""},{""grid"":""5:1"",""id"":2929,""name"":""T. Hazard"",""number"":11,""pos"":""F""}]",11,"[{""grid"":null,""id"":106792,""name"":""J. Heekeren"",""number"":32,""pos"":""G""},{""grid"":null,""id"":449714,""name"":""M. Angely"",""number"":4,""pos"":""D""},{""grid"":null,""id"":401367,""name"":""A. Maamar"",""number"":79,""pos"":""D""},{""grid"":null,""id"":127418,""name"":""K. Sardella"",""number"":54,""pos"":""D""},{""grid"":null,""id"":418189,""name"":""I. Kanate"",""number"":99,""pos"":""M""},{""grid"":null,""id"":38745,""name"":""E. Llansana"",""number"":24,""pos"":""M""},{""grid"":null,""id"":296455,""name"":""M. Stroeykens"",""number"":29,""pos"":""M""},{""grid"":null,""id"":398190,""name"":""M. Cvetkovic"",""number"":9,""pos"":null},{""grid"":null,""id"":107303,""name"":""D. Sikan"",""number"":14,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382631,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-22T17:30:00+00:00,Zulte Waregem,Anderlecht,600,Zulte Waregem,HOME,3-4-2-1,28072,Steve Colpaert,"[{""grid"":""1:1"",""id"":61,""name"":""B. Gabriel"",""number"":13,""pos"":""G""},{""grid"":""2:3"",""id"":517388,""name"":""B. De Jaegere"",""number"":45,""pos"":null},{""grid"":""2:2"",""id"":118343,""name"":""J. Kiilerich"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":337946,""name"":""L. Willen"",""number"":31,""pos"":""D""},{""grid"":""3:4"",""id"":157231,""name"":""B. Nyssen"",""number"":19,""pos"":""M""},{""grid"":""3:3"",""id"":338228,""name"":""D. Asare"",""number"":40,""pos"":""M""},{""grid"":""3:2"",""id"":358102,""name"":""T. Claes"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":343211,""name"":""E. Soglo"",""number"":17,""pos"":""M""},{""grid"":""4:2"",""id"":294856,""name"":""J. Erenbjerg"",""number"":10,""pos"":""F""},{""grid"":""4:1"",""id"":490151,""name"":""J. Opoku"",""number"":22,""pos"":""F""},{""grid"":""5:1"",""id"":295971,""name"":""A. Ementa"",""number"":18,""pos"":""F""}]",11,"[{""grid"":null,""id"":8606,""name"":""L. Bostyn"",""number"":1,""pos"":""G""},{""grid"":null,""id"":162912,""name"":""A. Tanghe"",""number"":3,""pos"":""D""},{""grid"":null,""id"":89,""name"":""J. Vossen"",""number"":9,""pos"":""F""},{""grid"":null,""id"":161703,""name"":""S. Gavriel"",""number"":11,""pos"":""D""},{""grid"":null,""id"":275367,""name"":""W. Paugain"",""number"":12,""pos"":""D""},{""grid"":null,""id"":272239,""name"":""T. Hedl"",""number"":20,""pos"":""F""},{""grid"":null,""id"":403883,""name"":""M. Mbaye"",""number"":30,""pos"":""F""},{""grid"":null,""id"":129687,""name"":""M. Ake"",""number"":39,""pos"":""M""},{""grid"":null,""id"":447097,""name"":""Y. Cappelle"",""number"":55,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382632,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-21T15:00:00+00:00,Dender,St. Truiden,6215,Dender,HOME,3-4-1-2,28014,Yannick Ferrera,"[{""grid"":""1:1"",""id"":20706,""name"":""G. Gallon"",""number"":93,""pos"":""G""},{""grid"":""2:3"",""id"":327738,""name"":""L. De Fougerolles"",""number"":44,""pos"":""D""},{""grid"":""2:2"",""id"":134694,""name"":""K. Cools"",""number"":21,""pos"":""D""},{""grid"":""2:1"",""id"":87037,""name"":""B. Goncalves"",""number"":7,""pos"":""D""},{""grid"":""3:4"",""id"":287793,""name"":""L. Marijnissen"",""number"":5,""pos"":""M""},{""grid"":""3:3"",""id"":298006,""name"":""N. Mbamba"",""number"":17,""pos"":""M""},{""grid"":""3:2"",""id"":193719,""name"":""M. Viltard"",""number"":24,""pos"":""M""},{""grid"":""3:1"",""id"":338230,""name"":""F. Ferraro"",""number"":88,""pos"":""M""},{""grid"":""4:1"",""id"":66175,""name"":""R. Kvet"",""number"":16,""pos"":""F""},{""grid"":""5:2"",""id"":137073,""name"":""D. Toshevski"",""number"":9,""pos"":""F""},{""grid"":""5:1"",""id"":267723,""name"":""B. Nsimba"",""number"":77,""pos"":""F""}]",11,"[{""grid"":null,""id"":267724,""name"":""L. Fortin"",""number"":1,""pos"":""G""},{""grid"":null,""id"":486446,""name"":""B. De Kerf"",""number"":6,""pos"":null},{""grid"":null,""id"":8569,""name"":""N. Rodes"",""number"":18,""pos"":""M""},{""grid"":null,""id"":37839,""name"":""R. Oratmangoen"",""number"":11,""pos"":""F""},{""grid"":null,""id"":375157,""name"":""K. Koton"",""number"":15,""pos"":""M""},{""grid"":null,""id"":415495,""name"":""N. Moutha-Sebtaoui"",""number"":67,""pos"":""D""},{""grid"":null,""id"":315025,""name"":""M. Berte"",""number"":90,""pos"":""F""},{""grid"":null,""id"":2700,""name"":""A. Jahanbakhsh"",""number"":27,""pos"":""F""},{""grid"":null,""id"":131664,""name"":""M. Sambu"",""number"":70,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382632,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-21T15:00:00+00:00,Dender,St. Truiden,735,St. Truiden,AWAY,4-3-3,25770,Wouter Vrancken,"[{""grid"":""1:1"",""id"":162482,""name"":""L. Kokubo"",""number"":16,""pos"":""G""},{""grid"":""2:4"",""id"":199153,""name"":""T. Hata"",""number"":3,""pos"":""D""},{""grid"":""2:3"",""id"":32954,""name"":""S. Taniguchi"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":279,""name"":""L. Mbe Soh"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":553727,""name"":""S. Jukleroed"",""number"":18,""pos"":null},{""grid"":""3:3"",""id"":33805,""name"":""R. Yamamoto"",""number"":6,""pos"":""M""},{""grid"":""3:2"",""id"":20839,""name"":""A. Sissako"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":32923,""name"":""R. Ito"",""number"":13,""pos"":""M""},{""grid"":""4:3"",""id"":381316,""name"":""R. Vanwesemael"",""number"":60,""pos"":""F""},{""grid"":""4:2"",""id"":375930,""name"":""K. Goto"",""number"":42,""pos"":""F""},{""grid"":""4:1"",""id"":342652,""name"":""I. Sebaoui"",""number"":10,""pos"":""F""}]",11,"[{""grid"":null,""id"":377293,""name"":""M. Lendfers"",""number"":21,""pos"":""G""},{""grid"":null,""id"":137403,""name"":""A. Muja"",""number"":7,""pos"":""F""},{""grid"":null,""id"":264476,""name"":""I. Delpupo"",""number"":11,""pos"":""M""},{""grid"":null,""id"":274277,""name"":""R. Merlen"",""number"":14,""pos"":""M""},{""grid"":null,""id"":8516,""name"":""W. Janssens"",""number"":22,""pos"":""D""},{""grid"":null,""id"":37671,""name"":""J. Pupe"",""number"":23,""pos"":""D""},{""grid"":null,""id"":428636,""name"":""A. Diriken"",""number"":33,""pos"":""M""},{""grid"":null,""id"":415721,""name"":""K. Matsuzawa"",""number"":38,""pos"":""F""},{""grid"":null,""id"":419870,""name"":""O. Diouf"",""number"":77,""pos"":null}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382633,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-22T12:30:00+00:00,Genk,Standard Liege,733,Standard Liege,AWAY,3-4-3,25768,Vincent Euvrard,"[{""grid"":""1:1"",""id"":8495,""name"":""L. Pirard"",""number"":21,""pos"":""G""},{""grid"":""2:3"",""id"":198400,""name"":""I. Hautekiet"",""number"":25,""pos"":""D""},{""grid"":""2:2"",""id"":24865,""name"":""D. Bates"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":138823,""name"":""H. Lawrence"",""number"":18,""pos"":""D""},{""grid"":""3:4"",""id"":129706,""name"":""M. Fossey"",""number"":13,""pos"":""M""},{""grid"":""3:3"",""id"":30751,""name"":""I. Karamoko"",""number"":20,""pos"":""M""},{""grid"":""3:2"",""id"":8567,""name"":""M. Ilaimaharitra"",""number"":23,""pos"":""M""},{""grid"":""3:1"",""id"":314734,""name"":""G. Mortensen"",""number"":3,""pos"":""M""},{""grid"":""4:3"",""id"":25155,""name"":""T. Mohr"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":37892,""name"":""D. Eckert Ayensa"",""number"":10,""pos"":""F""},{""grid"":""4:1"",""id"":194116,""name"":""R. Said"",""number"":17,""pos"":""F""}]",11,"[{""grid"":null,""id"":119113,""name"":""B. Dizdarevic"",""number"":35,""pos"":""G""},{""grid"":null,""id"":21084,""name"":""J. Homawoo"",""number"":24,""pos"":""D""},{""grid"":null,""id"":375986,""name"":""L. Kuavita"",""number"":14,""pos"":""M""},{""grid"":null,""id"":629231,""name"":""C. Spoden"",""number"":33,""pos"":""M""},{""grid"":null,""id"":321747,""name"":""N. Mehssatou Sepulveda"",""number"":8,""pos"":""D""},{""grid"":null,""id"":38128,""name"":""M. El Hankouri"",""number"":27,""pos"":""F""},{""grid"":null,""id"":342945,""name"":""A. Abid"",""number"":11,""pos"":""F""},{""grid"":null,""id"":2217,""name"":""T. Nkada"",""number"":59,""pos"":""F""},{""grid"":null,""id"":8793,""name"":""T. Henry"",""number"":9,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382633,Belgium,144,Jupiler Pro League,2025,Regular Season - 26,2026-02-22T12:30:00+00:00,Genk,Standard Liege,742,Genk,HOME,4-3-3,25752,Nicky Hayen,"[{""grid"":""1:1"",""id"":7195,""name"":""T. Lawal"",""number"":26,""pos"":""G""},{""grid"":""2:4"",""id"":283252,""name"":""Z. El Ouahdi"",""number"":77,""pos"":""D""},{""grid"":""2:3"",""id"":104795,""name"":""M. Sadick"",""number"":3,""pos"":""D""},{""grid"":""2:2"",""id"":377009,""name"":""M. Smets"",""number"":6,""pos"":""D""},{""grid"":""2:1"",""id"":21098,""name"":""J. Kayembe"",""number"":18,""pos"":""D""},{""grid"":""3:3"",""id"":404891,""name"":""K. Karetsas"",""number"":20,""pos"":""M""},{""grid"":""3:2"",""id"":1937,""name"":""B. Heynen"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":8845,""name"":""D. Heymans"",""number"":38,""pos"":""M""},{""grid"":""4:3"",""id"":297581,""name"":""J. Steuckers"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":413237,""name"":""A. Bibout"",""number"":23,""pos"":""F""},{""grid"":""4:1"",""id"":1942,""name"":""J. Ito"",""number"":10,""pos"":""F""}]",11,"[{""grid"":null,""id"":8632,""name"":""H. Van Crombrugge"",""number"":1,""pos"":""G""},{""grid"":null,""id"":437692,""name"":""L. Brughmans"",""number"":28,""pos"":null},{""grid"":null,""id"":306940,""name"":""Y. Medina"",""number"":19,""pos"":""D""},{""grid"":null,""id"":8573,""name"":""K. Nkuba"",""number"":27,""pos"":""D""},{""grid"":null,""id"":374581,""name"":""A. Palacios"",""number"":34,""pos"":null},{""grid"":null,""id"":380780,""name"":""I. Bangoura"",""number"":21,""pos"":""M""},{""grid"":null,""id"":287790,""name"":""N. Sattlberger"",""number"":24,""pos"":""M""},{""grid"":null,""id"":380647,""name"":""N. Adedeji-Sternberg"",""number"":32,""pos"":""F""},{""grid"":null,""id"":288078,""name"":""J. Erabi"",""number"":99,""pos"":""F""},{""grid"":null,""id"":203458,""name"":""Y. Sor"",""number"":14,""pos"":""F""},{""grid"":null,""id"":392412,""name"":""R. Mirisola"",""number"":29,""pos"":""F""}]",11,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382634,Belgium,144,Jupiler Pro League,2025,Regular Season - 27,2026-02-28T19:45:00+00:00,Anderlecht,OH Leuven,260,OH Leuven,AWAY,3-4-2-1,25771,Felice Mazzu,"[{""grid"":""1:1"",""id"":20994,""name"":""M. Prevot"",""number"":16,""pos"":""G""},{""grid"":""2:3"",""id"":8612,""name"":""E. Pletinckx"",""number"":28,""pos"":""D""},{""grid"":""2:2"",""id"":322879,""name"":""R. Nyakossi"",""number"":34,""pos"":""D""},{""grid"":""2:1"",""id"":199903,""name"":""T. Akimoto"",""number"":30,""pos"":""D""},{""grid"":""3:4"",""id"":46968,""name"":""O. Gil"",""number"":27,""pos"":""M""},{""grid"":""3:3"",""id"":148351,""name"":""L. Lakomy"",""number"":24,""pos"":""M""},{""grid"":""3:2"",""id"":8487,""name"":""B. Verstraete"",""number"":4,""pos"":""M""},{""grid"":""3:1"",""id"":268182,""name"":""H. Teklab"",""number"":14,""pos"":""M""},{""grid"":""4:2"",""id"":23975,""name"":""Y. Maziz"",""number"":10,""pos"":""F""},{""grid"":""4:1"",""id"":19509,""name"":""T. Verlinden"",""number"":7,""pos"":""F""},{""grid"":""5:1"",""id"":335816,""name"":""C. Ikwuemesi"",""number"":19,""pos"":""F""}]",11,"[{""grid"":null,""id"":287567,""name"":""O. Jochmans"",""number"":61,""pos"":""G""},{""grid"":null,""id"":187947,""name"":""W. George"",""number"":6,""pos"":null},{""grid"":null,""id"":8581,""name"":""N. Dussenne"",""number"":3,""pos"":""D""},{""grid"":null,""id"":88,""name"":""S. Schrijvers"",""number"":8,""pos"":""M""},{""grid"":null,""id"":8787,""name"":""M. Maertens"",""number"":33,""pos"":""M""},{""grid"":null,""id"":21714,""name"":""S. Kaba"",""number"":39,""pos"":""F""},{""grid"":null,""id"":2108,""name"":""W. Balikwisha"",""number"":21,""pos"":""F""},{""grid"":null,""id"":129172,""name"":""K. Vaesen"",""number"":17,""pos"":""F""},{""grid"":null,""id"":450485,""name"":""D. Opoku"",""number"":99,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382634,Belgium,144,Jupiler Pro League,2025,Regular Season - 27,2026-02-28T19:45:00+00:00,Anderlecht,OH Leuven,554,Anderlecht,HOME,4-2-3-1,27526,Jeremy Taravel,"[{""grid"":""1:1"",""id"":8469,""name"":""C. Coosemans"",""number"":26,""pos"":""G""},{""grid"":""2:4"",""id"":371839,""name"":""I. Camara"",""number"":7,""pos"":""D""},{""grid"":""2:3"",""id"":346923,""name"":""M. Ilic"",""number"":15,""pos"":""D""},{""grid"":""2:2"",""id"":70476,""name"":""M. Diarra"",""number"":93,""pos"":""D""},{""grid"":""2:1"",""id"":2852,""name"":""L. Augustinsson"",""number"":6,""pos"":""D""},{""grid"":""3:2"",""id"":294824,""name"":""N. Saliba"",""number"":13,""pos"":""M""},{""grid"":""3:1"",""id"":38745,""name"":""E. Llansana"",""number"":24,""pos"":""M""},{""grid"":""4:3"",""id"":400844,""name"":""T. Degreef"",""number"":83,""pos"":""M""},{""grid"":""4:2"",""id"":453903,""name"":""N. De Cat"",""number"":74,""pos"":""M""},{""grid"":""4:1"",""id"":398190,""name"":""M. Cvetkovic"",""number"":9,""pos"":null},{""grid"":""5:1"",""id"":2929,""name"":""T. Hazard"",""number"":11,""pos"":""F""}]",11,"[{""grid"":null,""id"":106792,""name"":""J. Heekeren"",""number"":32,""pos"":""G""},{""grid"":null,""id"":127418,""name"":""K. Sardella"",""number"":54,""pos"":""D""},{""grid"":null,""id"":401367,""name"":""A. Maamar"",""number"":79,""pos"":""D""},{""grid"":null,""id"":129126,""name"":""A. Bertaccini"",""number"":91,""pos"":""F""},{""grid"":null,""id"":107303,""name"":""D. Sikan"",""number"":14,""pos"":""F""},{""grid"":null,""id"":296455,""name"":""M. Stroeykens"",""number"":29,""pos"":""M""},{""grid"":null,""id"":315615,""name"":""L. Hey"",""number"":3,""pos"":""D""},{""grid"":null,""id"":418189,""name"":""I. Kanate"",""number"":99,""pos"":""M""},{""grid"":null,""id"":409011,""name"":""A. Tajaouart"",""number"":78,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382635,Belgium,144,Jupiler Pro League,2025,Regular Season - 27,2026-03-01T17:30:00+00:00,Charleroi,Club Brugge KV,569,Club Brugge KV,AWAY,4-2-3-1,25726,Ivan Leko,"[{""grid"":""1:1"",""id"":282,""name"":""S. Mignolet"",""number"":22,""pos"":""G""},{""grid"":""2:4"",""id"":301322,""name"":""K. Sabbe"",""number"":64,""pos"":""D""},{""grid"":""2:3"",""id"":354027,""name"":""J. Ordonez"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":69,""name"":""B. Mechele"",""number"":44,""pos"":""D""},{""grid"":""2:1"",""id"":375974,""name"":""J. Seys"",""number"":65,""pos"":""D""},{""grid"":""3:2"",""id"":342230,""name"":""A. Stankovic"",""number"":25,""pos"":""M""},{""grid"":""3:1"",""id"":162219,""name"":""R. Onyedika"",""number"":15,""pos"":""M""},{""grid"":""4:3"",""id"":282126,""name"":""C. Forbs"",""number"":9,""pos"":""M""},{""grid"":""4:2"",""id"":78,""name"":""H. Vanaken"",""number"":20,""pos"":""M""},{""grid"":""4:1"",""id"":161800,""name"":""C. Tzolis"",""number"":8,""pos"":""M""},{""grid"":""5:1"",""id"":287923,""name"":""N. Tresoldi"",""number"":7,""pos"":""F""}]",11,"[{""grid"":null,""id"":1923,""name"":""N. Jackers"",""number"":29,""pos"":""G""},{""grid"":null,""id"":39291,""name"":""H. Vetlesen"",""number"":10,""pos"":""M""},{""grid"":null,""id"":290213,""name"":""H. Siquet"",""number"":41,""pos"":""D""},{""grid"":null,""id"":271276,""name"":""R. Vermant"",""number"":17,""pos"":""F""},{""grid"":null,""id"":304984,""name"":""J. Spileers"",""number"":58,""pos"":""D""},{""grid"":null,""id"":430077,""name"":""S. Campbell"",""number"":84,""pos"":""F""},{""grid"":null,""id"":386481,""name"":""M. Diakhon"",""number"":67,""pos"":""F""},{""grid"":null,""id"":314265,""name"":""B. Meijer"",""number"":14,""pos"":""D""},{""grid"":null,""id"":325594,""name"":""F. Lemarechal"",""number"":80,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1382635,Belgium,144,Jupiler Pro League,2025,Regular Season - 27,2026-03-01T17:30:00+00:00,Charleroi,Club Brugge KV,736,Charleroi,HOME,4-2-3-1,25725,Hans Cornelis,"[{""grid"":""1:1"",""id"":277046,""name"":""M. Kone"",""number"":30,""pos"":""G""},{""grid"":""2:4"",""id"":87267,""name"":""K. Van Den Kerkhof"",""number"":3,""pos"":""D""},{""grid"":""2:3"",""id"":48014,""name"":""A. Ousou"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":276554,""name"":""C. Keita"",""number"":95,""pos"":""D""},{""grid"":""2:1"",""id"":129547,""name"":""M. Nzita"",""number"":24,""pos"":""D""},{""grid"":""3:2"",""id"":327599,""name"":""Y. Titraoui"",""number"":22,""pos"":""M""},{""grid"":""3:1"",""id"":297139,""name"":""E. Camara"",""number"":5,""pos"":""M""},{""grid"":""4:3"",""id"":108064,""name"":""A. Bernier"",""number"":17,""pos"":""M""},{""grid"":""4:2"",""id"":317979,""name"":""J. Romsaas"",""number"":8,""pos"":""M""},{""grid"":""4:1"",""id"":263228,""name"":""P. Guiagon"",""number"":10,""pos"":""M""},{""grid"":""5:1"",""id"":20733,""name"":""A. Scheidler"",""number"":21,""pos"":""F""}]",11,"[{""grid"":null,""id"":620808,""name"":""M. Delavallee"",""number"":55,""pos"":null},{""grid"":null,""id"":162767,""name"":""A. Colassin"",""number"":25,""pos"":""F""},{""grid"":null,""id"":392386,""name"":""Y. Khalifi"",""number"":40,""pos"":""M""},{""grid"":null,""id"":26497,""name"":""P. Pflucke"",""number"":14,""pos"":""F""},{""grid"":null,""id"":161810,""name"":""L. Blum"",""number"":27,""pos"":""D""},{""grid"":null,""id"":129103,""name"":""F. Szymczak"",""number"":9,""pos"":""F""},{""grid"":null,""id"":324836,""name"":""M. Boukamir"",""number"":32,""pos"":""D""},{""grid"":null,""id"":412750,""name"":""A. Boukamir"",""number"":56,""pos"":""M""},{""grid"":null,""id"":326150,""name"":""Y. Cisse"",""number"":45,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
