api_fixture_id,league,league_id,captured_at_utc,kickoff_utc,minutes_to_kickoff,home_team,away_team,bet_id,bet_name,b365_1x,b365_x2,b365_12,p_1x,p_x2,p_12,open_p_1x,open_p_x2,open_p_12,move_1x_pp,move_x2_pp,move_12_pp,user_bookmaker,user_1x,user_x2,user_12,api_odds_update_utc
1558626,Belgian Pro League,144,2026-09-11T14:25:33Z,2026-09-11T18:45:00Z,259.4,KV Mechelen,Anderlecht,12,Double Chance,2.0,1.22,1.28,0.23799073,0.39014874,0.37186052,0.23799073,0.39014874,0.37186052,0.00000000,0.00000000,0.00000000,Marathonbet,1.99,1.2,1.25,2026-09-11T13:32:18+00:00
1558627,Belgian Pro League,144,2026-09-11T14:25:33Z,2026-09-12T14:00:00Z,1414.5,SK Beveren,St. Truiden,12,Double Chance,1.62,1.33,1.3,0.28866702,0.35160946,0.35972352,0.28469292,0.34958616,0.36572091,0.00397410,0.00202330,-0.00599739,Marathonbet,1.63,1.34,1.28,2026-09-11T13:32:18+00:00
1558628,Belgian Pro League,144,2026-09-11T14:25:33Z,2026-09-12T16:15:00Z,1549.5,KVC Westerlo,Standard Liege,12,Double Chance,1.5,1.53,1.3,0.31905679,0.31280077,0.36814244,0.31905679,0.31280077,0.36814244,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.45,1.52,1.27,2026-09-11T13:32:18+00:00
1558629,Belgian Pro League,144,2026-09-11T14:25:33Z,2026-09-12T18:45:00Z,1699.5,OH Leuven,Cercle Brugge,12,Double Chance,1.5,1.5,1.3,0.31707317,0.31707317,0.36585366,0.31707317,0.31707317,0.36585366,0.00000000,0.00000000,-0.00000000,Marathonbet,1.48,1.47,1.28,2026-09-11T13:32:18+00:00
1558632,Belgian Pro League,144,2026-09-11T14:25:33Z,2026-09-13T14:00:00Z,2854.4,Genk,Gent,12,Double Chance,1.28,1.73,1.25,0.36180963,0.26769730,0.37049306,0.36180963,0.26769730,0.37049306,0.00000000,0.00000000,0.00000000,Marathonbet,1.25,1.75,1.31,2026-09-11T13:32:18+00:00
1558634,Belgian Pro League,144,2026-09-11T14:25:33Z,2026-09-13T17:15:00Z,3049.4,RAAL La Louvière,Kortrijk,12,Double Chance,1.36,1.53,1.3,0.34071054,0.30285381,0.35643564,0.34071054,0.30285381,0.35643564,0.00000000,0.00000000,0.00000000,Marathonbet,1.37,1.56,1.31,2026-09-11T13:32:18+00:00
1549016,Danish Superliga,119,2026-09-11T14:25:33Z,2026-09-11T17:00:00Z,154.4,FC Copenhagen,AC Horsens,12,Double Chance,1.08,3.25,1.17,0.44338336,0.14733970,0.40927694,0.44338336,0.14733970,0.40927694,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.04,3.38,1.13,2026-09-11T13:07:18+00:00
1549017,Danish Superliga,119,2026-09-11T14:25:33Z,2026-09-13T12:00:00Z,2734.4,Lyngby,Sonderjyske,12,Double Chance,1.17,2.3,1.22,0.40523367,0.20614060,0.38862573,0.40523367,0.20614060,0.38862573,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.15,2.24,1.21,2026-09-11T13:07:17+00:00
1549021,Danish Superliga,119,2026-09-11T14:25:33Z,2026-09-13T12:00:00Z,2734.4,Silkeborg,Viborg,12,Double Chance,1.95,1.25,1.22,0.24047938,0.37514784,0.38437278,0.24047938,0.37514784,0.38437278,0.00000000,-0.00000000,0.00000000,Marathonbet,1.91,1.26,1.23,2026-09-11T13:07:17+00:00
1549020,Danish Superliga,119,2026-09-11T14:25:33Z,2026-09-13T14:00:00Z,2854.4,Randers FC,Odense,12,Double Chance,1.4,1.53,1.3,0.33422954,0.30583095,0.35993951,0.33422954,0.30583095,0.35993951,0.00000000,0.00000000,-0.00000000,Marathonbet,1.33,1.65,1.28,2026-09-11T13:07:17+00:00
1549019,Danish Superliga,119,2026-09-11T14:25:33Z,2026-09-13T16:00:00Z,2974.4,FC Nordsjaelland,Aarhus,12,Double Chance,1.25,1.95,1.22,0.37514784,0.24047938,0.38437278,0.37514784,0.24047938,0.38437278,-0.00000000,0.00000000,0.00000000,Marathonbet,1.24,1.94,1.23,2026-09-11T13:07:17+00:00
1547629,A Lyga,362,2026-09-11T14:25:33Z,2026-09-13T11:30:00Z,2704.4,Panevėžys,Kauno Žalgiris,12,Double Chance,2.25,1.12,1.18,0.20342949,0.40867531,0.38789521,0.20342949,0.40867531,0.38789521,-0.00000000,-0.00000000,-0.00000000,Marathonbet,2.21,1.09,1.17,2026-09-11T12:30:45+00:00
1547631,A Lyga,362,2026-09-11T14:25:33Z,2026-09-13T14:00:00Z,2854.4,Šiauliai,Hegelmann Litauen,12,Double Chance,1.44,1.44,1.25,0.31725888,0.31725888,0.36548223,0.31725888,0.31725888,0.36548223,0.00000000,0.00000000,0.00000000,Marathonbet,1.44,1.39,1.25,2026-09-11T12:30:45+00:00
1515921,Virsliga,365,2026-09-11T14:25:33Z,2026-09-11T15:00:00Z,34.5,Riga,Auda,12,Double Chance,1.08,2.75,1.12,0.42426580,0.16662075,0.40911345,0.42426580,0.16662075,0.40911345,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.03,2.92,1.1,2026-09-11T12:29:15+00:00
1515920,Virsliga,365,2026-09-11T14:25:33Z,2026-09-12T11:00:00Z,1234.5,Grobiņa,FS Jelgava,12,Double Chance,1.44,1.4,1.28,0.31710079,0.32616082,0.35673839,0.31710079,0.32616082,0.35673839,0.00000000,-0.00000000,0.00000000,Marathonbet,1.45,1.38,1.25,2026-09-11T12:29:15+00:00
1515922,Virsliga,365,2026-09-11T14:25:33Z,2026-09-13T11:00:00Z,2674.4,BFC Daugavpils,Rīgas FS,12,Double Chance,3.2,1.06,1.11,0.14489077,0.43740610,0.41770313,0.14489077,0.43740610,0.41770313,0.00000000,0.00000000,-0.00000000,Marathonbet,2.88,1.03,1.11,2026-09-11T12:30:46+00:00
1552162,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-11T18:00:00Z,214.4,AZ Alkmaar,Willem II,12,Double Chance,1.03,5.5,1.08,0.46707660,0.08747071,0.44545269,0.46707660,0.08747071,0.44545269,0.00000000,-0.00000000,-0.00000000,Marathonbet,,,,2026-09-11T13:16:40+00:00
1552163,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-12T14:30:00Z,1444.5,Twente,ADO Den Haag,12,Double Chance,1.06,3.75,1.1,0.44517591,0.12583639,0.42898770,0.44517591,0.12583639,0.42898770,0.00000000,0.00000000,-0.00000000,Marathonbet,1.02,4.1,1.09,2026-09-11T13:16:40+00:00
1552164,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-12T16:45:00Z,1579.5,GO Ahead Eagles,Groningen,12,Double Chance,1.4,1.62,1.22,0.33203414,0.28694308,0.38102278,0.33203414,0.28694308,0.38102278,-0.00000000,0.00000000,0.00000000,Marathonbet,1.43,1.58,1.25,2026-09-11T09:09:24+00:00
1552165,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-12T18:00:00Z,1654.5,Fortuna Sittard,Ajax,12,Double Chance,2.62,1.14,1.17,0.18058489,0.41502843,0.40438668,0.18058489,0.41502843,0.40438668,0.00000000,0.00000000,-0.00000000,Marathonbet,2.8,1.09,1.15,2026-09-11T13:16:40+00:00
1552168,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-12T19:00:00Z,1714.5,Cambuur,NEC Nijmegen,12,Double Chance,2.38,1.17,1.17,0.19730185,0.40134907,0.40134907,0.19730185,0.40134907,0.40134907,0.00000000,0.00000000,0.00000000,Marathonbet,2.47,1.14,1.16,2026-09-11T13:16:40+00:00
1552167,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-13T10:15:00Z,2629.4,Excelsior,Utrecht,12,Double Chance,1.36,1.67,1.25,0.34454586,0.28058825,0.37486590,0.34454586,0.28058825,0.37486590,-0.00000000,-0.00000000,-0.00000000,Marathonbet,1.37,1.64,1.26,2026-09-11T13:16:40+00:00
1552166,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-13T12:30:00Z,2764.4,Heerenveen,Telstar,12,Double Chance,1.18,2.3,1.18,0.39792388,0.20415225,0.39792388,0.39792388,0.20415225,0.39792388,-0.00000000,-0.00000000,-0.00000000,Marathonbet,1.17,2.26,1.18,2026-09-11T13:16:40+00:00
1552170,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-13T14:45:00Z,2899.4,PEC Zwolle,Feyenoord,12,Double Chance,2.62,1.14,1.17,0.18058489,0.41502843,0.40438668,0.18058489,0.41502843,0.40438668,0.00000000,0.00000000,-0.00000000,Marathonbet,2.73,1.1,1.15,2026-09-11T13:16:40+00:00
1552169,Eredivisie,88,2026-09-11T14:25:33Z,2026-09-13T18:00:00Z,3094.4,PSV Eindhoven,Sparta Rotterdam,12,Double Chance,1.04,4.5,1.1,0.45943939,0.10618155,0.43437906,0.45943939,0.10618155,0.43437906,0.00000000,-0.00000000,0.00000000,Marathonbet,1.01,4.9,1.06,2026-09-11T13:16:40+00:00
1494760,Eliteserien,103,2026-09-11T14:25:33Z,2026-09-12T14:00:00Z,1414.5,Lillestrom,Valerenga,12,Double Chance,1.25,1.91,1.25,0.37672584,0.24654832,0.37672584,0.37672584,0.24654832,0.37672584,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.28,1.88,1.22,2026-09-11T08:15:49+00:00
1494761,Eliteserien,103,2026-09-11T14:25:33Z,2026-09-12T16:00:00Z,1534.5,Rosenborg,Tromso,12,Double Chance,1.18,2.1,1.25,0.39905746,0.22423229,0.37671025,0.39905746,0.22423229,0.37671025,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.18,2.07,1.23,2026-09-11T08:15:49+00:00
1494763,Eliteserien,103,2026-09-11T14:25:33Z,2026-09-13T12:30:00Z,2764.4,Viking,Kristiansund BK,12,Double Chance,1.08,3.75,1.11,0.44228746,0.12737879,0.43033375,0.44228746,0.12737879,0.43033375,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.04,3.78,1.1,2026-09-11T12:30:45+00:00
1494762,Eliteserien,103,2026-09-11T14:25:33Z,2026-09-13T15:00:00Z,2914.4,Start,Brann,12,Double Chance,1.8,1.28,1.25,0.25999350,0.36561586,0.37439064,0.25999350,0.36561586,0.37439064,0.00000000,-0.00000000,0.00000000,Marathonbet,1.77,1.31,1.24,2026-09-11T12:30:45+00:00
1494759,Eliteserien,103,2026-09-11T14:25:33Z,2026-09-13T15:00:00Z,2914.4,KFUM Oslo,Aalesund,12,Double Chance,1.4,1.67,1.28,0.34105559,0.28591486,0.37302955,0.34105559,0.28591486,0.37302955,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.44,1.56,1.25,2026-09-11T12:30:45+00:00
1494758,Eliteserien,103,2026-09-11T14:25:33Z,2026-09-13T15:00:00Z,2914.4,Ham-Kam,Molde,12,Double Chance,2.05,1.22,1.22,0.22932331,0.38533835,0.38533835,0.22932331,0.38533835,0.38533835,-0.00000000,-0.00000000,-0.00000000,Marathonbet,2.07,1.2,1.21,2026-09-11T12:30:45+00:00
1494757,Eliteserien,103,2026-09-11T14:25:33Z,2026-09-13T17:15:00Z,3049.4,Fredrikstad,Sarpsborg 08 FF,12,Double Chance,1.44,1.53,1.28,0.32613909,0.30695444,0.36690647,0.32613909,0.30695444,0.36690647,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.43,1.52,1.28,2026-09-11T12:30:45+00:00
1553168,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-11T16:00:00Z,94.5,Raków Częstochowa,Motor Lublin,12,Double Chance,1.25,1.8,1.25,0.37113402,0.25773196,0.37113402,0.38244670,0.24428533,0.37326798,-0.01131268,0.01344663,-0.00213396,Marathonbet,1.26,1.83,1.24,2026-09-11T13:19:19+00:00
1553170,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-11T18:30:00Z,244.4,Wisla Krakow,Jagiellonia,12,Double Chance,1.4,1.67,1.28,0.34105559,0.28591486,0.37302955,0.34105559,0.28591486,0.37302955,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.41,1.56,1.25,2026-09-11T12:00:44+00:00
1553169,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-12T12:45:00Z,1339.5,Slask Wroclaw,Korona Kielce,12,Double Chance,1.5,1.5,1.33,0.31971154,0.31971154,0.36057692,0.31971154,0.31971154,0.36057692,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.49,1.42,1.28,2026-09-11T13:19:19+00:00
1553164,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-12T15:30:00Z,1504.5,Gornik Zabrze,Lech Poznan,12,Double Chance,1.57,1.4,1.3,0.30037960,0.33685427,0.36276613,0.30037960,0.33685427,0.36276613,0.00000000,-0.00000000,0.00000000,Marathonbet,1.57,1.37,1.27,2026-09-11T13:19:19+00:00
1553172,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-12T18:15:00Z,1669.5,Zaglebie Lubin,GKS Katowice,12,Double Chance,1.5,1.5,1.33,0.31971154,0.31971154,0.36057692,0.31971154,0.31971154,0.36057692,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.47,1.44,1.3,2026-09-11T13:19:19+00:00
1553171,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-13T10:15:00Z,2629.4,Wisla Plock,Cracovia Krakow,12,Double Chance,1.5,1.5,1.33,0.31971154,0.31971154,0.36057692,0.31971154,0.31971154,0.36057692,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.4,1.51,1.3,2026-09-11T13:19:19+00:00
1553166,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-13T12:45:00Z,2779.4,Pogon Szczecin,Wieczysta Kraków,12,Double Chance,1.28,1.8,1.3,0.37095751,0.26379201,0.36525048,0.37095751,0.26379201,0.36525048,0.00000000,0.00000000,-0.00000000,Marathonbet,1.29,1.72,1.26,2026-09-11T13:19:19+00:00
1553165,Ekstraklasa,106,2026-09-11T14:25:33Z,2026-09-13T15:30:00Z,2944.4,Legia Warszawa,Widzew Łódź,12,Double Chance,1.2,2.05,1.28,0.39637462,0.23202417,0.37160121,0.39637462,0.23202417,0.37160121,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.19,1.91,1.26,2026-09-11T13:19:19+00:00
1575498,Primeira Liga,94,2026-09-11T14:25:33Z,2026-09-12T14:30:00Z,1444.5,Nacional,Alverca,12,Double Chance,1.44,1.44,1.3,0.32178218,0.32178218,0.35643564,0.32178218,0.32178218,0.35643564,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.44,1.45,1.33,2026-09-11T08:15:49+00:00
1575495,Primeira Liga,94,2026-09-11T14:25:33Z,2026-09-12T17:00:00Z,1594.5,Casa Pia,FC Porto,12,Double Chance,3.75,1.06,1.12,0.12680780,0.44861251,0.42457969,0.12680780,0.44861251,0.42457969,0.00000000,-0.00000000,0.00000000,Marathonbet,3.88,1.01,1.12,2026-09-11T08:15:49+00:00
1575491,Primeira Liga,94,2026-09-11T14:25:33Z,2026-09-12T19:30:00Z,1744.5,Academico Viseu,Vitória SC,12,Double Chance,1.73,1.28,1.3,0.27156706,0.36703985,0.36139309,0.27156706,0.36703985,0.36139309,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.74,1.26,1.31,2026-09-11T08:15:49+00:00
1575493,Primeira Liga,94,2026-09-11T14:25:33Z,2026-09-13T17:00:00Z,3034.4,Benfica,GIL Vicente,12,Double Chance,1.01,5.5,1.1,0.47577855,0.08737024,0.43685121,0.47577855,0.08737024,0.43685121,-0.00000000,0.00000000,0.00000000,Marathonbet,,,,2026-09-11T12:30:45+00:00
1575492,Primeira Liga,94,2026-09-11T14:25:33Z,2026-09-13T17:00:00Z,3034.4,Arouca,Santa Clara,12,Double Chance,1.4,1.44,1.36,0.33315188,0.32389766,0.34295046,0.33315188,0.32389766,0.34295046,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.42,1.45,1.35,2026-09-11T12:30:45+00:00
1575496,Primeira Liga,94,2026-09-11T14:25:33Z,2026-09-13T19:30:00Z,3184.4,Famalicao,Sporting CP,12,Double Chance,2.38,1.12,1.22,0.19701252,0.41865159,0.38433589,0.19701252,0.41865159,0.38433589,-0.00000000,0.00000000,0.00000000,Marathonbet,2.42,1.13,1.19,2026-09-11T12:30:45+00:00
1584405,Super Lig,203,2026-09-11T14:25:33Z,2026-09-11T17:00:00Z,154.4,Beşiktaş,Erzurumspor FK,12,Double Chance,1.05,4.0,1.14,0.45796927,0.12021693,0.42181380,0.45197919,0.12775945,0.42026135,0.00599008,-0.00754252,0.00155245,Marathonbet,1.01,4.1,1.1,2026-09-11T12:00:44+00:00
1584406,Super Lig,203,2026-09-11T14:25:33Z,2026-09-12T14:00:00Z,1414.5,Eyüpspor,Rizespor,12,Double Chance,1.91,1.25,1.3,0.25017320,0.38226464,0.36756216,0.25017320,0.38226464,0.36756216,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.88,1.23,1.26,2026-09-11T10:07:14+00:00
1584411,Super Lig,203,2026-09-11T14:25:33Z,2026-09-12T14:00:00Z,1414.5,Samsunspor,Çorum FK,12,Double Chance,1.28,1.8,1.3,0.37095751,0.26379201,0.36525048,0.37095751,0.26379201,0.36525048,0.00000000,0.00000000,-0.00000000,Marathonbet,1.3,1.64,1.33,2026-09-11T10:07:14+00:00
1584410,Super Lig,203,2026-09-11T14:25:33Z,2026-09-12T17:00:00Z,1594.5,Konyaspor,Trabzonspor,12,Double Chance,1.8,1.28,1.28,0.26229508,0.36885246,0.36885246,0.26229508,0.36885246,0.36885246,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.81,1.26,1.26,2026-09-11T14:20:14+00:00
1584403,Super Lig,203,2026-09-11T14:25:33Z,2026-09-12T17:00:00Z,1594.5,Alanyaspor,Göztepe,12,Double Chance,1.36,1.67,1.3,0.34958616,0.28469292,0.36572091,0.34958616,0.28469292,0.36572091,0.00000000,0.00000000,0.00000000,Marathonbet,1.32,1.64,1.31,2026-09-11T10:07:14+00:00
1584409,Super Lig,203,2026-09-11T14:25:33Z,2026-09-13T14:00:00Z,2854.4,Gençlerbirliği S.K.,Kasımpaşa,12,Double Chance,1.36,1.62,1.36,0.35217391,0.29565217,0.35217391,0.35217391,0.29565217,0.35217391,0.00000000,0.00000000,0.00000000,Marathonbet,1.33,1.6,1.32,2026-09-11T12:30:45+00:00
1584407,Super Lig,203,2026-09-11T14:25:33Z,2026-09-13T17:00:00Z,3034.4,Galatasaray,Kocaelispor,12,Double Chance,1.08,3.25,1.17,0.44338336,0.14733970,0.40927694,0.44338336,0.14733970,0.40927694,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.05,3.25,1.14,2026-09-11T14:20:14+00:00
1584404,Super Lig,203,2026-09-11T14:25:33Z,2026-09-13T17:00:00Z,3034.4,Amed,Başakşehir,12,Double Chance,1.5,1.5,1.3,0.31707317,0.31707317,0.36585366,0.31707317,0.31707317,0.36585366,0.00000000,0.00000000,-0.00000000,Marathonbet,1.44,1.49,1.3,2026-09-11T14:20:14+00:00
1557398,Premier League,39,2026-09-11T14:41:49Z,2026-09-12T14:00:00Z,1398.2,Bournemouth,Brentford,12,Double Chance,1.44,1.5,1.28,0.32414911,0.31118314,0.36466775,0.32414911,0.31118314,0.36466775,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.49,1.57,1.31,2026-09-11T08:15:48+00:00
1557403,Premier League,39,2026-09-11T14:41:49Z,2026-09-12T14:00:00Z,1398.2,Liverpool,Fulham,12,Double Chance,1.12,2.75,1.17,0.42291565,0.17224201,0.40484233,0.42291565,0.17224201,0.40484233,0.00000000,0.00000000,0.00000000,Marathonbet,1.14,2.81,1.19,2026-09-11T08:15:48+00:00
1557399,Premier League,39,2026-09-11T14:41:49Z,2026-09-12T14:00:00Z,1398.2,Chelsea,Hull City,12,Double Chance,1.05,4.0,1.11,0.45280710,0.11886186,0.42833104,0.45280710,0.11886186,0.42833104,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.04,4.25,1.14,2026-09-11T08:15:48+00:00
1557401,Premier League,39,2026-09-11T14:41:49Z,2026-09-12T14:00:00Z,1398.2,Crystal Palace,Ipswich,12,Double Chance,1.25,1.91,1.25,0.37672584,0.24654832,0.37672584,0.37672584,0.24654832,0.37672584,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.26,2.01,1.28,2026-09-11T08:15:48+00:00
1557397,Premier League,39,2026-09-11T14:41:49Z,2026-09-12T14:00:00Z,1398.2,Aston Villa,Nottingham Forest,12,Double Chance,1.33,1.67,1.3,0.35467481,0.28246557,0.36285962,0.35467481,0.28246557,0.36285962,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.38,1.66,1.35,2026-09-11T08:15:48+00:00
1557406,Premier League,39,2026-09-11T14:41:49Z,2026-09-12T16:30:00Z,1548.2,Tottenham,Everton,12,Double Chance,1.28,1.8,1.28,0.36885246,0.26229508,0.36885246,0.36885246,0.26229508,0.36885246,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.32,1.81,1.32,2026-09-11T08:15:48+00:00
1557405,Premier League,39,2026-09-11T14:41:49Z,2026-09-12T19:00:00Z,1698.2,Sunderland,Arsenal,12,Double Chance,2.62,1.1,1.22,0.18085278,0.43075845,0.38838877,0.18085278,0.43075845,0.38838877,0.00000000,-0.00000000,-0.00000000,Marathonbet,2.71,1.1,1.25,2026-09-11T08:15:48+00:00
1557400,Premier League,39,2026-09-11T14:41:49Z,2026-09-13T13:00:00Z,2778.2,Coventry,Brighton,12,Double Chance,1.91,1.25,1.25,0.24654832,0.37672584,0.37672584,0.24654832,0.37672584,0.37672584,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.99,1.26,1.29,2026-09-11T12:30:44+00:00
1557404,Premier League,39,2026-09-11T14:41:49Z,2026-09-13T15:30:00Z,2928.2,Manchester United,Manchester City,12,Double Chance,1.7,1.33,1.25,0.27486154,0.35132678,0.37381169,0.27486154,0.35132678,0.37381169,-0.00000000,-0.00000000,-0.00000000,Marathonbet,1.75,1.39,1.28,2026-09-11T12:30:44+00:00
1570381,La Liga,140,2026-09-11T14:41:49Z,2026-09-11T19:00:00Z,258.2,Sevilla,Valencia,12,Double Chance,1.22,1.8,1.3,0.38222803,0.25906566,0.35870631,0.38222803,0.25906566,0.35870631,0.00000000,0.00000000,-0.00000000,Marathonbet,1.26,1.87,1.35,2026-09-11T12:00:44+00:00
1570378,La Liga,140,2026-09-11T14:41:49Z,2026-09-12T12:00:00Z,1278.2,Racing Santander,Alaves,12,Double Chance,1.4,1.53,1.28,0.33236033,0.30412056,0.36351911,0.33236033,0.30412056,0.36351911,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.47,1.58,1.32,2026-09-11T14:00:16+00:00
1570377,La Liga,140,2026-09-11T14:41:49Z,2026-09-12T14:15:00Z,1413.2,Osasuna,Espanyol,12,Double Chance,1.28,1.67,1.36,0.36932483,0.28307532,0.34759984,0.36932483,0.28307532,0.34759984,0.00000000,0.00000000,0.00000000,Marathonbet,1.3,1.74,1.37,2026-09-11T14:00:16+00:00
1570373,La Liga,140,2026-09-11T14:41:49Z,2026-09-12T16:30:00Z,1548.2,Athletic Club,Elche,12,Double Chance,1.1,2.75,1.18,0.42877907,0.17151163,0.39970930,0.42877907,0.17151163,0.39970930,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.1,2.93,1.21,2026-09-11T14:00:16+00:00
1570379,La Liga,140,2026-09-11T14:41:49Z,2026-09-12T19:00:00Z,1698.2,Real Madrid,Rayo Vallecano,12,Double Chance,1.02,6.0,1.07,0.47097143,0.08006514,0.44896342,0.47097143,0.08006514,0.44896342,0.00000000,0.00000000,0.00000000,Marathonbet,1.01,6.55,1.07,2026-09-11T14:00:16+00:00
1570374,La Liga,140,2026-09-11T14:41:49Z,2026-09-13T12:00:00Z,2718.2,Celta Vigo,Malaga,12,Double Chance,1.17,2.1,1.28,0.40466083,0.22545389,0.36988529,0.40466083,0.22545389,0.36988529,-0.00000000,-0.00000000,-0.00000000,Marathonbet,1.18,2.15,1.31,2026-09-11T14:00:16+00:00
1570376,La Liga,140,2026-09-11T14:41:49Z,2026-09-13T14:15:00Z,2853.2,Levante,Barcelona,12,Double Chance,5.5,1.02,1.08,0.08707199,0.46950583,0.44342218,0.08707199,0.46950583,0.44342218,0.00000000,0.00000000,-0.00000000,Marathonbet,5.85,1.02,1.08,2026-09-11T14:00:16+00:00
1570375,La Liga,140,2026-09-11T14:41:49Z,2026-09-13T16:30:00Z,2988.2,Getafe,Deportivo La Coruna,12,Double Chance,1.3,1.53,1.4,0.35993951,0.30583095,0.33422954,0.35993951,0.30583095,0.33422954,-0.00000000,0.00000000,0.00000000,Marathonbet,1.34,1.57,1.44,2026-09-11T14:00:16+00:00
1570380,La Liga,140,2026-09-11T14:41:49Z,2026-09-13T19:00:00Z,3138.2,Real Sociedad,Atletico Madrid,12,Double Chance,1.53,1.4,1.28,0.30412056,0.33236033,0.36351911,0.30412056,0.33236033,0.36351911,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.61,1.44,1.33,2026-09-11T14:00:16+00:00
1550126,Serie A,135,2026-09-11T14:41:49Z,2026-09-11T18:45:00Z,243.2,Venezia,Fiorentina,12,Double Chance,1.5,1.4,1.33,0.31257344,0.33490012,0.35252644,0.31257344,0.33490012,0.35252644,0.00000000,-0.00000000,-0.00000000,Marathonbet,1.55,1.46,1.35,2026-09-11T13:09:15+00:00
1550119,Serie A,135,2026-09-11T14:41:49Z,2026-09-12T13:00:00Z,1338.2,Genoa,Frosinone,12,Double Chance,1.28,1.7,1.33,0.36827703,0.27729094,0.35443203,0.36827703,0.27729094,0.35443203,0.00000000,0.00000000,-0.00000000,Marathonbet,1.32,1.75,1.35,2026-09-11T13:09:15+00:00
1550121,Serie A,135,2026-09-11T14:41:49Z,2026-09-12T16:00:00Z,1518.2,Lazio,AC Milan,12,Double Chance,1.62,1.3,1.36,0.29092345,0.36253538,0.34654117,0.29092345,0.36253538,0.34654117,0.00000000,-0.00000000,0.00000000,Marathonbet,1.66,1.36,1.37,2026-09-11T13:09:15+00:00
1550117,Serie A,135,2026-09-11T14:41:49Z,2026-09-12T18:45:00Z,1683.2,Atalanta,Cagliari,12,Double Chance,1.12,2.3,1.22,0.41580226,0.20247762,0.38172011,0.41580226,0.20247762,0.38172011,0.00000000,0.00000000,0.00000000,Marathonbet,1.14,2.45,1.27,2026-09-11T13:09:15+00:00
1550122,Serie A,135,2026-09-11T14:41:49Z,2026-09-13T13:00:00Z,2778.2,Lecce,Monza,12,Double Chance,1.4,1.44,1.36,0.33315188,0.32389766,0.34295046,0.33315188,0.32389766,0.34295046,-0.00000000,-0.00000000,0.00000000,Marathonbet,1.45,1.5,1.4,2026-09-11T13:09:15+00:00
1550123,Serie A,135,2026-09-11T14:41:49Z,2026-09-13T16:00:00Z,2958.2,Napoli,Bologna,12,Double Chance,1.17,2.0,1.28,0.40015006,0.23408778,0.36576216,0.40015006,0.23408778,0.36576216,-0.00000000,0.00000000,0.00000000,Marathonbet,1.21,2.08,1.32,2026-09-11T13:09:15+00:00
1550124,Serie A,135,2026-09-11T14:41:49Z,2026-09-13T18:45:00Z,3123.2,Sassuolo,Juventus,12,Double Chance,2.25,1.17,1.22,0.20976061,0.40338580,0.38685359,0.20976061,0.40338580,0.38685359,0.00000000,-0.00000000,0.00000000,Marathonbet,2.27,1.18,1.27,2026-09-11T13:09:15+00:00
1575164,Bundesliga,78,2026-09-11T14:41:49Z,2026-09-11T18:30:00Z,228.2,Union Berlin,FC Schalke 04,12,Double Chance,1.4,1.53,1.28,0.33236033,0.30412056,0.36351911,0.33236033,0.30412056,0.36351911,-0.00000000,0.00000000,-0.00000000,Marathonbet,1.44,1.61,1.32,2026-09-11T14:04:27+00:00
