provider_league_id,league_name,country,referee,team_id,team,matches,home_matches,away_matches,wins,draws,losses,win_pct,draw_pct,loss_pct,points,points_per_match,goal_observed_matches,goals_for,goals_against,goal_difference,first_date,last_date,season_count,source_scope,cards_available,fouls_available,penalties_available,research_only,operational_betting_authority
135,Serie A,Italy,"Marco Di Bello, Italy",495,Genoa,3,0,3,0,0,3,0.0,0.0,100.0,0,0.0,3,3,7,-4,2018-01-22,2025-12-29,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",496,Juventus,2,2,0,2,0,0,100.0,0.0,0.0,6,3.0,2,4,1,3,2018-01-22,2025-10-29,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",497,AS Roma,9,5,4,9,0,0,100.0,0.0,0.0,27,3.0,9,21,6,15,2017-11-05,2025-12-29,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",498,Sampdoria,2,0,2,0,1,1,0.0,50.0,50.0,1,0.5,2,4,6,-2,2018-05-20,2019-01-20,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",499,Atalanta,4,0,4,2,0,2,50.0,0.0,50.0,6,1.5,4,9,6,3,2017-08-27,2026-01-07,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",500,Bologna,6,4,2,0,2,4,0.0,33.33,66.67,2,0.333,6,3,10,-7,2017-09-19,2026-01-07,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",501,Crotone,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,1,1,2018-04-22,2018-04-22,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",502,Fiorentina,4,2,2,1,2,1,25.0,50.0,25.0,5,1.25,4,6,7,-1,2017-11-05,2019-01-20,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",503,Torino,3,2,1,0,2,1,0.0,66.67,33.33,2,0.667,3,1,2,-1,2018-04-14,2021-05-23,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",504,Hellas Verona,2,2,0,1,0,1,50.0,0.0,50.0,3,1.5,2,1,5,-4,2017-10-16,2018-03-18,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",505,Inter,4,1,3,2,2,0,50.0,50.0,0.0,8,2.0,4,8,1,7,2017-09-19,2025-12-06,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",506,Benevento,3,1,2,0,1,2,0.0,33.33,66.67,1,0.333,3,1,4,-3,2017-10-16,2021-05-23,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",511,Empoli,2,2,0,0,2,0,0.0,100.0,0.0,2,1.0,2,5,5,0,2019-02-02,2019-03-02,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",512,Frosinone,2,1,1,0,0,2,0.0,0.0,100.0,0,0.0,2,0,5,-5,2018-09-26,2019-03-31,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",520,Cremonese,1,0,1,0,1,0,0.0,100.0,0.0,1,1.0,1,1,1,0,2025-09-27,2025-09-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",523,Parma,2,1,1,0,2,0,0.0,100.0,0.0,2,1.0,2,5,5,0,2019-03-02,2025-11-08,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",895,Como,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,1,5,-4,2025-09-27,2025-12-06,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",487,Lazio,5,2,3,2,1,2,40.0,20.0,40.0,7,1.4,5,8,6,2,2018-03-11,2026-01-11,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",488,Sassuolo,4,1,3,1,1,2,25.0,25.0,50.0,4,1.0,4,4,5,-1,2018-04-18,2025-08-29,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",489,AC Milan,12,5,7,6,3,3,50.0,25.0,25.0,21,1.75,12,15,12,3,2017-09-17,2026-01-15,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",490,Cagliari,3,3,0,1,1,1,33.33,33.33,33.33,4,1.333,3,5,5,0,2017-11-05,2018-03-11,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",491,Chievo,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2018-09-30,2018-09-30,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",493,Spal,4,2,2,2,0,2,50.0,0.0,50.0,6,1.5,4,5,6,-1,2017-10-15,2019-04-03,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",494,Udinese,3,0,3,0,1,2,0.0,33.33,66.67,1,0.333,3,1,3,-2,2017-09-17,2019-02-10,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",495,Genoa,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,2,3,-1,2017-09-24,2025-11-09,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",496,Juventus,5,1,4,3,1,1,60.0,20.0,20.0,10,2.0,5,7,4,3,2017-11-19,2025-10-05,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",497,AS Roma,4,1,3,0,1,3,0.0,25.0,75.0,1,0.25,4,3,6,-3,2018-01-06,2025-11-02,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",498,Sampdoria,3,2,1,1,0,2,33.33,0.0,66.67,3,1.0,3,5,6,-1,2017-10-24,2018-09-22,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",499,Atalanta,3,2,1,2,1,0,66.67,33.33,0.0,7,2.333,3,6,3,3,2018-01-06,2019-03-03,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",500,Bologna,4,2,2,2,0,2,50.0,0.0,50.0,6,1.5,4,6,7,-1,2017-10-15,2026-01-04,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",501,Crotone,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,1,4,-3,2017-08-27,2018-04-04,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",502,Fiorentina,4,1,3,0,1,3,0.0,25.0,75.0,1,0.25,4,3,8,-5,2018-02-09,2025-12-27,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",503,Torino,5,4,1,4,0,1,80.0,0.0,20.0,12,2.4,5,8,2,6,2018-04-04,2019-04-28,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",504,Hellas Verona,5,2,3,0,2,3,0.0,40.0,60.0,2,0.4,5,1,4,-3,2017-08-27,2026-01-11,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",505,Inter,8,5,3,7,1,0,87.5,12.5,0.0,22,2.75,8,15,6,9,2017-09-24,2026-01-04,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",506,Benevento,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2018-05-06,2018-05-06,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",512,Frosinone,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,0,0,0,2018-12-26,2018-12-26,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",520,Cremonese,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,3,2,1,2025-08-29,2025-08-29,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",523,Parma,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2025-12-27,2025-12-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",801,Pisa,2,2,0,0,1,1,0.0,50.0,50.0,1,0.5,2,0,2,-2,2025-10-18,2025-11-30,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",895,Como,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,1,3,-2,2026-01-15,2026-01-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",487,Lazio,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,3,3,0,2025-10-04,2025-10-04,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",488,Sassuolo,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,0,0,0,2019-04-14,2019-04-14,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",490,Cagliari,2,2,0,1,0,1,50.0,0.0,50.0,3,1.5,2,2,3,-1,2018-10-28,2025-09-27,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",491,Chievo,2,0,2,0,0,2,0.0,0.0,100.0,0,0.0,2,1,5,-4,2018-10-28,2019-01-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",494,Udinese,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2025-11-29,2025-11-29,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",495,Genoa,1,0,1,0,1,0,0.0,100.0,0.0,1,1.0,1,1,1,0,2025-09-15,2025-09-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",496,Juventus,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,3,0,3,2019-01-21,2019-01-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",499,Atalanta,2,2,0,2,0,0,100.0,0.0,0.0,6,3.0,2,9,1,8,2017-09-20,2018-08-20,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",501,Crotone,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,1,5,-4,2017-09-20,2017-09-20,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",503,Torino,1,0,1,0,1,0,0.0,100.0,0.0,1,1.0,1,3,3,0,2025-10-04,2025-10-04,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",505,Inter,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2025-09-27,2025-09-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",512,Frosinone,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,4,-4,2018-08-20,2018-08-20,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",523,Parma,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,0,2,-2,2019-04-14,2025-11-29,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",895,Como,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,1,1,0,2025-09-15,2025-09-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",487,Lazio,7,2,5,2,2,3,28.57,28.57,42.86,8,1.143,7,9,11,-2,2017-09-24,2018-12-29,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",488,Sassuolo,2,2,0,2,0,0,100.0,0.0,0.0,6,3.0,2,4,0,4,2018-04-21,2019-01-26,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",489,AC Milan,2,2,0,1,1,0,50.0,50.0,0.0,4,2.0,2,2,1,1,2017-11-26,2018-01-28,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",490,Cagliari,4,1,3,1,1,2,25.0,25.0,50.0,4,1.0,4,3,7,-4,2017-10-25,2019-04-14,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",491,Chievo,1,0,1,0,1,0,0.0,100.0,0.0,1,1.0,1,1,1,0,2019-03-17,2019-03-17,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",492,Napoli,2,1,1,2,0,0,100.0,0.0,0.0,6,3.0,2,9,1,8,2017-09-17,2018-09-23,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",494,Udinese,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,1,2,-1,2017-10-15,2017-10-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",495,Genoa,5,3,2,2,1,2,40.0,20.0,40.0,7,1.4,5,5,4,1,2017-11-04,2020-08-02,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",496,Juventus,3,3,0,3,0,0,100.0,0.0,0.0,9,3.0,3,6,1,5,2018-05-05,2018-12-07,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",497,AS Roma,3,2,1,1,1,1,33.33,33.33,33.33,4,1.333,3,6,5,1,2017-08-26,2018-11-11,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",498,Sampdoria,4,0,4,3,0,1,75.0,0.0,25.0,9,2.25,4,9,4,5,2017-11-04,2018-11-11,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",499,Atalanta,5,4,1,1,3,1,20.0,60.0,20.0,6,1.2,5,6,6,0,2017-12-17,2019-05-11,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",500,Bologna,3,2,1,1,1,1,33.33,33.33,33.33,4,1.333,3,4,4,0,2018-03-31,2019-03-10,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",501,Crotone,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2018-04-14,2018-04-14,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",502,Fiorentina,3,1,2,1,0,2,33.33,0.0,66.67,3,1.0,3,2,3,-1,2017-10-15,2019-05-05,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",503,Torino,6,4,2,0,4,2,0.0,66.67,33.33,4,0.667,6,3,6,-3,2017-11-26,2019-04-14,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",504,Hellas Verona,2,1,1,0,0,2,0.0,0.0,100.0,0,0.0,2,0,6,-6,2017-09-24,2020-08-02,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",505,Inter,5,1,4,3,1,1,60.0,20.0,20.0,10,2.0,5,7,2,5,2017-08-26,2019-04-07,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",506,Benevento,2,0,2,0,0,2,0.0,0.0,100.0,0,0.0,2,1,8,-7,2017-09-17,2017-10-25,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",511,Empoli,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2019-05-05,2019-05-05,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",512,Frosinone,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,5,-5,2018-09-15,2018-09-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",523,Parma,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2019-02-09,2019-02-09,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",488,Sassuolo,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2026-01-10,2026-01-10,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",489,AC Milan,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2025-09-14,2025-09-14,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",492,Napoli,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2025-10-18,2025-10-18,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",496,Juventus,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2025-08-24,2025-08-24,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",497,AS Roma,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2026-01-10,2026-01-10,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",499,Atalanta,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2025-11-30,2025-11-30,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",500,Bologna,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2025-09-14,2025-09-14,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",502,Fiorentina,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2025-11-30,2025-11-30,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",503,Torino,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2025-10-18,2025-10-18,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",504,Hellas Verona,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,1,3,-2,2025-10-29,2025-10-29,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",520,Cremonese,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2025-11-07,2025-11-07,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",523,Parma,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2025-08-24,2025-08-24,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",801,Pisa,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2025-11-07,2025-11-07,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",895,Como,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,3,1,2,2025-10-29,2025-10-29,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",487,Lazio,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2025-12-13,2025-12-13,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",488,Sassuolo,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2025-11-28,2025-11-28,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",490,Cagliari,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2025-10-19,2025-10-19,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",492,Napoli,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,2,2,0,2026-01-07,2026-01-07,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",494,Udinese,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,1,1,2025-08-31,2025-08-31,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",500,Bologna,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2025-10-19,2025-10-19,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",504,Hellas Verona,1,0,1,0,1,0,0.0,100.0,0.0,1,1.0,1,2,2,0,2026-01-07,2026-01-07,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",505,Inter,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,1,2,-1,2025-08-31,2025-08-31,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",523,Parma,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2025-12-13,2025-12-13,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",867,Lecce,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,3,-3,2025-12-27,2025-12-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",895,Como,2,1,1,2,0,0,100.0,0.0,0.0,6,3.0,2,5,0,5,2025-11-28,2025-12-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",488,Sassuolo,2,1,1,1,0,1,50.0,0.0,50.0,3,1.5,2,1,3,-2,2018-08-19,2019-02-17,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",489,AC Milan,9,4,5,5,2,2,55.56,22.22,22.22,17,1.889,9,16,7,9,2017-08-20,2026-01-08,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",490,Cagliari,2,0,2,0,0,2,0.0,0.0,100.0,0,0.0,2,1,5,-4,2018-11-03,2018-12-29,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",491,Chievo,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,3,4,-1,2017-09-17,2018-03-18,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",492,Napoli,5,1,4,5,0,0,100.0,0.0,0.0,15,3.0,5,12,3,9,2017-09-23,2025-12-28,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",493,Spal,5,4,1,1,1,3,20.0,20.0,60.0,4,0.8,5,5,9,-4,2017-09-23,2019-02-03,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",494,Udinese,4,2,2,2,0,2,50.0,0.0,50.0,6,1.5,4,6,9,-3,2017-12-16,2025-12-21,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",495,Genoa,4,2,2,0,2,2,0.0,50.0,50.0,2,0.5,4,2,7,-5,2018-12-02,2026-01-08,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",496,Juventus,4,4,0,4,0,0,100.0,0.0,0.0,12,3.0,4,10,1,9,2018-03-14,2018-11-03,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",498,Sampdoria,3,1,2,1,0,2,33.33,0.0,66.67,3,1.0,3,3,7,-4,2017-10-15,2019-04-20,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",499,Atalanta,7,1,6,0,2,5,0.0,28.57,71.43,2,0.286,7,4,14,-10,2017-09-17,2025-12-06,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Maurizio Mariani, Italy",500,Bologna,5,1,4,4,0,1,80.0,0.0,20.0,12,2.4,5,12,8,4,2017-11-20,2026-01-15,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
