fixture_id,country,provider_competition_id,competition_name,season,round,kickoff_utc,home_team,away_team,team_id,team_name,player_id,player_name,availability_type,reason,retrieved_at_utc,source_endpoint,temporal_authority,archive_version
1390029,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-02T17:30:00+00:00,Ried,Red Bull Salzburg,571,Red Bull Salzburg,445566,Christian Zawieschitzky,Missing Fixture,Calf Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390030,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Grazer AK,Austria Vienna,4256,Grazer AK,7587,Tobias Koch,Missing Fixture,Torn Muscle Fibre,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390030,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Grazer AK,Austria Vienna,601,Austria Vienna,263813,Kelvin Boateng,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390030,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Grazer AK,Austria Vienna,601,Austria Vienna,277303,Z. El Sheiwi,Missing Fixture,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390030,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Grazer AK,Austria Vienna,601,Austria Vienna,277304,F. Wustinger,Missing Fixture,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390030,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Grazer AK,Austria Vienna,601,Austria Vienna,277305,R. Vučić,Missing Fixture,Cartilage Damage,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390030,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Grazer AK,Austria Vienna,601,Austria Vienna,480397,Abdoulaye Kante,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,1394,FC BW Linz,7212,Christopher Cvetko,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,1394,FC BW Linz,7254,Paul Mensah,Missing Fixture,Adductor muscle tear,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,781,Rapid Vienna,169420,Moritz Oswald,Missing Fixture,Partial tear of the plantar fa,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,781,Rapid Vienna,272700,N. Bischof,Missing Fixture,Sprained ankle,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,781,Rapid Vienna,339985,J. Schöller,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,781,Rapid Vienna,39288,T. Børkeeiet,Missing Fixture,Cartilage Damage,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,781,Rapid Vienna,428779,Nikolaus Wurmbrand,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390031,Austria,218,Bundesliga,2025,Regular Season - 1,2025-08-03T15:00:00+00:00,Rapid Vienna,FC BW Linz,781,Rapid Vienna,461621,Amìn-Elias Gröller,Missing Fixture,Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390032,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,FC BW Linz,TSV Hartberg,1072,TSV Hartberg,169509,Paul Komposch,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390032,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,FC BW Linz,TSV Hartberg,1072,TSV Hartberg,278992,Maximilian Fillafer,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390032,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,FC BW Linz,TSV Hartberg,1072,TSV Hartberg,7757,Jurgen Heil,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390032,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,FC BW Linz,TSV Hartberg,1072,TSV Hartberg,77623,Youba Diarra,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390033,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,SCR Altach,Ried,1028,Ried,26111,Saliou Sane,Missing Fixture,Laceration of inferior tibiofi,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390033,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,SCR Altach,Ried,1028,Ried,323119,Jonas Mayer,Missing Fixture,Ill,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390033,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,SCR Altach,Ried,1028,Ried,428267,Nermin Mesic,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390033,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T15:00:00+00:00,SCR Altach,Ried,618,SCR Altach,475565,Salif Tietietta,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,162121,Justin Omoregie,Missing Fixture,Achilles tendon rupture,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,25928,K. Onisiwo,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,331865,Karim Konate,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,33910,T. Kawamura,Missing Fixture,Jumpers knee,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,361981,A. Chase,Missing Fixture,Torn muscle fiber in the adductor area,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,364320,Valentin Sulzbacher,Missing Fixture,Thigh problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,381810,Moussa Yeo,Missing Fixture,Knee injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,394986,J. Mellberg,Missing Fixture,Jumpers knee,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390034,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-09T17:30:00+00:00,Red Bull Salzburg,Grazer AK,571,Red Bull Salzburg,445566,Christian Zawieschitzky,Missing Fixture,Calf Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,1025,Wolfsberger AC,371027,Chibuike Nwaiwu,Missing Fixture,Torn Collateral Ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,1025,Wolfsberger AC,410096,Erik Kojzek,Missing Fixture,Elbow Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,601,Austria Vienna,263813,Kelvin Boateng,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,601,Austria Vienna,277303,Z. El Sheiwi,Missing Fixture,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,601,Austria Vienna,277304,F. Wustinger,Missing Fixture,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,601,Austria Vienna,277305,R. Vučić,Missing Fixture,Cartilage Damage,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,601,Austria Vienna,480397,Abdoulaye Kante,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390035,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Austria Vienna,Wolfsberger AC,601,Austria Vienna,968,Aleksandar Dragovic,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390036,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,WSG Wattens,Lask Linz,1398,WSG Wattens,169323,Lukas Sulzbacher,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390036,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,WSG Wattens,Lask Linz,1398,WSG Wattens,528003,David Falkner,Missing Fixture,Meniscus injur,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,637,Sturm Graz,280091,Tim Oermann,Missing Fixture,Bruise,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,637,Sturm Graz,281989,Daniil Khudyakov,Missing Fixture,Broken wrist,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,637,Sturm Graz,7432,Alexandar Borkovic,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,781,Rapid Vienna,169420,Moritz Oswald,Missing Fixture,Partial tear of the plantar fa,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,781,Rapid Vienna,272700,N. Bischof,Missing Fixture,Sprained ankle,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,781,Rapid Vienna,339985,J. Schöller,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,781,Rapid Vienna,39288,T. Børkeeiet,Missing Fixture,Cartilage Damage,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390037,Austria,218,Bundesliga,2025,Regular Season - 2,2025-08-10T15:00:00+00:00,Sturm Graz,Rapid Vienna,781,Rapid Vienna,461621,Amìn-Elias Gröller,Missing Fixture,Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,1072,TSV Hartberg,169509,Paul Komposch,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,1072,TSV Hartberg,7757,Jurgen Heil,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,1072,TSV Hartberg,77623,Youba Diarra,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,162121,Justin Omoregie,Missing Fixture,Achilles tendon rupture,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,25928,K. Onisiwo,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,280335,Frans Kratzig,Missing Fixture,Muscular problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,288073,Sota Kitano,Missing Fixture,Ankle Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,331865,Karim Konate,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,33910,T. Kawamura,Missing Fixture,Jumpers knee,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,361981,A. Chase,Missing Fixture,Torn muscle fiber in the adductor area,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,364320,Valentin Sulzbacher,Missing Fixture,Thigh problems,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,394986,J. Mellberg,Missing Fixture,Jumpers knee,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390038,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,TSV Hartberg,Red Bull Salzburg,571,Red Bull Salzburg,445566,Christian Zawieschitzky,Missing Fixture,Calf Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390039,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,Grazer AK,WSG Wattens,1398,WSG Wattens,169323,Lukas Sulzbacher,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390039,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T15:00:00+00:00,Grazer AK,WSG Wattens,1398,WSG Wattens,528003,David Falkner,Missing Fixture,Meniscus injur,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390040,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T17:30:00+00:00,Ried,Sturm Graz,1028,Ried,323119,Jonas Mayer,Missing Fixture,Ill,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390040,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T17:30:00+00:00,Ried,Sturm Graz,1028,Ried,428267,Nermin Mesic,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390040,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T17:30:00+00:00,Ried,Sturm Graz,637,Sturm Graz,280091,Tim Oermann,Missing Fixture,Bruise,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390040,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T17:30:00+00:00,Ried,Sturm Graz,637,Sturm Graz,281989,Daniil Khudyakov,Missing Fixture,Broken wrist,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390040,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-16T17:30:00+00:00,Ried,Sturm Graz,637,Sturm Graz,7432,Alexandar Borkovic,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390041,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-17T15:00:00+00:00,Rapid Vienna,SCR Altach,618,SCR Altach,25612,Lukas Jager,Missing Fixture,Unknown Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390041,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-17T15:00:00+00:00,Rapid Vienna,SCR Altach,618,SCR Altach,475565,Salif Tietietta,Missing Fixture,Ruptured cruciate ligament,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390041,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-17T15:00:00+00:00,Rapid Vienna,SCR Altach,781,Rapid Vienna,169420,Moritz Oswald,Missing Fixture,Partial tear of the plantar fa,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390041,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-17T15:00:00+00:00,Rapid Vienna,SCR Altach,781,Rapid Vienna,272700,N. Bischof,Missing Fixture,Sprained ankle,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390041,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-17T15:00:00+00:00,Rapid Vienna,SCR Altach,781,Rapid Vienna,339985,J. Schöller,Missing Fixture,Hamstring Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390041,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-17T15:00:00+00:00,Rapid Vienna,SCR Altach,781,Rapid Vienna,39288,T. Børkeeiet,Missing Fixture,Cartilage Damage,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
1390041,Austria,218,Bundesliga,2025,Regular Season - 3,2025-08-17T15:00:00+00:00,Rapid Vienna,SCR Altach,781,Rapid Vienna,461621,Amìn-Elias Gröller,Missing Fixture,Injury,2026-09-20T20:27:30Z,/injuries,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V1
