factor,bucket,scope_type,scope_value,matches,sample_band,home_wins,draws,away_wins,home_win_rate,draw_rate,away_win_rate,avg_total_goals,over25_rate,btts_rate,closing_1x2_matches,closing_1x2_avg_source_rows,closing_1x2_b365_source_rows,closing_home_hit_rate,closing_draw_hit_rate,closing_away_hit_rate,avg_market_novig_home,avg_market_novig_draw,avg_market_novig_away,home_calibration_pp,draw_calibration_pp,away_calibration_pp,home_flat_bet_roi_pct,draw_flat_bet_roi_pct,away_flat_bet_roi_pct,closing_total25_matches,closing_total25_avg_source_rows,closing_total25_b365_source_rows,closing_over25_hit_rate,closing_under25_hit_rate,avg_market_novig_over25,avg_market_novig_under25,over25_calibration_pp,under25_calibration_pp,over25_flat_bet_roi_pct,under25_flat_bet_roi_pct,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,N1|2020,26,LT50,11,8,7,0.42308,0.30769,0.26923,2.962,0.53846,0.5,26,26,0,0.42308,0.30769,0.26923,0.43978,0.22586,0.33436,-1.67,8.183,-6.513,-2.231,23.385,-46.115,26,26,0,0.53846,0.46154,0.59863,0.40137,-6.017,6.017,-14.885,9.154,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,N1|2021,36,LT50,17,8,11,0.47222,0.22222,0.30556,2.833,0.55556,0.55556,36,36,0,0.47222,0.22222,0.30556,0.48305,0.23534,0.2816,-1.083,-1.312,2.396,-6.083,6.028,17.5,36,36,0,0.55556,0.44444,0.56299,0.43701,-0.743,0.743,-7.944,-0.667,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,N1|2022,18,LT50,10,3,5,0.55556,0.16667,0.27778,3.111,0.61111,0.72222,18,18,0,0.55556,0.16667,0.27778,0.41922,0.25576,0.32502,13.634,-8.909,-4.724,39.667,-22.611,-10.278,18,18,0,0.61111,0.38889,0.54772,0.45228,6.339,-6.339,7.333,-13.056,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,N1|2023,36,LT50,12,10,14,0.33333,0.27778,0.38889,2.972,0.55556,0.5,36,36,0,0.33333,0.27778,0.38889,0.38185,0.22757,0.39058,-4.852,5.021,-0.169,-32.611,11.694,-27.389,36,36,0,0.55556,0.44444,0.59362,0.40638,-3.806,3.806,-11.778,2.639,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,N1|2024,35,LT50,17,7,11,0.48571,0.2,0.31429,2.8,0.6,0.51429,35,35,0,0.48571,0.2,0.31429,0.44375,0.24018,0.31607,4.196,-4.018,-0.178,-0.314,-27.886,-16.514,35,35,0,0.6,0.4,0.54833,0.45167,5.167,-5.167,0.4,-22.257,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,N1|2025,27,LT50,14,5,8,0.51852,0.18519,0.2963,2.889,0.59259,0.55556,27,27,0,0.51852,0.18519,0.2963,0.41088,0.22644,0.36268,10.764,-4.125,-6.638,30.074,-14.778,29.963,27,27,0,0.59259,0.40741,0.60816,0.39184,-1.557,1.557,-7.963,2.926,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2017,24,LT50,12,3,9,0.5,0.125,0.375,2.958,0.54167,0.5,24,24,0,0.5,0.125,0.375,0.43339,0.26594,0.30066,6.661,-14.094,7.434,19.875,-55.833,27.875,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2018,29,LT50,10,11,8,0.34483,0.37931,0.27586,2.586,0.37931,0.58621,29,29,0,0.34483,0.37931,0.27586,0.47801,0.25401,0.26798,-13.318,12.53,0.788,-30.241,49.069,-12.552,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2019,24,LT50,10,9,5,0.41667,0.375,0.20833,2.708,0.58333,0.58333,24,24,0,0.41667,0.375,0.20833,0.40974,0.26698,0.32327,0.693,10.802,-11.494,-7.792,34.375,-44.417,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2020,24,LT50,14,5,5,0.58333,0.20833,0.20833,3.625,0.79167,0.625,24,24,0,0.58333,0.20833,0.20833,0.45841,0.23964,0.30195,12.492,-3.131,-9.362,29.708,-14.583,-51.542,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2021,32,LT50,17,6,9,0.53125,0.1875,0.28125,3.031,0.625,0.5625,32,32,0,0.53125,0.1875,0.28125,0.43313,0.2464,0.32047,9.812,-5.89,-3.922,7.187,-30.344,-29.688,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2022,15,LT50,8,4,3,0.53333,0.26667,0.2,4.0,0.86667,0.66667,15,15,0,0.53333,0.26667,0.2,0.51666,0.23283,0.25051,1.667,3.384,-5.051,1.2,11.2,-34.733,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2023,32,LT50,14,7,11,0.4375,0.21875,0.34375,3.0,0.59375,0.625,32,32,0,0.4375,0.21875,0.34375,0.45624,0.23499,0.30877,-1.874,-1.624,3.498,-9.813,-12.344,19.719,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2024,17,LT50,8,5,4,0.47059,0.29412,0.23529,2.529,0.47059,0.52941,17,17,0,0.47059,0.29412,0.23529,0.43682,0.24372,0.31946,3.377,5.04,-8.417,-3.059,15.706,-32.0,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,NOR|2025,32,LT50,17,7,8,0.53125,0.21875,0.25,2.906,0.5625,0.5625,32,32,0,0.53125,0.21875,0.25,0.45947,0.22528,0.31525,7.178,-0.653,-6.525,8.625,-14.438,-37.344,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2017,35,LT50,14,11,10,0.4,0.31429,0.28571,2.543,0.4,0.54286,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2018,36,LT50,20,7,9,0.55556,0.19444,0.25,2.222,0.41667,0.36111,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2019,19,LT50,5,4,10,0.26316,0.21053,0.52632,2.211,0.36842,0.31579,19,19,0,0.26316,0.21053,0.52632,0.42654,0.26975,0.3037,-16.338,-5.922,22.262,-54.684,-33.105,60.211,19,19,0,0.36842,0.63158,0.47007,0.52993,-10.165,10.165,-30.947,8.263,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2020,26,LT50,10,7,9,0.38462,0.26923,0.34615,2.462,0.46154,0.42308,26,26,0,0.38462,0.26923,0.34615,0.42878,0.26306,0.30816,-4.416,0.617,3.799,-22.346,-14.769,38.346,26,26,0,0.46154,0.53846,0.46778,0.53222,-0.624,0.624,-12.423,-10.577,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2021,36,LT50,11,14,11,0.30556,0.38889,0.30556,2.639,0.5,0.66667,36,36,0,0.30556,0.38889,0.30556,0.4335,0.25323,0.31327,-12.794,13.566,-0.771,-46.972,35.0,-2.75,36,36,0,0.5,0.5,0.47842,0.52158,2.158,-2.158,-4.028,-13.194,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2022,17,LT50,7,6,4,0.41176,0.35294,0.23529,2.471,0.35294,0.47059,17,17,0,0.41176,0.35294,0.23529,0.43204,0.25927,0.30869,-2.028,9.367,-7.34,4.529,24.882,-31.176,17,17,0,0.35294,0.64706,0.47605,0.52395,-12.311,12.311,-32.765,13.059,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2023,36,LT50,15,10,11,0.41667,0.27778,0.30556,2.361,0.44444,0.58333,36,36,0,0.41667,0.27778,0.30556,0.45674,0.24325,0.30001,-4.007,3.453,0.555,-25.556,2.639,-28.833,36,36,0,0.44444,0.55556,0.51699,0.48301,-7.255,7.255,-19.167,9.417,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2024,35,LT50,19,10,6,0.54286,0.28571,0.17143,2.2,0.31429,0.42857,35,35,0,0.54286,0.28571,0.17143,0.44443,0.26542,0.29016,9.843,2.029,-11.873,4.171,0.086,-62.314,35,35,0,0.31429,0.68571,0.46224,0.53776,-14.795,14.795,-38.371,20.114,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,P1|2025,27,LT50,7,12,8,0.25926,0.44444,0.2963,2.63,0.48148,0.66667,27,27,0,0.25926,0.44444,0.2963,0.38347,0.26616,0.35037,-12.421,17.828,-5.407,-44.148,64.481,-33.519,27,27,0,0.48148,0.51852,0.45169,0.54831,2.979,-2.979,-2.593,-13.704,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2018,32,LT50,13,11,8,0.40625,0.34375,0.25,2.625,0.46875,0.5,32,32,0,0.40625,0.34375,0.25,0.41267,0.27971,0.30761,-0.642,6.404,-5.761,-13.156,15.469,-24.375,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2019,24,LT50,10,6,8,0.41667,0.25,0.33333,2.792,0.54167,0.625,24,24,0,0.41667,0.25,0.33333,0.44204,0.27318,0.28478,-2.537,-2.318,4.855,-5.5,-14.792,8.708,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2020,26,LT50,11,6,9,0.42308,0.23077,0.34615,2.462,0.5,0.42308,26,26,0,0.42308,0.23077,0.34615,0.44458,0.27077,0.28465,-2.15,-4.0,6.15,-11.038,-14.962,17.308,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2021,36,LT50,14,13,9,0.38889,0.36111,0.25,2.639,0.44444,0.58333,36,36,0,0.38889,0.36111,0.25,0.46768,0.26624,0.26608,-7.879,9.487,-1.608,-23.972,27.389,-5.75,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2022,18,LT50,6,6,6,0.33333,0.33333,0.33333,2.778,0.55556,0.61111,18,18,0,0.33333,0.33333,0.33333,0.42478,0.27117,0.30405,-9.145,6.216,2.928,-42.111,14.167,-26.278,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2023,35,LT50,10,17,8,0.28571,0.48571,0.22857,2.457,0.4,0.6,35,35,0,0.28571,0.48571,0.22857,0.43711,0.26777,0.29512,-15.14,21.794,-6.655,-46.143,69.514,-30.914,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2024,36,LT50,17,5,14,0.47222,0.13889,0.38889,3.194,0.52778,0.52778,36,36,0,0.47222,0.13889,0.38889,0.43427,0.27569,0.29003,3.795,-13.68,9.886,1.417,-53.639,32.139,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,POL|2025,27,LT50,16,3,8,0.59259,0.11111,0.2963,3.074,0.66667,0.7037,27,27,0,0.59259,0.11111,0.2963,0.40515,0.26825,0.3266,18.744,-15.714,-3.03,45.259,-64.37,2.704,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2017,24,LT50,9,8,7,0.375,0.33333,0.29167,3.125,0.70833,0.625,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2018,23,LT50,11,5,7,0.47826,0.21739,0.30435,2.957,0.47826,0.52174,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2019,18,LT50,8,4,6,0.44444,0.22222,0.33333,3.111,0.55556,0.44444,18,18,0,0.44444,0.22222,0.33333,0.45449,0.24202,0.30349,-1.005,-1.98,2.984,32.889,-15.111,-17.722,18,18,0,0.55556,0.44444,0.49192,0.50808,6.364,-6.364,9.0,-13.333,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2020,23,LT50,13,5,5,0.56522,0.21739,0.21739,2.522,0.34783,0.3913,23,23,0,0.56522,0.21739,0.21739,0.42451,0.24337,0.33212,14.071,-2.598,-11.473,8.217,-28.652,-59.348,23,23,0,0.34783,0.65217,0.4787,0.5213,-13.087,13.087,-35.652,17.739,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2021,23,LT50,13,3,7,0.56522,0.13043,0.30435,2.696,0.47826,0.47826,23,23,0,0.56522,0.13043,0.30435,0.4526,0.25538,0.29202,11.262,-12.495,1.233,4.391,-57.609,-18.348,23,23,0,0.47826,0.52174,0.45895,0.54105,1.931,-1.931,0.652,-10.87,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2022,12,LT50,7,3,2,0.58333,0.25,0.16667,2.75,0.58333,0.58333,12,12,0,0.58333,0.25,0.16667,0.4275,0.24133,0.33117,15.583,0.867,-16.45,97.25,-22.5,-66.417,12,12,0,0.58333,0.41667,0.50272,0.49728,8.061,-8.061,4.5,-26.917,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2023,22,LT50,10,4,8,0.45455,0.18182,0.36364,2.682,0.5,0.36364,22,22,0,0.45455,0.18182,0.36364,0.44202,0.2508,0.30718,1.253,-6.898,5.646,-2.364,-37.318,5.0,22,22,0,0.5,0.5,0.50265,0.49735,-0.265,0.265,-5.409,-6.045,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2024,24,LT50,8,5,11,0.33333,0.20833,0.45833,2.875,0.58333,0.58333,24,24,0,0.33333,0.20833,0.45833,0.44788,0.24733,0.30479,-11.455,-3.9,15.354,-45.125,-33.208,44.083,24,24,0,0.58333,0.41667,0.5215,0.4785,6.183,-6.183,9.333,-10.417,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SC0|2025,18,LT50,5,8,5,0.27778,0.44444,0.27778,2.444,0.38889,0.5,18,18,0,0.27778,0.44444,0.27778,0.44988,0.23903,0.3111,-17.21,20.541,-3.332,-53.167,72.778,-35.444,18,18,0,0.38889,0.61111,0.54347,0.45653,-15.458,15.458,-33.611,23.889,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2017,40,LT50,23,8,9,0.575,0.2,0.225,3.0,0.625,0.5,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2018,39,LT50,18,8,13,0.46154,0.20513,0.33333,2.821,0.51282,0.5641,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2019,30,LT50,17,8,5,0.56667,0.26667,0.16667,2.867,0.6,0.6,30,30,0,0.56667,0.26667,0.16667,0.4705,0.26029,0.26921,9.617,0.638,-10.254,10.6,-2.367,-49.133,30,30,0,0.6,0.4,0.47711,0.52289,12.289,-12.289,16.9,-31.533,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2020,30,LT50,13,11,6,0.43333,0.36667,0.2,2.5,0.36667,0.56667,30,30,0,0.43333,0.36667,0.2,0.42279,0.2635,0.31372,1.054,10.317,-11.372,4.467,24.0,-54.167,30,30,0,0.36667,0.63333,0.46669,0.53331,-10.002,10.002,-22.567,15.167,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2021,40,LT50,20,10,10,0.5,0.25,0.25,2.2,0.35,0.35,40,40,0,0.5,0.25,0.25,0.41514,0.27932,0.30554,8.486,-2.932,-5.554,21.4,-18.225,-16.375,40,40,0,0.35,0.65,0.44489,0.55511,-9.489,9.489,-25.175,11.425,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2022,20,LT50,11,3,6,0.55,0.15,0.3,2.7,0.6,0.5,20,20,0,0.55,0.15,0.3,0.48798,0.26921,0.24281,6.202,-11.921,5.719,1.75,-47.9,-1.4,20,20,0,0.6,0.4,0.44817,0.55183,15.183,-15.183,25.3,-34.3,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2023,38,LT50,19,9,10,0.5,0.23684,0.26316,2.921,0.55263,0.60526,38,38,0,0.5,0.23684,0.26316,0.46279,0.25376,0.28345,3.721,-1.692,-2.029,-4.0,-17.868,-24.0,38,38,0,0.55263,0.44737,0.4906,0.5094,6.203,-6.203,-0.763,-24.342,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2024,39,LT50,14,10,15,0.35897,0.25641,0.38462,2.513,0.46154,0.48718,39,39,0,0.35897,0.25641,0.38462,0.39596,0.28167,0.32237,-3.699,-2.526,6.225,-19.795,-20.795,0.641,39,39,0,0.46154,0.53846,0.45043,0.54957,1.111,-1.111,0.333,-3.897,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,SP1|2025,30,LT50,16,7,7,0.53333,0.23333,0.23333,2.367,0.4,0.56667,30,30,0,0.53333,0.23333,0.23333,0.38948,0.26644,0.34407,14.385,-3.311,-11.074,22.167,-10.033,-37.033,30,30,0,0.4,0.6,0.48211,0.51789,-8.211,8.211,-19.7,7.8,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2017,36,LT50,18,11,7,0.5,0.30556,0.19444,3.028,0.63889,0.69444,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2018,36,LT50,15,7,14,0.41667,0.19444,0.38889,2.833,0.58333,0.55556,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2019,27,LT50,11,7,9,0.40741,0.25926,0.33333,2.667,0.48148,0.59259,27,27,0,0.40741,0.25926,0.33333,0.47426,0.25016,0.27558,-6.685,0.91,5.775,-29.37,-7.185,0.481,27,27,0,0.48148,0.51852,0.53993,0.46007,-5.845,5.845,-13.222,9.519,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2020,30,LT50,12,11,7,0.4,0.36667,0.23333,2.633,0.46667,0.53333,30,30,0,0.4,0.36667,0.23333,0.43756,0.26063,0.30181,-3.756,10.604,-6.848,0.167,28.333,10.067,30,30,0,0.46667,0.53333,0.51087,0.48913,-4.42,4.42,-12.067,4.567,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2021,40,LT50,19,8,13,0.475,0.2,0.325,2.775,0.525,0.575,40,40,0,0.475,0.2,0.325,0.40506,0.27091,0.32403,6.994,-7.091,0.097,10.275,-27.1,-10.775,40,40,0,0.525,0.475,0.50665,0.49335,1.835,-1.835,0.025,-6.775,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2022,17,LT50,9,4,4,0.52941,0.23529,0.23529,3.176,0.76471,0.58824,16,16,0,0.5,0.25,0.25,0.42993,0.24815,0.32192,7.007,0.185,-7.192,6.313,-2.5,-38.875,16,16,0,0.75,0.25,0.55023,0.44977,19.977,-19.977,29.812,-47.188,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2023,39,LT50,21,5,13,0.53846,0.12821,0.33333,2.795,0.51282,0.4359,39,39,0,0.53846,0.12821,0.33333,0.40441,0.25577,0.33982,13.405,-12.756,-0.649,21.154,-53.333,-20.0,39,39,0,0.51282,0.48718,0.53359,0.46641,-2.077,2.077,-4.513,5.077,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2024,45,LT50,24,10,11,0.53333,0.22222,0.24444,2.778,0.53333,0.48889,45,45,0,0.53333,0.22222,0.24444,0.47077,0.23987,0.28936,6.256,-1.765,-4.492,-1.178,-15.0,-35.867,45,45,0,0.53333,0.46667,0.56337,0.43663,-3.004,3.004,-11.244,-1.244,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,LEAGUE_SEASON,T1|2025,27,LT50,10,10,7,0.37037,0.37037,0.25926,2.667,0.40741,0.59259,27,27,0,0.37037,0.37037,0.25926,0.42413,0.24958,0.32629,-5.376,12.079,-6.703,-6.111,32.593,-33.148,27,27,0,0.40741,0.59259,0.52991,0.47009,-12.25,12.25,-29.593,15.037,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2017,415,200_499,185,106,124,0.44578,0.25542,0.2988,2.913,0.57831,0.5494,72,72,0,0.48611,0.18056,0.33333,0.42578,0.25758,0.31664,6.033,-7.702,1.669,15.542,-37.306,-6.264,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2018,468,200_499,205,110,153,0.43803,0.23504,0.32692,2.818,0.51282,0.53632,115,115,0,0.41739,0.32174,0.26087,0.44522,0.25725,0.29754,-2.783,6.449,-3.667,-12.904,17.478,-28.435,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2019,348,200_499,173,75,100,0.49713,0.21552,0.28736,2.899,0.58621,0.56897,348,348,0,0.49713,0.21552,0.28736,0.44985,0.24888,0.30126,4.728,-3.336,-1.39,9.0,-18.796,-9.58,261,261,0,0.57088,0.42912,0.54113,0.45887,2.975,-2.975,-0.245,-11.337,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2020,371,200_499,157,97,117,0.42318,0.26146,0.31536,2.903,0.54447,0.52291,371,371,0,0.42318,0.26146,0.31536,0.42636,0.25283,0.32081,-0.318,0.863,-0.545,-8.59,-4.038,-4.898,285,285,0,0.51579,0.48421,0.52414,0.47586,-0.835,0.835,-7.474,-4.267,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2021,477,200_499,219,133,125,0.45912,0.27883,0.26205,2.709,0.50734,0.54927,477,477,0,0.45912,0.27883,0.26205,0.44027,0.25285,0.30688,1.885,2.598,-4.483,-1.925,4.245,-16.524,361,361,0,0.50139,0.49861,0.52013,0.47987,-1.874,1.874,-8.898,-1.551,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2022,233,200_499,108,58,67,0.46352,0.24893,0.28755,2.841,0.56652,0.56223,232,232,0,0.46121,0.25,0.28879,0.44111,0.25371,0.30518,2.01,-0.371,-1.639,10.789,-5.0,-17.022,173,173,0,0.54913,0.45087,0.51325,0.48675,3.588,-3.588,2.104,-10.335,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2023,461,200_499,204,129,128,0.44252,0.27983,0.27766,2.837,0.5423,0.55098,461,461,0,0.44252,0.27983,0.27766,0.43876,0.24568,0.31555,0.376,3.415,-3.789,-10.926,4.835,-23.898,346,346,0,0.56647,0.43353,0.54002,0.45998,2.645,-2.645,-1.26,-12.171,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2024,460,200_499,213,116,131,0.46304,0.25217,0.28478,2.846,0.53478,0.56087,460,460,0,0.46304,0.25217,0.28478,0.43179,0.25428,0.31393,3.125,-0.211,-2.915,-1.391,-4.515,-20.713,359,359,0,0.53203,0.46797,0.52657,0.47343,0.546,-0.546,-4.652,-6.287,true,false,false,false,false,false,false,false
INTL_BEFORE_72H,WITHIN,SEASON,2025,362,200_499,169,96,97,0.46685,0.26519,0.26796,2.738,0.50829,0.5663,362,362,0,0.46685,0.26519,0.26796,0.42013,0.25125,0.32862,4.672,1.394,-6.066,1.337,-0.809,-22.414,267,267,0,0.48315,0.51685,0.52554,0.47446,-4.239,4.239,-13.592,2.404,true,false,false,false,false,false,false,false
INTL_BEFORE_7D,OUTSIDE,ALL,ALL,33368,500_PLUS,14603,8331,10434,0.43763,0.24967,0.31269,2.815,0.53647,0.54046,27668,27668,0,0.43332,0.25112,0.31556,0.43539,0.24881,0.31579,-0.207,0.231,-0.023,-7.847,-5.348,-8.919,20499,20498,1,0.53612,0.46388,0.53212,0.46788,0.4,-0.4,-4.786,-6.578,true,false,false,false,false,false,false,false
INTL_BEFORE_7D,OUTSIDE,LEAGUE,AUT,1542,500_PLUS,608,406,528,0.39429,0.26329,0.34241,2.886,0.55253,0.55058,1542,1542,0,0.39429,0.26329,0.34241,0.42546,0.24457,0.32996,-3.117,1.872,1.245,-14.457,2.292,-4.186,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_7D,OUTSIDE,LEAGUE,B1,2303,500_PLUS,985,557,761,0.4277,0.24186,0.33044,2.855,0.55059,0.5597,1879,1879,0,0.42629,0.2363,0.33741,0.43098,0.24542,0.3236,-0.469,-0.912,1.381,-9.411,-10.444,-5.409,1879,1879,0,0.54763,0.45237,0.55666,0.44334,-0.903,0.903,-7.761,-4.494,true,false,false,false,false,false,false,false
INTL_BEFORE_7D,OUTSIDE,LEAGUE,D1,2470,500_PLUS,1076,614,780,0.43563,0.24858,0.31579,3.125,0.6004,0.5915,1932,1932,0,0.42909,0.24638,0.32453,0.4433,0.23453,0.32217,-1.421,1.185,0.236,-7.326,-0.655,-7.098,1932,1931,1,0.61025,0.38975,0.5925,0.4075,1.775,-1.775,-2.611,-10.498,true,false,false,false,false,false,false,false
INTL_BEFORE_7D,OUTSIDE,LEAGUE,DNK,1647,500_PLUS,699,424,524,0.42441,0.25744,0.31815,2.866,0.55798,0.57923,1647,1647,0,0.42441,0.25744,0.31815,0.42396,0.25383,0.32221,0.045,0.361,-0.406,-7.906,-4.915,-8.733,0,0,0,,,,,,,,,true,false,false,false,false,false,false,false
INTL_BEFORE_7D,OUTSIDE,LEAGUE,E0,3114,500_PLUS,1369,721,1024,0.43963,0.23154,0.32884,2.84,0.54464,0.52697,2430,2430,0,0.43045,0.23457,0.33498,0.43523,0.23952,0.32526,-0.478,-0.495,0.972,-6.076,-6.301,-1.326,2430,2430,0,0.54774,0.45226,0.54862,0.45138,-0.088,0.088,-4.947,-4.528,true,false,false,false,false,false,false,false
