fixture_id,provider_league_id,competition_name,candidate_family,season,round,kickoff_utc,status,elapsed,venue_id,venue_name,venue_city,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,result,evidence_tier,direct_matchday_squad_evidence_possible,direct_minutes_evidence_possible,player_evidence_backfill_eligible,captured_at_utc,source,historical_callup_evidence_possible,nationality_inference_allowed,historical_backfill_only,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1378851,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-17T14:00:00+00:00,FT,90,,,,21058,Kyrgyz Republic U20,10312,Iran U20,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371362,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 1,2025-06-18T00:15:00+00:00,FT,90,11918,PayPal Park,"San Jose, California",5530,Curaçao,5159,El Salvador,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371363,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 1,2025-06-18T02:30:00+00:00,FT,90,19445,BC Place,"Vancouver, British Columbia",5529,Canada,4672,Honduras,6,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371364,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-18T23:00:00+00:00,FT,90,,AT&T Stadium,"Arlington, Texas",29,Costa Rica,5532,Dominican Republic,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371365,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-19T02:00:00+00:00,FT,90,,AT&T Stadium,"Arlington, Texas",8171,Suriname,16,Mexico,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371366,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-19T22:45:00+00:00,FT,90,19418,Shell Energy Stadium,"Houston, Texas",5168,Trinidad and Tobago,2386,Haiti,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371367,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-20T01:15:00+00:00,FT,90,11535,Q2 Stadium,"Austin, Texas",23,Saudi Arabia,2384,USA,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371368,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-20T23:45:00+00:00,FT,90,11918,PayPal Park,"San Jose, California",2385,Jamaica,10983,Guadeloupe,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371369,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-21T02:00:00+00:00,FT,90,11535,Q2 Stadium,"Austin, Texas",5161,Guatemala,11,Panama,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1378852,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-21T15:00:00+00:00,FT,90,,Hisor Central Stadium,Hisor,10941,Kyrgyz Republic U23,10935,India U23,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371370,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-21T23:00:00+00:00,FT,90,19418,Shell Energy Stadium,"Houston, Texas",5530,Curaçao,5529,Canada,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371371,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 2,2025-06-22T02:00:00+00:00,FT,90,19418,Shell Energy Stadium,"Houston, Texas",4672,Honduras,5159,El Salvador,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371372,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-22T23:00:00+00:00,FT,90,,Allegiant Stadium,"Las Vegas, Nevada",23,Saudi Arabia,5168,Trinidad and Tobago,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371373,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-22T23:00:00+00:00,FT,90,,AT&T Stadium,"Arlington, Texas",2384,USA,2386,Haiti,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371374,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-23T02:00:00+00:00,FT,90,,Allegiant Stadium,"Las Vegas, Nevada",16,Mexico,29,Costa Rica,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371375,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-23T02:00:00+00:00,FT,90,,AT&T Stadium,"Arlington, Texas",5532,Dominican Republic,8171,Suriname,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383406,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-24T15:00:00+00:00,FT,90,,Hisor Central Stadium,Hisor,10959,Tajikistan U23,10941,Kyrgyz Republic U23,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383567,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-24T19:00:00+00:00,FT,90,,,,12502,Brazil U17,12513,Mexico U17,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383568,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-24T20:00:00+00:00,FT,90,,,,21213,Venezuela U17,12517,Paraguay U17,3,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371376,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-24T23:00:00+00:00,FT,90,19418,Shell Energy Stadium,"Houston, Texas",10983,Guadeloupe,5161,Guatemala,2,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371377,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-24T23:00:00+00:00,FT,90,11535,Q2 Stadium,"Austin, Texas",11,Panama,2385,Jamaica,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383569,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-24T23:00:00+00:00,FT,90,,,,17982,Turkey U17,12505,Chile U17,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371378,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-25T02:00:00+00:00,FT,90,19418,Shell Energy Stadium,"Houston, Texas",5529,Canada,5159,El Salvador,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1371379,22,CONCACAF Gold Cup,GOLD_CUP,2025,Group Stage - 3,2025-06-25T02:00:00+00:00,FT,90,11918,PayPal Park,"San Jose, California",4672,Honduras,5530,Curaçao,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383786,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-25T10:00:00+00:00,FT,90,,EJL TNTK jalgpallivaljak,Tallinn,17960,Latvia U17,17952,Finland U17,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383787,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-25T15:00:00+00:00,FT,90,,EJL TNTK jalgpallivaljak,Tallinn,17950,Estonia U17,17962,Lithuania U17,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383788,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-25T16:30:00+00:00,FT,90,,,,21298,Mali U17,21296,Burkina Faso U17,5,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383909,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-26T16:00:00+00:00,FT,90,,,,20990,Costa Rica U17,20527,Colombia U17,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383789,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-26T20:00:00+00:00,FT,90,,,,12517,Paraguay U17,17982,Turkey U17,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383790,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-26T23:00:00+00:00,FT,90,,,,21213,Venezuela U17,12505,Chile U17,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383791,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-27T10:00:00+00:00,FT,90,,EJL TNTK jalgpallivaljak,Tallinn,17952,Finland U17,17962,Lithuania U17,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383793,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-27T13:00:00+00:00,FT,90,,,,12502,Brazil U17,12513,Mexico W U17,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383792,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-27T15:00:00+00:00,FT,90,,EJL TNTK jalgpallivaljak,Tallinn,17950,Estonia U17,17960,Latvia U17,2,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1387683,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-28T16:00:00+00:00,FT,90,,,,20990,Costa Rica U17,20527,Colombia U17,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383905,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-28T20:00:00+00:00,FT,90,,,,12517,Paraguay U17,12505,Chile U17,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383906,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-28T23:00:00+00:00,FT,90,,,,21213,Venezuela U17,17982,Turkey U17,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383917,22,CONCACAF Gold Cup,GOLD_CUP,2025,Quarter-finals,2025-06-28T23:15:00+00:00,PEN,120,22725,State Farm Stadium,"Glendale, Arizona",11,Panama,4672,Honduras,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383570,22,CONCACAF Gold Cup,GOLD_CUP,2025,Quarter-finals,2025-06-29T02:15:00+00:00,FT,90,22725,State Farm Stadium,"Glendale, Arizona",16,Mexico,23,Saudi Arabia,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383907,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-29T07:30:00+00:00,FT,90,,EJL TNTK jalgpallivaljak,Tallinn,17962,Lithuania U17,17960,Latvia U17,4,5,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383908,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-06-29T12:30:00+00:00,FT,90,,EJL TNTK jalgpallivaljak,Tallinn,17952,Finland U17,17950,Estonia U17,5,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383918,22,CONCACAF Gold Cup,GOLD_CUP,2025,Quarter-finals,2025-06-29T20:00:00+00:00,PEN,120,,U.S. Bank Stadium,"Minneapolis, Minnesota",5529,Canada,5161,Guatemala,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1383571,22,CONCACAF Gold Cup,GOLD_CUP,2025,Quarter-finals,2025-06-29T23:00:00+00:00,PEN,120,,U.S. Bank Stadium,"Minneapolis, Minnesota",2384,USA,29,Costa Rica,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1390638,22,CONCACAF Gold Cup,GOLD_CUP,2025,Semi-finals,2025-07-02T23:00:00+00:00,FT,90,,Energizer Park,"St. Louis, Missouri",2384,USA,5161,Guatemala,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1390639,22,CONCACAF Gold Cup,GOLD_CUP,2025,Semi-finals,2025-07-03T02:00:00+00:00,FT,90,,Levi's Stadium,"Santa Clara, California",16,Mexico,4672,Honduras,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1391377,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-04T19:00:00+00:00,FT,90,,Stade Me Abdoulaye Wade,Diamniadio,13,Senegal,1509,Guinea,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1400028,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-07-06T12:00:00+00:00,PEN,120,22424,Bingu National Stadium,Lilongwe,1495,Malawi,1520,Botswana,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1391246,22,CONCACAF Gold Cup,GOLD_CUP,2025,Final,2025-07-06T23:00:00+00:00,FT,90,,NRG Stadium,"Houston, Texas",2384,USA,16,Mexico,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:55Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1410082,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-21T12:00:00+00:00,CANC,,21148,Black Rhino Academy Stadium,Karatu,1511,Kenya,1519,Uganda,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1411871,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-21T13:00:00+00:00,Canc,,21148,Black Rhino Academy Stadium,Karatu,1489,Tanzania,1517,Congo,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1412997,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-22T12:00:00+00:00,FT,90,21148,Black Rhino Academy Stadium,Karatu,1489,Tanzania,1519,Uganda,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1410086,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-07-24T10:00:00+00:00,Canc,,,,,1517,Congo,1519,Uganda,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1402650,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-07-24T12:00:00+00:00,CANC,,,,,1509,Guinea,1502,Burkina Faso,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1412869,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-24T12:00:00+00:00,FT,90,21148,Black Rhino Academy Stadium,Karatu,13,Senegal,1519,Uganda,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1469288,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-24T12:00:00+00:00,FT,90,21148,Black Rhino Academy Stadium,Karatu,1519,Uganda,13,Senegal,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1410083,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-24T13:00:00+00:00,CANC,,21148,Black Rhino Academy Stadium,Karatu,1489,Tanzania,1511,Kenya,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1405466,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-07-24T15:00:00+00:00,FT,90,4077,Stade de la Réunification,Douala,1527,Central African Republic,1505,Niger,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1410084,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-27T10:00:00+00:00,Canc,,21148,Black Rhino Academy Stadium,Karatu,1511,Kenya,1517,Congo,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1411873,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-27T10:00:00+00:00,CANC,,21148,Black Rhino Academy Stadium,Karatu,1511,Kenya,13,Senegal,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1411872,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-27T12:00:00+00:00,FT,90,21148,Black Rhino Academy Stadium,Karatu,1489,Tanzania,13,Senegal,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1410085,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-07-27T13:00:00+00:00,PST,,21148,Black Rhino Academy Stadium,Karatu,1519,Uganda,1489,Tanzania,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1402651,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-07-27T15:00:00+00:00,FT,90,,Japoma Stadium,Douala,1509,Guinea,1527,Central African Republic,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1484993,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-08-12T14:45:00+00:00,FT,90,,,,17972,Republic of Ireland U17,17982,Turkey U17,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1484994,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-08-12T17:00:00+00:00,FT,90,,,,12509,Hungary U17,17957,Iceland U17,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1431012,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-08-14T00:00:00+00:00,PEN,120,,,,8172,US Virgin Islands,5169,Turks and Caicos Islands,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1491699,10,Friendlies,FRIENDLIES,2025,Friendly International,2025-08-21T19:00:00+00:00,FT,90,,,,12502,Brazil U17,20990,Costa Rica U17,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1436250,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-08-24T15:30:00+00:00,FT,90,22430,Khalifa International Stadium,Al Rayyan,1569,Qatar,1551,Lebanon,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1440476,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-09-02T12:30:00+00:00,CANC,,835,Stadion Gelora Bung Tomo,Surabaya,1570,Kuwait,1551,Lebanon,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126021,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-03T13:00:00+00:00,CANC,,,,,1498,Eritrea,1507,Zambia,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126024,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-03T13:00:00+00:00,FT,90,22431,National Sports Complex Pitch 1,Saint Pierre,1515,Seychelles,1503,Gabon,0,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1431007,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-03T15:15:00+00:00,FT,90,,Al Thumama Stadium,Doha,1569,Qatar,1547,Bahrain,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486588,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-03T20:00:00+00:00,FT,90,,,,27069,Peru U18,11001,Guatemala U20,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486482,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T10:00:00+00:00,FT,90,,,,17971,Portugal U17,12510,Italy U17,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486483,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T10:00:00+00:00,FT,90,,,,10331,Denmark U19,10378,Romania U19,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1126033,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-04T13:00:00+00:00,FT,90,,Stade Olympique Maréchal Idriss Deby Itno,Ndjamena,1523,Chad,1504,Ghana,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:21Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1431013,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-09-04T13:00:00+00:00,FT,90,19696,Bukit Jalil National Stadium,Kuala Lumpur,1538,Malaysia,1546,Singapore,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486484,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T13:30:00+00:00,FT,90,,,,19629,Oman U20,19626,Iraq U20,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486485,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T13:30:00+00:00,FT,90,,,,11027,Egypt U20,19624,Bahrain U20,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1323279,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-04T14:00:00+00:00,FT,90,,Astana Arena,Astana,1095,Kazakhstan,767,Wales,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:05Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486486,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T14:00:00+00:00,FT,90,,,,17970,Poland U17,17936,Albania U17,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486488,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T14:00:00+00:00,FT,90,,,,17960,Latvia U17,17947,Czech Republic U17,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486489,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T14:00:00+00:00,FT,90,,,,10287,France U20,26086,Spain U20,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486509,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T14:00:00+00:00,FT,90,,,,10341,North Macedonia U19,10359,Bosnia-Herzegovina U19,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486490,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T14:30:00+00:00,FT,90,,Stadion Hajduk,Kula,10346,Serbia U19,10374,Montenegro U19,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1486491,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-04T14:30:00+00:00,FT,90,,Gradski Stadion Senta,Senta,10343,Portugal U19,10365,Hungary U19,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:53Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
