factor,bucket,scope_type,scope_value,target,test_season,train_first_season,train_last_season,train_seasons,train_market_matches,test_market_matches,sample_threshold_pass,train_hit_rate,test_hit_rate,train_avg_market_novig,test_avg_market_novig,train_calibration_pp,test_calibration_pp,train_flat_bet_roi_pct,test_flat_bet_roi_pct,train_calibration_sign,test_calibration_sign,calibration_sign_persists,train_roi_sign,test_roi_sign,roi_sign_persists,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,2019,2017,2018,2,430,222,true,0.26047,0.23874,0.25434,0.2525,0.612,-1.376,-5.584,-10.833,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,2019,2017,2018,2,430,222,true,0.28605,0.30631,0.31605,0.32213,-3.0,-1.583,-18.177,-9.095,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,2019,2017,2018,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,2019,2017,2018,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,HOME,2020,2017,2019,3,652,168,true,0.45399,0.43452,0.42817,0.40968,2.582,2.484,-1.857,-1.631,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,2020,2017,2019,3,652,168,true,0.25307,0.25,0.25371,0.25912,-0.065,-0.912,-7.371,-9.304,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,2020,2017,2019,3,652,168,true,0.29294,0.31548,0.31812,0.3312,-2.517,-1.572,-15.084,-13.548,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,2020,2017,2019,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,2020,2017,2019,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,HOME,2021,2017,2020,4,820,168,true,0.45,0.39881,0.42438,0.42508,2.562,-2.627,-1.811,-15.887,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,2021,2017,2020,4,820,168,true,0.25244,0.30357,0.25482,0.26134,-0.238,4.223,-7.767,9.315,NEUTRAL,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,2021,2017,2020,4,820,168,true,0.29756,0.29762,0.3208,0.31358,-2.324,-1.596,-14.77,-18.077,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,2021,2017,2020,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,2021,2017,2020,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,HOME,2022,2017,2021,5,988,181,true,0.4413,0.40331,0.4245,0.42211,1.68,-1.879,-4.204,-7.801,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,2022,2017,2021,5,988,181,true,0.26113,0.27072,0.25593,0.25946,0.52,1.126,-4.862,-1.912,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,2022,2017,2021,5,988,181,true,0.29757,0.32597,0.31957,0.31843,-2.2,0.753,-15.332,3.276,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,2022,2017,2021,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,2022,2017,2021,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,HOME,2023,2017,2022,6,1169,169,true,0.43541,0.43787,0.42413,0.43558,1.129,0.229,-4.761,-7.254,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,2023,2017,2022,6,1169,169,true,0.26262,0.24852,0.25648,0.2493,0.614,-0.078,-4.405,-6.26,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,2023,2017,2022,6,1169,169,true,0.30197,0.31361,0.31939,0.31513,-1.743,-0.152,-12.451,-11.781,NEGATIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,2023,2017,2022,6,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,2023,2017,2022,6,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,HOME,2024,2017,2023,7,1338,168,true,0.43572,0.44048,0.42557,0.41917,1.015,2.131,-5.076,-3.97,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,2024,2017,2023,7,1338,168,true,0.26084,0.28571,0.25557,0.24954,0.527,3.618,-4.64,8.756,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,2024,2017,2023,7,1338,168,true,0.30344,0.27381,0.31886,0.3313,-1.542,-5.749,-12.366,-30.042,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,2024,2017,2023,7,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,2024,2017,2023,7,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,HOME,2025,2017,2024,8,1506,174,true,0.43625,0.39655,0.42486,0.42785,1.14,-3.129,-4.953,-16.851,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,DRAW,2025,2017,2024,8,1506,174,true,0.26361,0.24138,0.2549,0.24101,0.872,0.037,-3.145,-7.092,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,AWAY,2025,2017,2024,8,1506,174,true,0.30013,0.36207,0.32024,0.33114,-2.011,3.093,-14.338,4.213,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,OVER25,2025,2017,2024,8,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,DNK,UNDER25,2025,2017,2024,8,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,2019,2017,2018,2,0,350,false,,0.45714,,0.44016,,1.698,,3.543,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,2019,2017,2018,2,0,350,false,,0.23714,,0.24082,,-0.368,,-7.211,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,2019,2017,2018,2,0,350,false,,0.30571,,0.31902,,-1.33,,-3.954,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,2019,2017,2018,2,0,350,false,,0.52286,,0.53801,,-1.516,,-8.529,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,2019,2017,2018,2,0,350,false,,0.47714,,0.46199,,1.516,,-2.903,UNKNOWN,POSITIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,2020,2017,2019,3,350,342,true,0.45714,0.38889,0.44016,0.41419,1.698,-2.53,3.543,-11.827,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,2020,2017,2019,3,350,342,true,0.23714,0.21345,0.24082,0.24643,-0.368,-3.298,-7.211,-14.664,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,2020,2017,2019,3,350,342,true,0.30571,0.39766,0.31902,0.33938,-1.33,5.828,-3.954,22.181,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,2020,2017,2019,3,350,342,true,0.52286,0.5,0.53801,0.52484,-1.516,-2.484,-8.529,-8.886,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,2020,2017,2019,3,350,342,true,0.47714,0.5,0.46199,0.47516,1.516,2.484,-2.903,1.921,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,2021,2017,2020,4,692,340,true,0.42341,0.42059,0.42733,0.43409,-0.392,-1.35,-4.053,-12.497,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,2021,2017,2020,4,692,340,true,0.22543,0.23529,0.24359,0.24394,-1.816,-0.864,-10.895,-7.024,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,2021,2017,2020,4,692,340,true,0.35116,0.34412,0.32908,0.32197,2.208,2.215,8.962,-0.429,POSITIVE,POSITIVE,true,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,2021,2017,2020,4,692,340,true,0.51156,0.53529,0.5315,0.52257,-1.994,1.273,-8.705,-1.491,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,2021,2017,2020,4,692,340,true,0.48844,0.46471,0.4685,0.47743,1.994,-1.273,-0.519,-6.368,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,2022,2017,2021,5,1032,356,true,0.42248,0.48596,0.42956,0.43466,-0.707,5.13,-6.835,10.194,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,2022,2017,2021,5,1032,356,true,0.22868,0.22472,0.24371,0.24242,-1.502,-1.771,-9.619,-9.121,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,2022,2017,2021,5,1032,356,true,0.34884,0.28933,0.32674,0.32292,2.21,-3.359,5.868,-14.848,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,2022,2017,2021,5,1032,356,true,0.51938,0.52247,0.52856,0.53223,-0.918,-0.976,-6.328,-6.851,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,2022,2017,2021,5,1032,356,true,0.48062,0.47753,0.47144,0.46777,0.918,0.976,-2.446,-3.882,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,2023,2017,2022,6,1388,335,true,0.43876,0.46269,0.43086,0.45072,0.79,1.197,-2.468,-4.704,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,2023,2017,2022,6,1388,335,true,0.22767,0.20597,0.24338,0.22387,-1.571,-1.79,-9.491,-13.576,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,2023,2017,2022,6,1388,335,true,0.33357,0.33134,0.32576,0.32541,0.782,0.593,0.555,-7.779,POSITIVE,POSITIVE,true,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,2023,2017,2022,6,1388,335,true,0.52017,0.65075,0.5295,0.59197,-0.933,5.877,-6.463,5.278,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,2023,2017,2022,6,1388,335,true,0.47983,0.34925,0.4705,0.40803,0.933,-5.877,-2.814,-18.182,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,2024,2017,2023,7,1723,347,true,0.44341,0.41499,0.43472,0.44627,0.869,-3.128,-2.902,-15.87,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,2024,2017,2023,7,1723,347,true,0.22345,0.25072,0.23959,0.23304,-1.614,1.768,-10.286,3.271,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,2024,2017,2023,7,1723,347,true,0.33314,0.33429,0.32569,0.32069,0.745,1.36,-1.066,-4.256,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,2024,2017,2023,7,1723,347,true,0.54556,0.56484,0.54165,0.58775,0.391,-2.291,-4.18,-7.7,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,2024,2017,2023,7,1723,347,true,0.45444,0.43516,0.45835,0.41225,-0.391,2.291,-5.802,2.052,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,HOME,2025,2017,2024,8,2070,350,true,0.43865,0.42571,0.43666,0.43302,0.199,-0.731,-5.076,-8.86,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,DRAW,2025,2017,2024,8,2070,350,true,0.22802,0.28286,0.23849,0.24795,-1.047,3.491,-8.013,8.963,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,AWAY,2025,2017,2024,8,2070,350,true,0.33333,0.29143,0.32485,0.31903,0.848,-2.761,-1.6,-13.451,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,OVER25,2025,2017,2024,8,2070,350,true,0.54879,0.55143,0.54937,0.54421,-0.058,0.722,-4.77,-3.889,NEUTRAL,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,E0,UNDER25,2025,2017,2024,8,2070,350,true,0.45121,0.44857,0.45063,0.45579,0.058,-0.722,-4.486,-6.437,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,2019,2017,2018,2,0,249,false,,0.47791,,0.44226,,3.565,,6.699,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,DRAW,2019,2017,2018,2,0,249,false,,0.24498,,0.27027,,-2.529,,-14.647,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,AWAY,2019,2017,2018,2,0,249,false,,0.27711,,0.28747,,-1.036,,-14.016,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,OVER25,2019,2017,2018,2,0,249,false,,0.48193,,0.46786,,1.407,,-3.165,UNKNOWN,POSITIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,UNDER25,2019,2017,2018,2,0,249,false,,0.51807,,0.53214,,-1.407,,-9.972,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,2020,2017,2019,3,249,338,true,0.47791,0.36982,0.44226,0.41758,3.565,-4.776,6.699,-19.725,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,DRAW,2020,2017,2019,3,249,338,true,0.24498,0.25444,0.27027,0.2583,-2.529,-0.386,-14.647,-8.562,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,AWAY,2020,2017,2019,3,249,338,true,0.27711,0.37574,0.28747,0.32411,-1.036,5.163,-14.016,14.03,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,OVER25,2020,2017,2019,3,249,338,true,0.48193,0.5503,0.46786,0.50214,1.407,4.815,-3.165,4.328,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,UNDER25,2020,2017,2019,3,249,338,true,0.51807,0.4497,0.53214,0.49786,-1.407,-4.815,-9.972,-14.651,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,2021,2017,2020,4,587,341,true,0.41567,0.41935,0.42805,0.43487,-1.238,-1.552,-8.516,-7.012,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,DRAW,2021,2017,2020,4,587,341,true,0.25043,0.27566,0.26338,0.25513,-1.295,2.053,-11.143,2.809,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,AWAY,2021,2017,2020,4,587,341,true,0.3339,0.30499,0.30857,0.31,2.533,-0.501,2.133,-7.223,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,OVER25,2021,2017,2020,4,587,341,true,0.52129,0.5044,0.4876,0.51804,3.369,-1.364,1.15,-7.991,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,UNDER25,2021,2017,2020,4,587,341,true,0.47871,0.4956,0.5124,0.48196,-3.369,1.364,-12.666,-2.677,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,2022,2017,2021,5,928,360,true,0.41703,0.425,0.43056,0.43528,-1.353,-1.028,-7.963,-11.247,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,DRAW,2022,2017,2021,5,928,360,true,0.2597,0.24444,0.26035,0.24675,-0.065,-0.23,-6.016,-6.247,NEUTRAL,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,AWAY,2022,2017,2021,5,928,360,true,0.32328,0.33056,0.30909,0.31797,1.418,1.258,-1.305,0.575,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,OVER25,2022,2017,2021,5,928,360,true,0.51509,0.55833,0.49879,0.53188,1.63,2.645,-2.209,0.15,POSITIVE,POSITIVE,true,NEGATIVE,NEUTRAL,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,UNDER25,2022,2017,2021,5,928,360,true,0.48491,0.44167,0.50121,0.46812,-1.63,-2.645,-8.996,-10.325,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,2023,2017,2022,6,1288,270,true,0.41925,0.4037,0.43188,0.4324,-1.262,-2.87,-8.881,-14.193,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,DRAW,2023,2017,2022,6,1288,270,true,0.25543,0.26296,0.25655,0.25587,-0.111,0.71,-6.081,1.7,NEUTRAL,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,AWAY,2023,2017,2022,6,1288,270,true,0.32531,0.33333,0.31157,0.31173,1.374,2.16,-0.78,-5.63,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,OVER25,2023,2017,2022,6,1288,270,true,0.52717,0.53333,0.50804,0.51616,1.914,1.717,-1.55,-1.222,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,UNDER25,2023,2017,2022,6,1288,270,true,0.47283,0.46667,0.49196,0.48384,-1.914,-1.717,-9.367,-8.193,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,2024,2017,2023,7,1558,270,true,0.41656,0.45926,0.43197,0.44098,-1.541,1.828,-9.802,-2.696,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,DRAW,2024,2017,2023,7,1558,270,true,0.25674,0.2037,0.25643,0.24364,0.031,-3.994,-4.732,-19.059,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,AWAY,2024,2017,2023,7,1558,270,true,0.3267,0.33704,0.3116,0.31537,1.51,2.166,-1.62,2.937,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,OVER25,2024,2017,2023,7,1558,270,true,0.52824,0.55926,0.50945,0.54935,1.88,0.991,-1.493,-2.959,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,UNDER25,2024,2017,2023,7,1558,270,true,0.47176,0.44074,0.49055,0.45065,-1.88,-0.991,-9.164,-6.389,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
INTL_AFTER_7D,OUTSIDE,LEAGUE,F1,HOME,2025,2017,2024,8,1828,278,true,0.42287,0.45324,0.4333,0.42951,-1.043,2.373,-8.752,2.543,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
