fixture_id,provider_league_id,competition_name,candidate_family,season,round,kickoff_utc,source_status,home_team_id,home_team,away_team_id,away_team,evidence_tier,capture_endpoint,capture_priority,window_id,window_start_utc,window_end_utc,window_max_matches,queue_reason,first_queued_at_utc,last_seen_at_utc,backlog_status,captured_at_utc,attempt_count,last_attempt_at_utc,last_attempt_result,last_error,callup_inference_allowed,nationality_inference_allowed,travel_inference_allowed,appearance_inference_allowed,historical_backfill_only,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1323286,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,1117,Greece,1100,Belarus,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323287,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,18,Iceland,1096,Azerbaijan,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323288,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,1114,Moldova,1116,Israel,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323289,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,1109,Montenegro,770,Czechia,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366282,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,21,Denmark,1108,Scotland,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366283,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,772,Ukraine,2,France,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366284,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,768,Italy,1101,Estonia,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366285,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-05T18:45:00+00:00,FT,1098,Faroe Islands,3,Croatia,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126010,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T19:00:00+00:00,FT,32,Egypt,1506,Ethiopia,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126011,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T19:00:00+00:00,FT,1491,Mauritania,1534,Togo,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126013,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T19:00:00+00:00,FT,13,Senegal,1510,Sudan,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126022,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T19:00:00+00:00,FT,31,Morocco,1505,Niger,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126025,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-05T19:00:00+00:00,FT,1501,Ivory Coast,1528,Burundi,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1397439,31,World Cup - Qualification CONCACAF,WORLD_CUP_QUALIFICATION,2026,Final Round - 1,2025-09-05T22:00:00+00:00,FT,5158,Bermuda,2385,Jamaica,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1397440,31,World Cup - Qualification CONCACAF,WORLD_CUP_QUALIFICATION,2026,Final Round - 1,2025-09-06T00:00:00+00:00,FT,5168,Trinidad and Tobago,5530,Curaçao,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1397442,31,World Cup - Qualification CONCACAF,WORLD_CUP_QUALIFICATION,2026,Final Round - 1,2025-09-06T00:00:00+00:00,FT,2386,Haiti,4672,Honduras,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1397441,31,World Cup - Qualification CONCACAF,WORLD_CUP_QUALIFICATION,2026,Final Round - 1,2025-09-06T02:00:00+00:00,FT,5164,Nicaragua,29,Costa Rica,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486508,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T08:30:00+00:00,FT,10373,Moldova U19,20785,Kosovo U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486487,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T09:00:00+00:00,FT,10341,North Macedonia U19,10359,Bosnia-Herzegovina U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486510,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T09:00:00+00:00,FT,17954,Germany U17,21213,Venezuela U17,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486511,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T09:00:00+00:00,FT,10332,England U19,10349,Spain U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486512,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T09:00:00+00:00,FT,10357,Azerbaijan U19,10362,Faroe Islands U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486513,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T11:15:00+00:00,FT,10345,Scotland U19,10367,Kazakhstan U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1449847,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-09-06T11:30:00+00:00,FT,5166,Sri Lanka,1549,Maldives,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1400029,10,Friendlies,FRIENDLIES,2025,Friendlies 3,2025-09-06T11:45:00+00:00,FT,1545,Nepal,1560,Bangladesh,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486514,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T12:00:00+00:00,FT,22428,Denmark U18,21474,Norway U18,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323290,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-06T13:00:00+00:00,FT,1092,Latvia,14,Serbia,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486515,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T13:00:00+00:00,FT,19071,Italy U18,26530,United Arab Emirates U18,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486516,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T13:00:00+00:00,FT,18914,Israel U17,17949,England U17,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486517,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T13:00:00+00:00,FT,10329,Croatia U19,10330,Czech Republic U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486440,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T14:00:00+00:00,FT,10360,Cyprus U19,10370,Lithuania U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486518,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T14:00:00+00:00,FT,10342,Norway U19,22343,Ukraine U18,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486519,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T14:00:00+00:00,FT,10348,Slovenia U19,10376,Poland U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486520,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T14:00:00+00:00,FT,17970,Poland U17,17973,Romania U17,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486522,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T14:00:00+00:00,FT,10328,Bulgaria U19,10347,Slovakia U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486523,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,22439,United Arab Emirates U19,10337,Iceland U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486524,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,17983,Ukraine U17,21476,Poland U18,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486525,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,17980,Sweden U17,17981,Switzerland U17,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486526,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,22592,South Korea U18,22425,Belgium U18,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486527,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,10346,Serbia U19,10365,Hungary U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486528,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,10374,Montenegro U19,10343,Portugal U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486529,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,10336,Germany U19,10338,Italy U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486530,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,21466,England U18,19072,Morocco U18,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486531,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T15:00:00+00:00,FT,22340,Croatia U18,21443,Qatar U17,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126016,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 7,2025-09-06T16:00:00+00:00,FT,19,Nigeria,1514,Rwanda,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323291,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-06T16:00:00+00:00,FT,10,England,1110,Andorra,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366286,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-06T16:00:00+00:00,FT,1094,Armenia,27,Portugal,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486532,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T17:00:00+00:00,FT,10340,Netherlands U19,10352,Ukraine U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486533,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T17:00:00+00:00,FT,32,Egypt,28,Tunisia,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486534,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-09-06T18:00:00+00:00,FT,10353,Wales U19,10326,Austria U19,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323292,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-06T18:45:00+00:00,FT,776,Rep. Of Ireland,769,Hungary,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323293,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-06T18:45:00+00:00,FT,775,Austria,1106,Cyprus,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323294,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 5,2025-09-06T18:45:00+00:00,FT,1115,San Marino,1113,Bosnia & Herzegovina,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1375498,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-06T21:00:00+00:00,FT,2384,USA,17,South Korea,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1375499,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-09-07T02:00:00+00:00,FT,16,Mexico,12,Japan,DIRECT_MINUTES,/fixtures/players,1,2025_SEP,2025-09-01T00:00:00Z,2025-09-09T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
