provider_league_id,league_name,country,referee,matches,season_count,first_date,last_date,unique_teams,home_wins,draws,away_wins,home_win_pct,draw_pct,away_win_pct,goal_observed_matches,total_goals,goals_per_observed_match,source_scope,cards_available,fouls_available,penalties_available,research_only,operational_betting_authority
135,Serie A,Italy,F. Maresca,94,7,2019-08-24,2026-05-24,26,39,22,33,41.49,23.4,35.11,94,256,2.723,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,F. Meraviglia,2,2,2021-11-28,2023-05-26,4,0,2,0,0.0,100.0,0.0,2,4,2.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,F. Pasqua,26,2,2019-08-25,2021-03-14,17,6,6,14,23.08,23.08,53.85,26,74,2.846,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Fabio Maresca, Italy",36,3,2017-08-19,2026-01-14,22,17,10,9,47.22,27.78,25.0,36,91,2.528,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Fabrizio Pasqua, Italy",34,2,2017-08-20,2019-05-20,21,14,9,11,41.18,26.47,32.35,34,105,3.088,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Federico Dionisi, Italy",2,2,2019-03-16,2025-10-26,4,0,1,1,0.0,50.0,50.0,2,12,6.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Federico La Penna, Italy",27,3,2017-12-03,2026-01-12,19,14,6,7,51.85,22.22,25.93,27,69,2.556,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Francesco Fourneau, Italy",8,3,2017-12-30,2026-01-10,13,3,3,2,37.5,37.5,25.0,8,15,1.875,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Francesco Meraviglia, Italy",1,1,2021-05-22,2021-05-22,2,0,0,1,0.0,0.0,100.0,1,1,1.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Aureliano,40,6,2019-12-02,2025-02-09,23,17,12,11,42.5,30.0,27.5,40,119,2.975,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Ayroldi,54,7,2020-01-19,2026-05-10,28,23,18,13,42.59,33.33,24.07,54,145,2.685,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Calvarese,33,2,2019-08-25,2021-05-15,19,12,9,12,36.36,27.27,36.36,33,107,3.242,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Camplone,8,3,2021-03-13,2023-05-03,10,2,2,4,25.0,25.0,50.0,8,23,2.875,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Collu,12,3,2023-11-05,2026-03-20,15,5,2,5,41.67,16.67,41.67,12,22,1.833,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Manganiello,77,7,2019-08-25,2026-05-17,28,31,14,32,40.26,18.18,41.56,77,224,2.909,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Miele,1,1,2022-05-21,2022-05-21,2,0,0,1,0.0,0.0,100.0,1,1,1.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Mucera,2,1,2026-03-08,2026-05-02,4,1,0,1,50.0,0.0,50.0,2,5,2.5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,G. Rocchi,16,1,2019-08-25,2020-07-16,13,5,3,8,31.25,18.75,50.0,16,57,3.562,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Gianluca Aureliano, Italy",5,2,2017-09-24,2019-05-19,8,2,1,2,40.0,20.0,40.0,5,9,1.8,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Gianluca Manganiello, Italy",36,3,2017-08-27,2025-11-09,23,17,9,10,47.22,25.0,27.78,36,93,2.583,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Gianluca Rocchi, Italy",33,3,2017-09-10,2020-08-01,21,13,8,12,39.39,24.24,36.36,33,102,3.091,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Gianpaolo Calvarese, Italy",35,3,2017-08-26,2020-08-01,23,19,6,10,54.29,17.14,28.57,35,106,3.029,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Giovanni Ayroldi, Italy",7,1,2025-08-23,2026-01-10,12,1,2,4,14.29,28.57,57.14,7,16,2.286,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Giovanni Baccini, Italy",1,1,2025-09-21,2025-09-21,2,0,0,1,0.0,0.0,100.0,1,3,3.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Giuseppe Collu, Italy",9,1,2025-08-23,2026-01-03,14,4,2,3,44.44,22.22,33.33,9,16,1.778,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Giuseppe Mucera, Italy",1,1,2025-12-07,2025-12-07,2,1,0,0,100.0,0.0,0.0,1,2,2.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,I. Pezzuto,18,5,2020-10-03,2026-05-02,20,5,10,3,27.78,55.56,16.67,18,50,2.778,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Illuzzi Lorenzo, Italy",1,1,2018-05-20,2018-05-20,2,0,0,1,0.0,0.0,100.0,1,3,3.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Ivano Pezzuto, Italy",4,4,2017-11-25,2025-11-08,8,2,2,0,50.0,50.0,0.0,4,12,3.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,J. L. Sacchi,6,1,2026-01-25,2026-04-27,9,5,0,1,83.33,0.0,16.67,6,17,2.833,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,J. Sacchi,61,6,2019-09-01,2025-04-28,28,28,16,17,45.9,26.23,27.87,61,177,2.902,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Juan Luca Sacchi, Italy",8,2,2018-09-30,2026-01-06,12,3,2,3,37.5,25.0,37.5,8,16,2.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,K. Bonacina,10,2,2024-12-13,2026-05-23,11,4,3,3,40.0,30.0,30.0,10,28,2.8,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Kevin Bonacina, Italy",5,1,2025-08-30,2026-01-08,8,2,1,2,40.0,20.0,40.0,5,18,3.6,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,L. Maggioni,6,3,2020-07-25,2022-01-16,12,3,2,1,50.0,33.33,16.67,6,14,2.333,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,L. Marinelli,63,7,2019-09-25,2026-04-26,26,24,18,21,38.1,28.57,33.33,63,170,2.698,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,L. Massimi,38,7,2020-07-29,2026-05-10,28,19,10,9,50.0,26.32,23.68,38,86,2.263,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,L. Pairetto,88,7,2019-09-01,2026-03-22,28,32,23,33,36.36,26.14,37.5,88,260,2.955,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,L. Zufferli,33,4,2023-02-12,2026-05-24,24,20,5,8,60.61,15.15,24.24,33,97,2.939,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Livio Marinelli, Italy",8,3,2017-10-25,2026-01-11,14,5,0,3,62.5,0.0,37.5,8,19,2.375,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Lorenzo Maggioni, Italy",1,1,2019-04-04,2019-04-04,2,1,0,0,100.0,0.0,0.0,1,4,4.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,Lorenzo Manganelli,1,1,2019-02-16,2019-02-16,2,1,0,0,100.0,0.0,0.0,1,3,3.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Luca Banti, Italy",35,2,2017-08-26,2019-05-26,22,11,13,11,31.43,37.14,31.43,35,90,2.571,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Luca J. Pairetto, Italy",31,2,2017-08-27,2019-05-13,21,18,5,8,58.06,16.13,25.81,31,82,2.645,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Luca Massimi, Italy",1,1,2019-02-24,2019-02-24,2,1,0,0,100.0,0.0,0.0,1,1,1.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Luca Pairetto, Italy",5,1,2025-10-30,2026-01-06,9,1,1,3,20.0,20.0,60.0,5,13,2.6,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Luca Zufferli, Italy",9,1,2025-08-23,2026-01-06,13,2,4,3,22.22,44.44,33.33,9,18,2.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Luigi Nasca, Italy",2,2,2018-02-17,2019-05-26,4,2,0,0,100.0,0.0,0.0,2,5,2.5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Caputi,2,1,2026-02-15,2026-05-23,4,1,0,1,50.0,0.0,50.0,2,6,3.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Di Bello,93,8,2019-03-17,2026-05-10,27,33,17,43,35.48,18.28,46.24,93,259,2.785,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Fabbri,90,7,2019-09-15,2026-05-02,29,37,23,30,41.11,25.56,33.33,90,226,2.511,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Ferrieri Caputi,13,3,2022-10-02,2024-11-03,14,9,3,1,69.23,23.08,7.69,13,34,2.615,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Gariglio,4,2,2021-04-24,2022-01-21,6,3,0,1,75.0,0.0,25.0,4,8,2.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Guida,78,7,2019-09-01,2026-05-24,26,26,21,31,33.33,26.92,39.74,78,231,2.962,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Irrati,47,4,2019-09-14,2023-05-03,24,20,10,17,42.55,21.28,36.17,47,144,3.064,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Marcenaro,40,5,2021-11-30,2026-04-18,24,18,14,8,45.0,35.0,20.0,40,107,2.675,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Marchetti,51,6,2021-02-20,2026-04-17,26,20,17,14,39.22,33.33,27.45,51,129,2.529,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Mariani,105,7,2019-08-25,2026-04-26,28,45,22,38,42.86,20.95,36.19,105,268,2.552,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Monaldi,1,1,2025-05-24,2025-05-24,2,0,0,1,0.0,0.0,100.0,1,4,4.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Perri,1,1,2026-05-22,2026-05-22,2,0,1,0,0.0,100.0,0.0,1,2,2.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Piccinini,77,7,2019-09-01,2026-05-11,29,36,18,23,46.75,23.38,29.87,77,212,2.753,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Serra,9,3,2020-10-04,2023-01-04,12,4,3,2,44.44,33.33,22.22,9,28,3.111,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,M. Volpi,17,4,2019-09-29,2023-05-08,15,7,3,7,41.18,17.65,41.18,17,49,2.882,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Manuel Volpi, Italy",3,2,2019-02-24,2021-05-23,5,1,1,1,33.33,33.33,33.33,3,9,3.0,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Di Bello, Italy",38,4,2017-08-27,2026-01-07,24,14,10,14,36.84,26.32,36.84,38,104,2.737,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Guida, Italy",42,3,2017-08-27,2026-01-15,24,21,9,12,50.0,21.43,28.57,42,100,2.381,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Marco Piccinini, Italy",9,3,2017-09-20,2025-11-29,14,4,3,2,44.44,33.33,22.22,9,28,3.111,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Massimiliano Irrati, Italy",32,3,2017-08-26,2020-08-02,22,15,8,9,46.88,25.0,28.12,32,79,2.469,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marcenaro, Italy",7,1,2025-08-24,2026-01-10,14,7,0,0,100.0,0.0,0.0,7,13,1.857,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
135,Serie A,Italy,"Matteo Marchetti, Italy",6,1,2025-08-31,2026-01-07,11,1,1,4,16.67,16.67,66.67,6,15,2.5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
